ReservaID,FechaEntrada,FechaSalida,Noches,TipoHabitacion,Plan,Mercado,Adultos,Ninos,TotalPersonas,TarifaNoche,ServiciosExtra,CostoServicios,Descuento,TotalReserva,Estado,CanalReserva,EsFinDeSemana,Mes,Trimestre,Temporada
RES012002,2023-07-20,2023-07-22,2,Familiar,Solo Alojamiento,Otros Latinoamérica,4,0,4,34650.0,Ninguno,0,0.0,69300.0,Check-out,Sitio Web,False,2023-07,T3,Alta
RES012003,2023-07-20,2023-07-22,2,Suite,Media Pensión,Argentina,4,0,4,55825.0,Desayuno,1500,0.0,113150.0,Check-out,Despegar,False,2023-07,T3,Alta
RES012004,2023-07-20,2023-07-23,3,Standard,Solo Alojamiento,Estados Unidos,2,0,2,23125.0,Ninguno,0,7724.64,61650.36,Check-out,Agencia,False,2023-07,T3,Alta
RES012005,2023-07-20,2023-07-25,5,Superior,Media Pensión,Brasil,2,1,3,40853.75,Ninguno,0,0.0,204268.75,Check-out,Sitio Web,False,2023-07,T3,Alta
RES012006,2023-07-20,2023-07-23,3,Standard,Solo Alojamiento,Argentina,1,0,1,18500.0,Ninguno,0,0.0,55500.0,Check-out,Sitio Web,False,2023-07,T3,Alta
RES012007,2023-07-20,2023-07-23,3,Familiar,Solo Alojamiento,Argentina,2,3,5,31500.0,Ninguno,0,0.0,94500.0,Check-out,Booking.com,False,2023-07,T3,Alta
RES012008,2023-07-20,2023-07-24,4,Superior,Solo Alojamiento,Argentina,3,0,3,24500.0,Estacionamiento,1500,0.0,99500.0,Check-out,Booking.com,False,2023-07,T3,Alta
RES012009,2023-07-20,2023-07-22,2,Familiar,Solo Alojamiento,Argentina,3,1,4,31500.0,"Estacionamiento, Cama Adicional",3000,0.0,66000.0,Check-out,Sitio Web,False,2023-07,T3,Alta
RES012010,2023-07-20,2023-07-21,1,Familiar,Alojamiento + Desayuno,Argentina,1,3,4,39375.0,Desayuno,1500,0.0,40875.0,Check-in,Booking.com,False,2023-07,T3,Alta
RES012011,2023-07-21,2023-07-24,3,Standard,Media Pensión,Argentina,2,0,2,26825.0,Ninguno,0,0.0,80475.0,Check-in,Booking.com,True,2023-07,T3,Alta
RES012012,2023-07-21,2023-07-27,6,Familiar,Alojamiento + Desayuno,Estados Unidos,3,1,4,49218.75,Ninguno,0,0.0,295312.5,Check-out,Booking.com,True,2023-07,T3,Alta
RES012013,2023-07-21,2023-07-26,5,Familiar,Solo Alojamiento,Estados Unidos,1,4,5,39375.0,Cama Adicional,1500,0.0,198375.0,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012014,2023-07-21,2023-07-23,2,Superior,Solo Alojamiento,Estados Unidos,1,0,1,30625.0,Spa,1500,0.0,62750.0,Check-out,Despegar,True,2023-07,T3,Alta
RES012015,2023-07-21,2023-07-24,3,Standard,Todo Incluido,Europa,2,0,2,36630.0,Ninguno,0,0.0,109890.0,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012016,2023-07-21,2023-07-23,2,Familiar,Alojamiento + Desayuno,Estados Unidos,4,0,4,49218.75,Desayuno,1500,0.0,99937.5,Check-out,Despegar,True,2023-07,T3,Alta
RES012017,2023-07-21,2023-07-22,1,Suite,Solo Alojamiento,Argentina,1,3,4,38500.0,"Desayuno, Estacionamiento",3000,0.0,41500.0,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012018,2023-07-21,2023-07-24,3,Familiar,Todo Incluido,Argentina,2,2,4,51975.0,Desayuno,1500,0.0,157425.0,Check-out,Expedia,True,2023-07,T3,Alta
RES012019,2023-07-21,2023-07-23,2,Standard,Solo Alojamiento,Argentina,2,0,2,18500.0,Ninguno,0,0.0,37000.0,Check-out,Directo,True,2023-07,T3,Alta
RES012020,2023-07-21,2023-07-23,2,Superior,Alojamiento + Desayuno,Brasil,3,0,3,35218.75,Spa,1500,0.0,71937.5,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012021,2023-07-21,2023-07-24,3,Superior,Media Pensión,Argentina,1,0,1,35525.0,"Desayuno, Spa",3000,0.0,109575.0,Check-in,Booking.com,True,2023-07,T3,Alta
RES012022,2023-07-21,2023-07-22,1,Familiar,Todo Incluido,Brasil,1,0,1,59771.25,Ninguno,0,0.0,59771.25,Check-out,Despegar,True,2023-07,T3,Alta
RES012023,2023-07-21,2023-07-23,2,Superior,Media Pensión,Brasil,2,1,3,40853.75,Ninguno,0,0.0,81707.5,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012024,2023-07-21,2023-07-25,4,Familiar,Solo Alojamiento,Argentina,3,1,4,31500.0,Ninguno,0,0.0,126000.0,Check-out,Agencia,True,2023-07,T3,Alta
RES012025,2023-07-21,2023-07-23,2,Superior,Media Pensión,Argentina,1,2,3,35525.0,Ninguno,0,0.0,71050.0,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012026,2023-07-21,2023-07-24,3,Superior,Todo Incluido,Brasil,2,1,3,46488.75,Ninguno,0,0.0,139466.25,Check-out,Expedia,True,2023-07,T3,Alta
RES012027,2023-07-21,2023-07-24,3,Standard,Solo Alojamiento,Brasil,1,0,1,21275.0,Desayuno,1500,0.0,65325.0,Check-out,Expedia,True,2023-07,T3,Alta
RES012028,2023-07-21,2023-07-24,3,Superior,Todo Incluido,Argentina,2,0,2,40425.0,Spa,1500,8487.4,114287.6,Check-out,Booking.com,True,2023-07,T3,Alta
RES012029,2023-07-21,2023-07-24,3,Standard,Alojamiento + Desayuno,Argentina,1,1,2,23125.0,Ninguno,0,0.0,69375.0,Check-in,Booking.com,True,2023-07,T3,Alta
RES012030,2023-07-21,2023-07-23,2,Standard,Media Pensión,Europa,1,1,2,32190.0,Estacionamiento,1500,0.0,65880.0,Check-out,Despegar,True,2023-07,T3,Alta
RES012031,2023-07-21,2023-07-25,4,Superior,Solo Alojamiento,Europa,1,2,3,29400.0,Spa,1500,0.0,119100.0,Check-in,Agencia,True,2023-07,T3,Alta
RES012032,2023-07-21,2023-07-22,1,Superior,Todo Incluido,Otros Latinoamérica,1,0,1,44467.5,Ninguno,0,0.0,44467.5,Check-out,Despegar,True,2023-07,T3,Alta
RES012033,2023-07-21,2023-07-26,5,Standard,Media Pensión,Argentina,1,0,1,26825.0,Ninguno,0,12405.1,121719.9,Check-out,Booking.com,True,2023-07,T3,Alta
RES012034,2023-07-21,2023-07-22,1,Suite,Solo Alojamiento,Otros Latinoamérica,4,0,4,42350.0,Ninguno,0,0.0,42350.0,Check-out,Expedia,True,2023-07,T3,Alta
RES012035,2023-07-21,2023-07-23,2,Suite,Todo Incluido,Brasil,4,0,4,73053.75,Spa,1500,16765.84,130841.66,No Show,Sitio Web,True,2023-07,T3,Alta
RES012036,2023-07-21,2023-07-26,5,Standard,Alojamiento + Desayuno,Estados Unidos,2,0,2,28906.25,Ninguno,0,0.0,144531.25,Check-out,Booking.com,True,2023-07,T3,Alta
RES012037,2023-07-21,2023-07-24,3,Standard,Solo Alojamiento,Otros Latinoamérica,2,0,2,20350.0,Ninguno,0,0.0,61050.0,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012038,2023-07-21,2023-07-24,3,Familiar,Solo Alojamiento,Brasil,4,1,5,36225.0,Ninguno,0,0.0,108675.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012039,2023-07-21,2023-07-23,2,Familiar,Todo Incluido,Estados Unidos,2,1,3,64968.75,Ninguno,0,0.0,129937.5,Check-out,Agencia,True,2023-07,T3,Alta
RES012040,2023-07-21,2023-07-26,5,Suite,Todo Incluido,Otros Latinoamérica,4,0,4,69877.5,"Desayuno, Spa",3000,0.0,352387.5,Check-out,Booking.com,True,2023-07,T3,Alta
RES012041,2023-07-21,2023-07-24,3,Standard,Todo Incluido,Argentina,2,0,2,30525.0,Ninguno,0,0.0,91575.0,No Show,Booking.com,True,2023-07,T3,Alta
RES012042,2023-07-21,2023-07-25,4,Standard,Solo Alojamiento,Brasil,2,0,2,21275.0,Desayuno,1500,4985.77,81614.23,Check-out,Booking.com,True,2023-07,T3,Alta
RES012043,2023-07-21,2023-07-23,2,Suite,Media Pensión,Argentina,3,1,4,55825.0,"Desayuno, Cama Adicional",3000,12707.34,101942.66,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012044,2023-07-21,2023-07-23,2,Familiar,Media Pensión,Estados Unidos,2,3,5,57093.75,Ninguno,0,0.0,114187.5,Check-in,Directo,True,2023-07,T3,Alta
RES012045,2023-07-21,2023-07-28,7,Suite,Solo Alojamiento,Brasil,1,0,1,44275.0,Ninguno,0,0.0,309925.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012046,2023-07-21,2023-07-25,4,Familiar,Todo Incluido,Otros Latinoamérica,1,0,1,57172.5,Ninguno,0,0.0,228690.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012047,2023-07-21,2023-07-25,4,Standard,Todo Incluido,Otros Latinoamérica,2,0,2,33577.5,Estacionamiento,1500,0.0,135810.0,Check-out,Agencia,True,2023-07,T3,Alta
RES012048,2023-07-21,2023-07-24,3,Suite,Alojamiento + Desayuno,Argentina,3,0,3,48125.0,Ninguno,0,0.0,144375.0,Check-in,Sitio Web,True,2023-07,T3,Alta
RES012049,2023-07-21,2023-07-24,3,Standard,Todo Incluido,Argentina,2,0,2,30525.0,Ninguno,0,0.0,91575.0,Check-in,Sitio Web,True,2023-07,T3,Alta
RES012050,2023-07-21,2023-07-24,3,Familiar,Solo Alojamiento,Otros Latinoamérica,1,4,5,34650.0,Ninguno,0,10862.87,93087.13,Check-out,Expedia,True,2023-07,T3,Alta
RES012051,2023-07-21,2023-07-25,4,Suite,Solo Alojamiento,Argentina,1,0,1,38500.0,"Desayuno, Estacionamiento",3000,8241.35,148758.65,Check-out,Booking.com,True,2023-07,T3,Alta
RES012052,2023-07-21,2023-07-23,2,Standard,Alojamiento + Desayuno,Otros Latinoamérica,2,0,2,25437.5,Desayuno,1500,3609.61,48765.39,Cancelada,Booking.com,True,2023-07,T3,Alta
RES012053,2023-07-21,2023-07-22,1,Standard,Alojamiento + Desayuno,Argentina,2,0,2,23125.0,Ninguno,0,0.0,23125.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012054,2023-07-21,2023-07-24,3,Superior,Media Pensión,Argentina,1,1,2,35525.0,Desayuno,1500,0.0,108075.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012055,2023-07-21,2023-07-23,2,Standard,Solo Alojamiento,Argentina,2,0,2,18500.0,Ninguno,0,0.0,37000.0,Check-out,Directo,True,2023-07,T3,Alta
RES012056,2023-07-21,2023-07-25,4,Familiar,Todo Incluido,Argentina,1,3,4,51975.0,Ninguno,0,0.0,207900.0,No Show,Expedia,True,2023-07,T3,Alta
RES012057,2023-07-21,2023-07-25,4,Familiar,Media Pensión,Argentina,3,0,3,45675.0,Ninguno,0,0.0,182700.0,Check-in,Sitio Web,True,2023-07,T3,Alta
RES012058,2023-07-21,2023-07-22,1,Standard,Todo Incluido,Argentina,2,0,2,30525.0,Ninguno,0,0.0,30525.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012059,2023-07-21,2023-07-24,3,Suite,Solo Alojamiento,Argentina,2,1,3,38500.0,"Spa, Cama Adicional",3000,6900.66,111599.34,Check-out,Expedia,True,2023-07,T3,Alta
RES012060,2023-07-21,2023-07-22,1,Familiar,Todo Incluido,Argentina,1,0,1,51975.0,"Desayuno, Spa",3000,0.0,54975.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012061,2023-07-21,2023-07-23,2,Suite,Solo Alojamiento,Brasil,1,0,1,44275.0,"Desayuno, Estacionamiento, Spa",4500,0.0,93050.0,Check-out,Agencia,True,2023-07,T3,Alta
RES012062,2023-07-21,2023-07-24,3,Familiar,Alojamiento + Desayuno,Argentina,4,0,4,39375.0,Spa,1500,9283.38,110341.62,Check-out,Directo,True,2023-07,T3,Alta
RES012063,2023-07-21,2023-07-26,5,Familiar,Todo Incluido,Argentina,3,1,4,51975.0,"Desayuno, Spa",3000,0.0,262875.0,Check-in,Sitio Web,True,2023-07,T3,Alta
RES012064,2023-07-21,2023-07-25,4,Standard,Todo Incluido,Estados Unidos,1,1,2,38156.25,Estacionamiento,1500,0.0,154125.0,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012065,2023-07-21,2023-07-26,5,Standard,Alojamiento + Desayuno,Brasil,1,1,2,26593.75,Ninguno,0,0.0,132968.75,Check-out,Expedia,True,2023-07,T3,Alta
RES012066,2023-07-21,2023-07-26,5,Standard,Todo Incluido,Brasil,2,0,2,35103.75,Spa,1500,0.0,177018.75,Cancelada,Agencia,True,2023-07,T3,Alta
RES012067,2023-07-21,2023-07-24,3,Familiar,Solo Alojamiento,Brasil,4,0,4,36225.0,Ninguno,0,6704.21,101970.79,Check-out,Booking.com,True,2023-07,T3,Alta
RES012068,2023-07-21,2023-07-23,2,Superior,Solo Alojamiento,Europa,1,1,2,29400.0,"Estacionamiento, Cama Adicional",3000,0.0,61800.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012069,2023-07-21,2023-07-24,3,Standard,Alojamiento + Desayuno,Brasil,2,0,2,26593.75,Spa,1500,0.0,81281.25,Check-out,Expedia,True,2023-07,T3,Alta
RES012070,2023-07-21,2023-07-25,4,Standard,Solo Alojamiento,Brasil,1,0,1,21275.0,Desayuno,1500,0.0,86600.0,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012071,2023-07-21,2023-07-23,2,Superior,Todo Incluido,Argentina,2,0,2,40425.0,Ninguno,0,0.0,80850.0,Check-out,Expedia,True,2023-07,T3,Alta
RES012072,2023-07-21,2023-07-23,2,Suite,Solo Alojamiento,Argentina,1,0,1,38500.0,"Desayuno, Spa",3000,0.0,80000.0,Check-out,Expedia,True,2023-07,T3,Alta
RES012073,2023-07-21,2023-07-27,6,Familiar,Solo Alojamiento,Estados Unidos,4,1,5,39375.0,Ninguno,0,0.0,236250.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012074,2023-07-21,2023-07-24,3,Standard,Solo Alojamiento,Estados Unidos,2,0,2,23125.0,Ninguno,0,0.0,69375.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012075,2023-07-21,2023-07-27,6,Suite,Alojamiento + Desayuno,Argentina,4,0,4,48125.0,Estacionamiento,1500,0.0,290250.0,Check-out,Directo,True,2023-07,T3,Alta
RES012076,2023-07-21,2023-07-23,2,Superior,Todo Incluido,Otros Latinoamérica,3,0,3,44467.5,Ninguno,0,0.0,88935.0,Check-out,Agencia,True,2023-07,T3,Alta
RES012077,2023-07-21,2023-07-24,3,Familiar,Media Pensión,Otros Latinoamérica,4,0,4,50242.5,Ninguno,0,0.0,150727.5,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012078,2023-07-21,2023-07-24,3,Superior,Alojamiento + Desayuno,Argentina,1,2,3,30625.0,Cama Adicional,1500,0.0,93375.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012079,2023-07-21,2023-07-25,4,Suite,Solo Alojamiento,Argentina,3,1,4,38500.0,Estacionamiento,1500,0.0,155500.0,Check-in,Booking.com,True,2023-07,T3,Alta
RES012080,2023-07-21,2023-07-25,4,Superior,Alojamiento + Desayuno,Argentina,2,0,2,30625.0,Ninguno,0,0.0,122500.0,Check-out,Expedia,True,2023-07,T3,Alta
RES012081,2023-07-21,2023-07-24,3,Suite,Todo Incluido,Argentina,3,0,3,63525.0,Desayuno,1500,15430.22,176644.78,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012082,2023-07-22,2023-07-25,3,Standard,Alojamiento + Desayuno,Europa,2,0,2,27750.0,Estacionamiento,1500,0.0,84750.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012083,2023-07-22,2023-07-25,3,Familiar,Todo Incluido,Argentina,1,3,4,51975.0,Ninguno,0,0.0,155925.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012084,2023-07-22,2023-07-27,5,Suite,Media Pensión,Estados Unidos,4,0,4,69781.25,Estacionamiento,1500,0.0,350406.25,Check-out,Booking.com,True,2023-07,T3,Alta
RES012085,2023-07-22,2023-07-25,3,Familiar,Alojamiento + Desayuno,Argentina,1,1,2,39375.0,Ninguno,0,0.0,118125.0,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012086,2023-07-22,2023-07-27,5,Superior,Alojamiento + Desayuno,Argentina,2,1,3,30625.0,"Desayuno, Estacionamiento, Cama Adicional",4500,0.0,157625.0,Check-out,Despegar,True,2023-07,T3,Alta
RES012087,2023-07-22,2023-07-25,3,Superior,Media Pensión,Estados Unidos,2,0,2,44406.25,Ninguno,0,0.0,133218.75,Check-out,Expedia,True,2023-07,T3,Alta
RES012088,2023-07-22,2023-07-25,3,Suite,Solo Alojamiento,Otros Latinoamérica,3,1,4,42350.0,"Desayuno, Spa",3000,0.0,130050.0,Check-out,Despegar,True,2023-07,T3,Alta
RES012089,2023-07-22,2023-07-24,2,Suite,Solo Alojamiento,Brasil,4,0,4,44275.0,Ninguno,0,0.0,88550.0,No Show,Booking.com,True,2023-07,T3,Alta
RES012090,2023-07-22,2023-07-25,3,Standard,Todo Incluido,Brasil,2,0,2,35103.75,Ninguno,0,11068.24,94243.01,Check-out,Expedia,True,2023-07,T3,Alta
RES012091,2023-07-22,2023-07-27,5,Standard,Media Pensión,Estados Unidos,2,0,2,33531.25,Ninguno,0,10643.45,157012.8,Check-out,Booking.com,True,2023-07,T3,Alta
RES012092,2023-07-22,2023-07-25,3,Standard,Media Pensión,Europa,2,0,2,32190.0,Desayuno,1500,0.0,98070.0,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012093,2023-07-22,2023-07-27,5,Suite,Todo Incluido,Estados Unidos,1,0,1,79406.25,Estacionamiento,1500,0.0,398531.25,Check-out,Booking.com,True,2023-07,T3,Alta
RES012094,2023-07-22,2023-07-23,1,Familiar,Todo Incluido,Estados Unidos,1,3,4,64968.75,Desayuno,1500,0.0,66468.75,Check-out,Directo,True,2023-07,T3,Alta
RES012095,2023-07-22,2023-07-24,2,Suite,Alojamiento + Desayuno,Argentina,3,0,3,48125.0,Ninguno,0,0.0,96250.0,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012096,2023-07-22,2023-07-26,4,Superior,Alojamiento + Desayuno,Argentina,2,1,3,30625.0,"Spa, Cama Adicional",3000,0.0,125500.0,Check-out,Expedia,True,2023-07,T3,Alta
RES012097,2023-07-22,2023-07-25,3,Suite,Todo Incluido,Argentina,4,0,4,63525.0,Ninguno,0,0.0,190575.0,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012098,2023-07-22,2023-07-27,5,Standard,Alojamiento + Desayuno,Argentina,1,1,2,23125.0,Ninguno,0,0.0,115625.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012099,2023-07-22,2023-07-26,4,Superior,Solo Alojamiento,Argentina,3,0,3,24500.0,Ninguno,0,0.0,98000.0,Check-out,Expedia,True,2023-07,T3,Alta
RES012100,2023-07-22,2023-07-27,5,Standard,Media Pensión,Argentina,1,1,2,26825.0,Estacionamiento,1500,0.0,135625.0,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012101,2023-07-22,2023-07-24,2,Familiar,Media Pensión,Estados Unidos,3,1,4,57093.75,"Desayuno, Estacionamiento, Cama Adicional",4500,12424.75,106262.75,Check-out,Expedia,True,2023-07,T3,Alta
RES012102,2023-07-22,2023-07-27,5,Familiar,Todo Incluido,Europa,1,4,5,62370.0,Ninguno,0,0.0,311850.0,Check-out,Agencia,True,2023-07,T3,Alta
RES012103,2023-07-22,2023-07-25,3,Standard,Todo Incluido,Europa,2,0,2,36630.0,Spa,1500,0.0,111390.0,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012104,2023-07-22,2023-07-25,3,Superior,Media Pensión,Europa,2,1,3,42630.0,Ninguno,0,8668.69,119221.31,Check-out,Expedia,True,2023-07,T3,Alta
RES012105,2023-07-22,2023-07-25,3,Familiar,Alojamiento + Desayuno,Europa,1,1,2,47250.0,Desayuno,1500,8396.17,134853.83,Check-out,Booking.com,True,2023-07,T3,Alta
RES012106,2023-07-22,2023-07-25,3,Standard,Alojamiento + Desayuno,Argentina,1,1,2,23125.0,"Desayuno, Spa",3000,0.0,72375.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012107,2023-07-22,2023-07-28,6,Suite,Todo Incluido,Brasil,1,1,2,73053.75,"Estacionamiento, Cama Adicional",3000,37931.76,403390.74,Check-in,Sitio Web,True,2023-07,T3,Alta
RES012108,2023-07-22,2023-07-26,4,Superior,Media Pensión,Argentina,3,0,3,35525.0,Ninguno,0,0.0,142100.0,Check-out,Directo,True,2023-07,T3,Alta
RES012109,2023-07-22,2023-07-25,3,Familiar,Solo Alojamiento,Estados Unidos,1,0,1,39375.0,Desayuno,1500,0.0,119625.0,Check-out,Despegar,True,2023-07,T3,Alta
RES012110,2023-07-22,2023-07-25,3,Superior,Todo Incluido,Otros Latinoamérica,1,2,3,44467.5,Estacionamiento,1500,0.0,134902.5,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012111,2023-07-22,2023-07-24,2,Superior,Todo Incluido,Europa,3,0,3,48510.0,Ninguno,0,8686.66,88333.34,Check-out,Expedia,True,2023-07,T3,Alta
RES012112,2023-07-22,2023-07-26,4,Suite,Alojamiento + Desayuno,Europa,2,1,3,57750.0,"Desayuno, Estacionamiento",3000,0.0,234000.0,Check-out,Despegar,True,2023-07,T3,Alta
RES012113,2023-07-22,2023-07-24,2,Suite,Media Pensión,Argentina,3,1,4,55825.0,Ninguno,0,0.0,111650.0,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012114,2023-07-22,2023-07-26,4,Suite,Solo Alojamiento,Argentina,2,2,4,38500.0,"Desayuno, Cama Adicional",3000,0.0,157000.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012115,2023-07-22,2023-07-29,7,Standard,Todo Incluido,Argentina,2,0,2,30525.0,Desayuno,1500,12778.3,202396.7,Check-out,Booking.com,True,2023-07,T3,Alta
RES012116,2023-07-22,2023-07-25,3,Superior,Media Pensión,Estados Unidos,1,0,1,44406.25,Ninguno,0,0.0,133218.75,Check-out,Expedia,True,2023-07,T3,Alta
RES012117,2023-07-22,2023-07-24,2,Suite,Solo Alojamiento,Argentina,1,2,3,38500.0,Ninguno,0,0.0,77000.0,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012118,2023-07-22,2023-07-27,5,Suite,Media Pensión,Argentina,1,1,2,55825.0,Ninguno,0,0.0,279125.0,Check-out,Expedia,True,2023-07,T3,Alta
RES012119,2023-07-22,2023-07-24,2,Standard,Solo Alojamiento,Argentina,1,1,2,18500.0,"Estacionamiento, Cama Adicional",3000,0.0,40000.0,No Show,Booking.com,True,2023-07,T3,Alta
RES012120,2023-07-22,2023-07-24,2,Familiar,Media Pensión,Argentina,3,0,3,45675.0,Estacionamiento,1500,9660.54,83189.46,Check-in,Booking.com,True,2023-07,T3,Alta
RES012121,2023-07-22,2023-07-28,6,Suite,Alojamiento + Desayuno,Europa,4,0,4,57750.0,Desayuno,1500,0.0,348000.0,Check-in,Expedia,True,2023-07,T3,Alta
RES012122,2023-07-22,2023-07-24,2,Standard,Media Pensión,Argentina,2,0,2,26825.0,Ninguno,0,0.0,53650.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012123,2023-07-22,2023-07-28,6,Familiar,Alojamiento + Desayuno,Argentina,1,0,1,39375.0,Ninguno,0,0.0,236250.0,No Show,Booking.com,True,2023-07,T3,Alta
RES012124,2023-07-22,2023-07-25,3,Superior,Media Pensión,Argentina,1,2,3,35525.0,Ninguno,0,0.0,106575.0,No Show,Despegar,True,2023-07,T3,Alta
RES012125,2023-07-22,2023-07-27,5,Standard,Todo Incluido,Argentina,1,1,2,30525.0,Desayuno,1500,0.0,154125.0,Check-in,Booking.com,True,2023-07,T3,Alta
RES012126,2023-07-22,2023-07-25,3,Standard,Todo Incluido,Brasil,1,0,1,35103.75,Estacionamiento,1500,0.0,106811.25,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012127,2023-07-22,2023-07-26,4,Suite,Alojamiento + Desayuno,Estados Unidos,3,1,4,60156.25,Ninguno,0,0.0,240625.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012128,2023-07-22,2023-07-25,3,Familiar,Todo Incluido,Argentina,4,1,5,51975.0,Ninguno,0,0.0,155925.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012129,2023-07-22,2023-07-26,4,Superior,Todo Incluido,Europa,1,0,1,48510.0,Desayuno,1500,0.0,195540.0,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012130,2023-07-22,2023-07-27,5,Superior,Alojamiento + Desayuno,Argentina,2,0,2,30625.0,Estacionamiento,1500,14659.43,139965.57,Check-out,Despegar,True,2023-07,T3,Alta
RES012131,2023-07-22,2023-07-28,6,Standard,Solo Alojamiento,Brasil,1,1,2,21275.0,Ninguno,0,0.0,127650.0,Check-out,Expedia,True,2023-07,T3,Alta
RES012132,2023-07-22,2023-07-25,3,Standard,Todo Incluido,Argentina,1,1,2,30525.0,Estacionamiento,1500,0.0,93075.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012133,2023-07-22,2023-07-25,3,Standard,Todo Incluido,Argentina,1,0,1,30525.0,Ninguno,0,0.0,91575.0,Check-in,Booking.com,True,2023-07,T3,Alta
RES012134,2023-07-22,2023-07-26,4,Suite,Solo Alojamiento,Argentina,2,2,4,38500.0,Ninguno,0,0.0,154000.0,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012135,2023-07-22,2023-07-25,3,Standard,Todo Incluido,Brasil,1,0,1,35103.75,Ninguno,0,0.0,105311.25,Check-out,Booking.com,True,2023-07,T3,Alta
RES012136,2023-07-22,2023-07-23,1,Suite,Alojamiento + Desayuno,Estados Unidos,3,1,4,60156.25,"Desayuno, Estacionamiento, Cama Adicional",4500,0.0,64656.25,Check-out,Despegar,True,2023-07,T3,Alta
RES012137,2023-07-22,2023-07-28,6,Suite,Solo Alojamiento,Brasil,4,0,4,44275.0,Ninguno,0,0.0,265650.0,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012138,2023-07-22,2023-07-25,3,Familiar,Solo Alojamiento,Argentina,3,0,3,31500.0,Desayuno,1500,5949.95,90050.05,Check-out,Sitio Web,True,2023-07,T3,Alta
RES012139,2023-07-22,2023-07-24,2,Familiar,Todo Incluido,Argentina,1,1,2,51975.0,Cama Adicional,1500,0.0,105450.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012140,2023-07-22,2023-07-25,3,Suite,Solo Alojamiento,Argentina,2,1,3,38500.0,Ninguno,0,0.0,115500.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012141,2023-07-22,2023-07-25,3,Standard,Alojamiento + Desayuno,Brasil,2,0,2,26593.75,Ninguno,0,6577.16,73204.09,Check-out,Agencia,True,2023-07,T3,Alta
RES012142,2023-07-22,2023-07-25,3,Superior,Media Pensión,Brasil,3,0,3,40853.75,Ninguno,0,0.0,122561.25,Check-out,Agencia,True,2023-07,T3,Alta
RES012143,2023-07-22,2023-07-25,3,Familiar,Solo Alojamiento,Brasil,4,0,4,36225.0,Ninguno,0,0.0,108675.0,Check-out,Booking.com,True,2023-07,T3,Alta
RES012144,2023-07-22,2023-07-28,6,Familiar,Media Pensión,Estados Unidos,1,2,3,57093.75,Desayuno,1500,0.0,344062.5,Check-out,Expedia,True,2023-07,T3,Alta
RES012145,2023-07-22,2023-07-24,2,Familiar,Todo Incluido,Argentina,4,1,5,51975.0,Estacionamiento,1500,0.0,105450.0,Check-out,Directo,True,2023-07,T3,Alta
RES012146,2023-07-22,2023-07-25,3,Superior,Todo Incluido,Argentina,1,2,3,40425.0,Estacionamiento,1500,0.0,122775.0,Check-in,Agencia,True,2023-07,T3,Alta
