VentaID,Fecha,Sucursal,ClienteID,SKU,Producto,Categoria,Cantidad,CostoUnitario,PrecioUnitario,Descuento,TotalVenta,Ganancia,MargenPorcentaje,Año,Mes,Trimestre,DiaSemana,Es_Finde
VTA00012132,2023-01-19,La_Plata,CLI016,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,65,430.45,565.58,3135.67,33627.03,5647.779999999999,16.8,2023,2023-01,T1-2023,Thursday,False
VTA00012133,2023-01-19,CABA_Centro,CLI014,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,54,265.47,354.73,2250.26,16905.16,2569.779999999999,15.2,2023,2023-01,T1-2023,Thursday,False
VTA00012134,2023-01-19,Mendoza,CLI032,BEB-003,Cerveza Quilmes 1L,BEBIDAS,25,265.47,351.57,0.0,8789.25,2152.499999999999,24.49,2023,2023-01,T1-2023,Thursday,False
VTA00012135,2023-01-19,Córdoba,CLI046,BEB-001,Agua Villa del Sur 2L,BEBIDAS,11,167.98,225.84,0.0,2484.24,636.4599999999998,25.62,2023,2023-01,T1-2023,Thursday,False
VTA00012136,2023-01-19,CABA_Centro,CLI047,BEB-003,Cerveza Quilmes 1L,BEBIDAS,7,265.47,312.52,0.0,2187.64,329.3499999999997,15.06,2023,2023-01,T1-2023,Thursday,False
VTA00012137,2023-01-19,CABA_Centro,CLI029,ALK-002,Azúcar Ledesma 1kg,ALMACEN,71,265.47,318.43,2674.02,19934.51,1086.1399999999958,5.45,2023,2023-01,T1-2023,Thursday,False
VTA00012138,2023-01-19,Córdoba,CLI043,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,31,214.98,283.84,0.0,8799.04,2134.6600000000008,24.26,2023,2023-01,T1-2023,Thursday,False
VTA00012139,2023-01-19,Córdoba,CLI029,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,12,430.45,595.87,0.0,7150.44,1985.04,27.76,2023,2023-01,T1-2023,Thursday,False
VTA00012140,2023-01-19,Rosario,CLI027,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,61,430.45,533.06,3898.64,28618.02,2360.5699999999997,8.25,2023,2023-01,T1-2023,Thursday,False
VTA00012141,2023-01-19,La_Plata,CLI014,ALK-002,Azúcar Ledesma 1kg,ALMACEN,12,265.47,329.08,0.0,3948.96,763.3199999999997,19.33,2023,2023-01,T1-2023,Thursday,False
VTA00012142,2023-01-19,La_Plata,CLI006,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,96,328.97,415.05,4918.4,34926.4,3345.279999999999,9.58,2023,2023-01,T1-2023,Thursday,False
VTA00012143,2023-01-19,Córdoba,CLI028,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,75,328.97,397.1,3634.74,26147.76,1475.0099999999948,5.64,2023,2023-01,T1-2023,Thursday,False
VTA00012144,2023-01-19,CABA_Centro,CLI003,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,99,430.45,501.11,6950.69,42659.2,44.650000000001455,0.1,2023,2023-01,T1-2023,Thursday,False
VTA00012145,2023-01-19,GBA_Oeste,CLI020,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,29,214.98,296.25,0.0,8591.25,2356.83,27.43,2023,2023-01,T1-2023,Thursday,False
VTA00012146,2023-01-19,GBA_Oeste,CLI039,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,98,328.97,409.65,4894.45,35251.25,3012.1899999999987,8.54,2023,2023-01,T1-2023,Thursday,False
VTA00012147,2023-01-19,CABA_Norte,CLI028,BEB-003,Cerveza Quilmes 1L,BEBIDAS,43,265.47,309.21,0.0,13296.03,1880.8199999999997,14.15,2023,2023-01,T1-2023,Thursday,False
VTA00012148,2023-01-19,GBA_Sur,CLI035,ALK-002,Azúcar Ledesma 1kg,ALMACEN,21,265.47,361.28,0.0,7586.88,2012.0099999999993,26.52,2023,2023-01,T1-2023,Thursday,False
VTA00012149,2023-01-19,CABA_Norte,CLI032,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,19,635.42,828.15,0.0,15734.85,3661.870000000001,23.27,2023,2023-01,T1-2023,Thursday,False
VTA00012150,2023-01-19,GBA_Oeste,CLI026,BEB-003,Cerveza Quilmes 1L,BEBIDAS,25,265.47,336.77,0.0,8419.25,1782.499999999999,21.17,2023,2023-01,T1-2023,Thursday,False
VTA00012151,2023-01-19,Rosario,CLI008,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,10,114.24,131.62,0.0,1316.2,173.80000000000018,13.2,2023,2023-01,T1-2023,Thursday,False
VTA00012152,2023-01-19,Mendoza,CLI034,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,91,328.97,412.01,2497.82,34995.09,5058.819999999992,14.46,2023,2023-01,T1-2023,Thursday,False
VTA00012153,2023-01-19,Rosario,CLI040,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,100,328.97,451.13,5462.79,39650.21,6753.209999999999,17.03,2023,2023-01,T1-2023,Thursday,False
VTA00012154,2023-01-19,La_Plata,CLI001,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,23,635.42,887.02,0.0,20401.46,5786.799999999999,28.36,2023,2023-01,T1-2023,Thursday,False
VTA00012155,2023-01-19,GBA_Oeste,CLI015,BEB-001,Agua Villa del Sur 2L,BEBIDAS,34,167.98,205.64,0.0,6991.76,1280.4400000000005,18.31,2023,2023-01,T1-2023,Thursday,False
VTA00012156,2023-01-20,La_Plata,CLI030,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,12,430.66,589.71,0.0,7076.52,1908.6000000000004,26.97,2023,2023-01,T1-2023,Friday,False
VTA00012157,2023-01-20,CABA_Norte,CLI030,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,67,925.34,1153.54,4973.42,72313.76,10315.979999999996,14.27,2023,2023-01,T1-2023,Friday,False
VTA00012158,2023-01-20,Rosario,CLI050,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,94,430.66,558.47,4814.17,47682.01,7199.970000000001,15.1,2023,2023-01,T1-2023,Friday,False
VTA00012159,2023-01-20,CABA_Centro,CLI026,ALK-002,Azúcar Ledesma 1kg,ALMACEN,99,265.59,325.2,3796.9,28397.9,2104.4900000000052,7.41,2023,2023-01,T1-2023,Friday,False
VTA00012160,2023-01-20,CABA_Centro,CLI026,BEB-003,Cerveza Quilmes 1L,BEBIDAS,41,265.59,329.76,0.0,13520.16,2630.970000000001,19.46,2023,2023-01,T1-2023,Friday,False
VTA00012161,2023-01-20,GBA_Oeste,CLI010,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,12,114.29,152.07,0.0,1824.84,453.3599999999999,24.84,2023,2023-01,T1-2023,Friday,False
VTA00012162,2023-01-20,La_Plata,CLI044,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,75,329.1,422.34,3521.8,28153.7,3471.2000000000007,12.33,2023,2023-01,T1-2023,Friday,False
VTA00012163,2023-01-20,Córdoba,CLI016,LIM-002,Detergente Magistral 750ml,LIMPIEZA,45,302.6,389.87,0.0,17544.15,3927.1499999999996,22.38,2023,2023-01,T1-2023,Friday,False
VTA00012164,2023-01-20,Mendoza,CLI027,BEB-001,Agua Villa del Sur 2L,BEBIDAS,11,168.05,228.75,0.0,2516.25,667.6999999999998,26.54,2023,2023-01,T1-2023,Friday,False
VTA00012165,2023-01-20,La_Plata,CLI034,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,6,215.07,271.91,0.0,1631.46,341.03999999999996,20.9,2023,2023-01,T1-2023,Friday,False
VTA00012166,2023-01-20,GBA_Sur,CLI034,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,23,265.59,346.45,0.0,7968.35,1859.7800000000007,23.34,2023,2023-01,T1-2023,Friday,False
VTA00012167,2023-01-20,Mendoza,CLI007,BEB-002,Coca-Cola 2.25L,BEBIDAS,24,498.19,608.41,0.0,14601.84,2645.2800000000007,18.12,2023,2023-01,T1-2023,Friday,False
VTA00012168,2023-01-20,Córdoba,CLI034,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,59,430.66,553.47,3667.02,28987.71,3578.769999999997,12.35,2023,2023-01,T1-2023,Friday,False
VTA00012169,2023-01-20,CABA_Norte,CLI017,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,42,925.34,1241.28,0.0,52133.76,13269.480000000003,25.45,2023,2023-01,T1-2023,Friday,False
VTA00012170,2023-01-20,Córdoba,CLI019,BEB-001,Agua Villa del Sur 2L,BEBIDAS,31,168.05,196.59,0.0,6094.29,884.7399999999998,14.52,2023,2023-01,T1-2023,Friday,False
VTA00012171,2023-01-20,CABA_Norte,CLI050,BEB-001,Agua Villa del Sur 2L,BEBIDAS,7,168.05,230.78,0.0,1615.46,439.1099999999999,27.18,2023,2023-01,T1-2023,Friday,False
VTA00012172,2023-01-20,CABA_Centro,CLI013,BEB-002,Coca-Cola 2.25L,BEBIDAS,32,498.19,596.2,0.0,19078.4,3136.3200000000015,16.44,2023,2023-01,T1-2023,Friday,False
VTA00012173,2023-01-20,Mendoza,CLI013,LIM-002,Detergente Magistral 750ml,LIMPIEZA,90,302.6,419.71,2339.71,35434.19,8200.189999999999,23.14,2023,2023-01,T1-2023,Friday,False
VTA00012174,2023-01-20,Mendoza,CLI038,BEB-001,Agua Villa del Sur 2L,BEBIDAS,21,168.05,215.11,0.0,4517.31,988.2600000000002,21.88,2023,2023-01,T1-2023,Friday,False
VTA00012175,2023-01-20,CABA_Centro,CLI033,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,90,925.34,1109.93,13506.18,86387.52,3106.9199999999983,3.6,2023,2023-01,T1-2023,Friday,False
VTA00012176,2023-01-20,Mendoza,CLI042,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,16,114.29,156.22,0.0,2499.52,670.8799999999999,26.84,2023,2023-01,T1-2023,Friday,False
VTA00012177,2023-01-20,La_Plata,CLI017,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,69,215.07,252.93,2186.41,15265.76,425.9300000000003,2.79,2023,2023-01,T1-2023,Friday,False
VTA00012178,2023-01-20,Córdoba,CLI049,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,37,430.66,572.01,0.0,21164.37,5229.949999999999,24.71,2023,2023-01,T1-2023,Friday,False
VTA00012179,2023-01-20,Mendoza,CLI048,BEB-003,Cerveza Quilmes 1L,BEBIDAS,22,265.59,318.8,0.0,7013.6,1170.6200000000008,16.69,2023,2023-01,T1-2023,Friday,False
VTA00012180,2023-01-20,Córdoba,CLI009,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,11,430.66,586.03,0.0,6446.33,1709.0699999999997,26.51,2023,2023-01,T1-2023,Friday,False
VTA00012181,2023-01-20,CABA_Centro,CLI012,LIM-002,Detergente Magistral 750ml,LIMPIEZA,35,302.6,376.85,0.0,13189.75,2598.75,19.7,2023,2023-01,T1-2023,Friday,False
VTA00012182,2023-01-20,Mendoza,CLI013,LIM-002,Detergente Magistral 750ml,LIMPIEZA,23,302.6,377.35,0.0,8679.05,1719.249999999999,19.81,2023,2023-01,T1-2023,Friday,False
VTA00012183,2023-01-20,GBA_Sur,CLI003,ALK-002,Azúcar Ledesma 1kg,ALMACEN,99,265.59,330.89,4110.97,28647.14,2353.730000000003,8.22,2023,2023-01,T1-2023,Friday,False
VTA00012184,2023-01-20,Mendoza,CLI036,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,30,114.29,149.88,0.0,4496.4,1067.6999999999994,23.75,2023,2023-01,T1-2023,Friday,False
VTA00012185,2023-01-20,Mendoza,CLI026,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,51,430.66,579.47,4082.56,25470.41,3506.75,13.77,2023,2023-01,T1-2023,Friday,False
VTA00012186,2023-01-20,GBA_Oeste,CLI017,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,45,265.59,371.56,0.0,16720.2,4768.6500000000015,28.52,2023,2023-01,T1-2023,Friday,False
VTA00012187,2023-01-20,Mendoza,CLI039,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,53,265.59,329.81,1648.93,15831.0,1754.7300000000014,11.08,2023,2023-01,T1-2023,Friday,False
VTA00012188,2023-01-20,GBA_Sur,CLI003,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,97,925.34,1174.92,10009.54,103957.7,14199.720000000001,13.66,2023,2023-01,T1-2023,Friday,False
VTA00012189,2023-01-20,GBA_Sur,CLI027,BEB-003,Cerveza Quilmes 1L,BEBIDAS,22,265.59,337.81,0.0,7431.82,1588.8400000000001,21.38,2023,2023-01,T1-2023,Friday,False
VTA00012190,2023-01-20,GBA_Sur,CLI031,BEB-003,Cerveza Quilmes 1L,BEBIDAS,48,265.59,315.79,0.0,15157.92,2409.6000000000004,15.9,2023,2023-01,T1-2023,Friday,False
VTA00012191,2023-01-20,GBA_Oeste,CLI033,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,94,329.1,417.18,4948.12,34266.8,3331.4000000000015,9.72,2023,2023-01,T1-2023,Friday,False
VTA00012192,2023-01-20,GBA_Sur,CLI020,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,58,925.34,1196.87,8708.3,60710.16,7040.440000000002,11.6,2023,2023-01,T1-2023,Friday,False
VTA00012193,2023-01-20,CABA_Norte,CLI006,BEB-004,Vino Tinto Toro 1L,BEBIDAS,10,635.73,846.81,0.0,8468.1,2110.8,24.93,2023,2023-01,T1-2023,Friday,False
VTA00012194,2023-01-20,Córdoba,CLI036,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,40,114.29,153.17,0.0,6126.8,1555.1999999999998,25.38,2023,2023-01,T1-2023,Friday,False
VTA00012195,2023-01-20,Rosario,CLI018,BEB-002,Coca-Cola 2.25L,BEBIDAS,30,498.19,666.99,0.0,20009.7,5064.0,25.31,2023,2023-01,T1-2023,Friday,False
VTA00012196,2023-01-20,Mendoza,CLI049,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,72,430.66,551.62,4547.72,35168.92,4161.399999999998,11.83,2023,2023-01,T1-2023,Friday,False
VTA00012197,2023-01-20,Córdoba,CLI003,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,53,215.07,268.06,1893.5,12313.68,914.9700000000012,7.43,2023,2023-01,T1-2023,Friday,False
VTA00012198,2023-01-20,GBA_Sur,CLI014,BEB-001,Agua Villa del Sur 2L,BEBIDAS,46,168.05,200.35,0.0,9216.1,1485.8000000000002,16.12,2023,2023-01,T1-2023,Friday,False
VTA00012199,2023-01-20,Mendoza,CLI004,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,14,114.29,139.73,0.0,1956.22,356.15999999999985,18.21,2023,2023-01,T1-2023,Friday,False
VTA00012200,2023-01-20,Mendoza,CLI035,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,34,329.1,388.92,0.0,13223.28,2033.8799999999992,15.38,2023,2023-01,T1-2023,Friday,False
VTA00012201,2023-01-20,Mendoza,CLI037,BEB-003,Cerveza Quilmes 1L,BEBIDAS,50,265.59,322.01,0.0,16100.5,2821.000000000002,17.52,2023,2023-01,T1-2023,Friday,False
VTA00012202,2023-01-20,GBA_Oeste,CLI048,LIM-002,Detergente Magistral 750ml,LIMPIEZA,36,302.6,358.87,0.0,12919.32,2025.7199999999993,15.68,2023,2023-01,T1-2023,Friday,False
VTA00012203,2023-01-23,Mendoza,CLI032,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,24,215.34,264.68,0.0,6352.32,1184.1599999999999,18.64,2023,2023-01,T1-2023,Monday,False
VTA00012204,2023-01-23,CABA_Norte,CLI050,BEB-003,Cerveza Quilmes 1L,BEBIDAS,41,265.95,335.26,0.0,13745.66,2841.710000000001,20.67,2023,2023-01,T1-2023,Monday,False
VTA00012205,2023-01-23,GBA_Oeste,CLI033,ALK-002,Azúcar Ledesma 1kg,ALMACEN,84,265.95,306.3,3674.32,22054.88,-284.91999999999825,-1.29,2023,2023-01,T1-2023,Monday,False
VTA00012206,2023-01-23,Mendoza,CLI050,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,49,114.44,139.23,0.0,6822.27,1214.710000000001,17.81,2023,2023-01,T1-2023,Monday,False
VTA00012207,2023-01-23,Mendoza,CLI048,BEB-003,Cerveza Quilmes 1L,BEBIDAS,20,265.95,356.79,0.0,7135.8,1816.8000000000002,25.46,2023,2023-01,T1-2023,Monday,False
VTA00012208,2023-01-23,La_Plata,CLI023,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,45,265.95,340.16,0.0,15307.2,3339.4500000000007,21.82,2023,2023-01,T1-2023,Monday,False
VTA00012209,2023-01-23,GBA_Oeste,CLI016,BEB-003,Cerveza Quilmes 1L,BEBIDAS,50,265.95,335.06,0.0,16753.0,3455.5,20.63,2023,2023-01,T1-2023,Monday,False
VTA00012210,2023-01-23,La_Plata,CLI017,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,28,215.34,294.12,0.0,8235.36,2205.84,26.78,2023,2023-01,T1-2023,Monday,False
VTA00012211,2023-01-23,Mendoza,CLI019,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,6,114.44,141.69,0.0,850.14,163.5,19.23,2023,2023-01,T1-2023,Monday,False
VTA00012212,2023-01-23,Mendoza,CLI002,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,33,265.95,336.65,0.0,11109.45,2333.1000000000004,21.0,2023,2023-01,T1-2023,Monday,False
VTA00012213,2023-01-23,CABA_Norte,CLI002,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,69,926.71,1267.43,7558.58,79894.09,15951.099999999991,19.97,2023,2023-01,T1-2023,Monday,False
VTA00012214,2023-01-23,Córdoba,CLI038,LIM-002,Detergente Magistral 750ml,LIMPIEZA,89,303.01,378.12,4773.15,28879.53,1911.6399999999994,6.62,2023,2023-01,T1-2023,Monday,False
VTA00012215,2023-01-23,CABA_Centro,CLI050,BEB-001,Agua Villa del Sur 2L,BEBIDAS,47,168.27,231.97,0.0,10902.59,2993.8999999999996,27.46,2023,2023-01,T1-2023,Monday,False
VTA00012216,2023-01-23,GBA_Sur,CLI021,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,58,329.48,424.85,3535.09,21106.21,1996.369999999999,9.46,2023,2023-01,T1-2023,Monday,False
VTA00012217,2023-01-23,GBA_Oeste,CLI025,BEB-003,Cerveza Quilmes 1L,BEBIDAS,34,265.95,306.66,0.0,10426.44,1384.1400000000012,13.28,2023,2023-01,T1-2023,Monday,False
VTA00012218,2023-01-23,GBA_Sur,CLI042,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,19,636.63,791.54,0.0,15039.26,2943.290000000001,19.57,2023,2023-01,T1-2023,Monday,False
VTA00012219,2023-01-23,CABA_Norte,CLI009,BEB-002,Coca-Cola 2.25L,BEBIDAS,15,498.96,579.97,0.0,8699.55,1215.1499999999996,13.97,2023,2023-01,T1-2023,Monday,False
VTA00012220,2023-01-23,La_Plata,CLI027,ALK-002,Azúcar Ledesma 1kg,ALMACEN,65,265.95,322.91,2093.92,18895.23,1608.4799999999996,8.51,2023,2023-01,T1-2023,Monday,False
VTA00012221,2023-01-23,CABA_Centro,CLI048,BEB-003,Cerveza Quilmes 1L,BEBIDAS,12,265.95,335.53,0.0,4026.36,834.9600000000005,20.74,2023,2023-01,T1-2023,Monday,False
VTA00012222,2023-01-23,Rosario,CLI002,ALK-002,Azúcar Ledesma 1kg,ALMACEN,99,265.95,352.37,3596.66,31287.97,4958.920000000002,15.85,2023,2023-01,T1-2023,Monday,False
VTA00012223,2023-01-23,GBA_Oeste,CLI014,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,83,431.29,586.61,6859.45,41829.18,6032.110000000001,14.42,2023,2023-01,T1-2023,Monday,False
VTA00012224,2023-01-23,Córdoba,CLI007,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,17,114.44,141.48,0.0,2405.16,459.67999999999984,19.11,2023,2023-01,T1-2023,Monday,False
VTA00012225,2023-01-23,GBA_Sur,CLI049,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,49,329.48,438.55,0.0,21488.95,5344.43,24.87,2023,2023-01,T1-2023,Monday,False
VTA00012226,2023-01-23,Mendoza,CLI027,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,94,431.29,524.18,5091.83,44181.09,3639.8299999999945,8.24,2023,2023-01,T1-2023,Monday,False
VTA00012227,2023-01-23,GBA_Oeste,CLI032,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,33,114.44,157.78,0.0,5206.74,1430.2199999999998,27.47,2023,2023-01,T1-2023,Monday,False
VTA00012228,2023-01-23,La_Plata,CLI028,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,42,114.44,150.28,0.0,6311.76,1505.2800000000007,23.85,2023,2023-01,T1-2023,Monday,False
VTA00012229,2023-01-23,Córdoba,CLI024,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,29,265.95,348.17,0.0,10096.93,2384.380000000001,23.61,2023,2023-01,T1-2023,Monday,False
VTA00012230,2023-01-23,Córdoba,CLI031,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,29,215.34,276.76,0.0,8026.04,1781.1800000000003,22.19,2023,2023-01,T1-2023,Monday,False
VTA00012231,2023-01-23,GBA_Sur,CLI021,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,12,636.63,792.85,0.0,9514.2,1874.6400000000012,19.7,2023,2023-01,T1-2023,Monday,False
VTA00012232,2023-01-23,GBA_Sur,CLI018,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,32,926.71,1207.05,0.0,38625.6,8970.879999999997,23.23,2023,2023-01,T1-2023,Monday,False
VTA00012233,2023-01-23,Rosario,CLI021,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,17,431.29,593.52,0.0,10089.84,2757.91,27.33,2023,2023-01,T1-2023,Monday,False
VTA00012234,2023-01-23,CABA_Norte,CLI015,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,85,215.34,294.44,2965.32,22062.08,3758.1800000000003,17.03,2023,2023-01,T1-2023,Monday,False
VTA00012235,2023-01-23,GBA_Oeste,CLI033,BEB-002,Coca-Cola 2.25L,BEBIDAS,7,498.96,656.72,0.0,4597.04,1104.3200000000002,24.02,2023,2023-01,T1-2023,Monday,False
VTA00012236,2023-01-23,CABA_Norte,CLI031,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,11,431.29,542.69,0.0,5969.59,1225.3999999999996,20.53,2023,2023-01,T1-2023,Monday,False
VTA00012237,2023-01-23,GBA_Oeste,CLI013,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,25,926.71,1294.11,0.0,32352.75,9185.0,28.39,2023,2023-01,T1-2023,Monday,False
VTA00012238,2023-01-23,GBA_Sur,CLI027,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,36,636.63,817.38,0.0,29425.68,6507.0,22.11,2023,2023-01,T1-2023,Monday,False
VTA00012239,2023-01-23,Mendoza,CLI026,LIM-002,Detergente Magistral 750ml,LIMPIEZA,61,303.01,396.85,1584.76,22623.09,4139.48,18.3,2023,2023-01,T1-2023,Monday,False
VTA00012240,2023-01-23,Mendoza,CLI049,BEB-003,Cerveza Quilmes 1L,BEBIDAS,46,265.95,310.12,0.0,14265.52,2031.8200000000015,14.24,2023,2023-01,T1-2023,Monday,False
VTA00012241,2023-01-23,La_Plata,CLI034,BEB-001,Agua Villa del Sur 2L,BEBIDAS,30,168.27,223.59,0.0,6707.7,1659.5999999999995,24.74,2023,2023-01,T1-2023,Monday,False
VTA00012242,2023-01-23,GBA_Oeste,CLI041,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,10,431.29,532.16,0.0,5321.6,1008.6999999999998,18.95,2023,2023-01,T1-2023,Monday,False
VTA00012243,2023-01-23,GBA_Sur,CLI006,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,23,215.34,264.51,0.0,6083.73,1130.9099999999999,18.59,2023,2023-01,T1-2023,Monday,False
VTA00012244,2023-01-23,GBA_Oeste,CLI029,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,86,265.95,353.28,2525.45,27856.63,4984.93,17.89,2023,2023-01,T1-2023,Monday,False
VTA00012245,2023-01-23,GBA_Oeste,CLI039,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,50,636.63,770.78,0.0,38539.0,6707.5,17.4,2023,2023-01,T1-2023,Monday,False
VTA00012246,2023-01-23,Mendoza,CLI002,BEB-001,Agua Villa del Sur 2L,BEBIDAS,19,168.27,232.58,0.0,4419.02,1221.8900000000003,27.65,2023,2023-01,T1-2023,Monday,False
VTA00012247,2023-01-23,GBA_Sur,CLI033,BEB-001,Agua Villa del Sur 2L,BEBIDAS,43,168.27,209.89,0.0,9025.27,1789.6599999999999,19.83,2023,2023-01,T1-2023,Monday,False
VTA00012248,2023-01-23,Rosario,CLI030,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,48,329.48,431.62,0.0,20717.76,4902.7199999999975,23.66,2023,2023-01,T1-2023,Monday,False
VTA00012249,2023-01-23,Rosario,CLI042,BEB-003,Cerveza Quilmes 1L,BEBIDAS,30,265.95,362.51,0.0,10875.3,2896.7999999999993,26.64,2023,2023-01,T1-2023,Monday,False
VTA00012250,2023-01-23,Córdoba,CLI001,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,47,431.29,589.56,0.0,27709.32,7438.689999999999,26.85,2023,2023-01,T1-2023,Monday,False
VTA00012251,2023-01-23,Córdoba,CLI048,LIM-002,Detergente Magistral 750ml,LIMPIEZA,82,303.01,420.6,3381.08,31108.12,6261.299999999999,20.13,2023,2023-01,T1-2023,Monday,False
VTA00012252,2023-01-23,CABA_Norte,CLI004,LIM-002,Detergente Magistral 750ml,LIMPIEZA,49,303.01,352.34,0.0,17264.66,2417.17,14.0,2023,2023-01,T1-2023,Monday,False
VTA00012253,2023-01-23,GBA_Sur,CLI006,BEB-002,Coca-Cola 2.25L,BEBIDAS,23,498.96,609.45,0.0,14017.35,2541.2700000000004,18.13,2023,2023-01,T1-2023,Monday,False
VTA00012254,2023-01-23,La_Plata,CLI002,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,79,265.95,322.77,3293.72,22205.11,1195.0600000000013,5.38,2023,2023-01,T1-2023,Monday,False
VTA00012255,2023-01-23,Mendoza,CLI041,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,5,215.34,300.04,0.0,1500.2,423.5,28.23,2023,2023-01,T1-2023,Monday,False
VTA00012256,2023-01-23,GBA_Oeste,CLI028,BEB-002,Coca-Cola 2.25L,BEBIDAS,40,498.96,610.44,0.0,24417.6,4459.200000000001,18.26,2023,2023-01,T1-2023,Monday,False
VTA00012257,2023-01-23,La_Plata,CLI035,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,49,636.63,773.49,0.0,37901.01,6706.140000000003,17.69,2023,2023-01,T1-2023,Monday,False
VTA00012258,2023-01-23,CABA_Norte,CLI043,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,32,636.63,806.19,0.0,25798.08,5425.920000000002,21.03,2023,2023-01,T1-2023,Monday,False
VTA00012259,2023-01-23,Rosario,CLI044,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,65,431.29,592.31,4449.75,34050.4,6016.549999999999,17.67,2023,2023-01,T1-2023,Monday,False
VTA00012260,2023-01-23,GBA_Oeste,CLI030,BEB-003,Cerveza Quilmes 1L,BEBIDAS,49,265.95,354.9,0.0,17390.1,4358.549999999999,25.06,2023,2023-01,T1-2023,Monday,False
VTA00012261,2023-01-23,CABA_Centro,CLI013,BEB-001,Agua Villa del Sur 2L,BEBIDAS,28,168.27,231.05,0.0,6469.4,1757.8399999999992,27.17,2023,2023-01,T1-2023,Monday,False
