VentaID,FechaVenta,ClienteID,ProductoID,Cantidad,PrecioUnitario,DescuentoPorcentaje,TotalDescuento,TotalVenta,Estado,MetodoPago,VendedorID,Sucursal
VTA00008217,2023-10-11,CLI013,ALK-005,69,1940.08,12,16063.87,117801.75,COMPLETADA,Tarjeta Crédito,VEND-03,CABA_Norte
VTA00008218,2023-10-11,CLI006,LIM-001,67,508.54,2,681.45,33390.82,COMPLETADA,Efectivo,VEND-10,GBA_Oeste
VTA00008219,2023-10-11,CLI014,ALK-002,35,543.79,10,1903.26,17129.37,COMPLETADA,Tarjeta Crédito,VEND-07,Córdoba
VTA00008220,2023-10-11,CLI032,ALK-005,52,1800.84,15,14046.55,79597.13,COMPLETADA,Efectivo,VEND-08,Córdoba
VTA00008221,2023-10-11,CLI047,LIM-003,62,833.38,0,0.0,51669.33,COMPLETADA,MercadoPago,VEND-09,GBA_Sur
VTA00008222,2023-10-11,CLI039,LIM-001,54,542.57,7,2050.92,27247.95,COMPLETADA,Tarjeta Crédito,VEND-05,La_Plata
VTA00008223,2023-10-11,CLI038,LAC-001,45,420.27,2,378.25,18534.06,COMPLETADA,Efectivo,VEND-01,Rosario
VTA00008224,2023-10-11,CLI041,LAC-002,45,1286.17,0,0.0,57877.43,COMPLETADA,Efectivo,VEND-01,GBA_Sur
VTA00008225,2023-10-11,CLI035,LIM-003,25,821.74,0,0.0,20543.39,COMPLETADA,Efectivo,VEND-10,GBA_Sur
VTA00008226,2023-10-11,CLI020,LAC-001,11,418.75,0,0.0,4606.21,COMPLETADA,Tarjeta Crédito,VEND-08,CABA_Norte
VTA00008227,2023-10-11,CLI047,LAC-002,29,1272.85,0,0.0,36912.54,COMPLETADA,Tarjeta Crédito,VEND-09,CABA_Centro
VTA00008228,2023-10-11,CLI033,LIM-003,64,851.47,9,4904.48,49589.74,COMPLETADA,Efectivo,VEND-03,GBA_Sur
VTA00008229,2023-10-11,CLI003,BEB-003,34,509.17,14,2423.67,14888.26,COMPLETADA,Transferencia,VEND-04,CABA_Centro
VTA00008230,2023-10-12,CLI033,LAC-001,8,414.93,0,0.0,3319.41,COMPLETADA,Efectivo,VEND-03,CABA_Norte
VTA00008231,2023-10-12,CLI037,ALK-005,10,1800.46,0,0.0,18004.55,COMPLETADA,MercadoPago,VEND-08,CABA_Norte
VTA00008232,2023-10-12,CLI050,LIM-001,46,526.51,9,2179.74,22039.6,COMPLETADA,MercadoPago,VEND-09,GBA_Sur
VTA00008233,2023-10-12,CLI046,ALK-005,12,1920.62,0,0.0,23047.47,COMPLETADA,Efectivo,VEND-02,Rosario
VTA00008234,2023-10-12,CLI024,BEB-004,50,1227.76,9,5524.94,55863.3,COMPLETADA,Transferencia,VEND-09,La_Plata
VTA00008235,2023-10-12,CLI006,LAC-001,46,433.03,1,199.19,19720.13,COMPLETADA,Efectivo,VEND-10,Córdoba
VTA00008236,2023-10-12,CLI020,LAC-003,42,226.05,8,759.53,8734.55,COMPLETADA,Efectivo,VEND-08,Córdoba
VTA00008237,2023-10-12,CLI025,LIM-002,54,577.3,8,2493.94,28680.35,COMPLETADA,MercadoPago,VEND-02,Córdoba
VTA00008238,2023-10-12,CLI034,LAC-002,21,1204.27,0,0.0,25289.62,COMPLETADA,MercadoPago,VEND-07,GBA_Oeste
VTA00008239,2023-10-12,CLI006,ALK-002,7,519.15,0,0.0,3634.04,COMPLETADA,Tarjeta Crédito,VEND-10,CABA_Centro
VTA00008240,2023-10-12,CLI038,ALK-004,37,399.27,15,2215.97,12557.19,COMPLETADA,Transferencia,VEND-01,Mendoza
VTA00008241,2023-10-12,CLI016,LIM-001,69,508.22,0,0.0,35067.22,COMPLETADA,Transferencia,VEND-03,Mendoza
VTA00008242,2023-10-12,CLI023,LIM-003,11,858.73,0,0.0,9446.01,COMPLETADA,MercadoPago,VEND-10,Córdoba
VTA00008243,2023-10-12,CLI016,BEB-003,43,504.08,0,0.0,21675.62,COMPLETADA,MercadoPago,VEND-03,CABA_Norte
VTA00008244,2023-10-12,CLI020,LIM-002,20,583.81,0,0.0,11676.26,COMPLETADA,Tarjeta Crédito,VEND-08,La_Plata
VTA00008245,2023-10-12,CLI047,ALK-005,94,1939.93,3,5470.59,176882.56,COMPLETADA,Transferencia,VEND-09,Mendoza
VTA00008246,2023-10-12,CLI042,ALK-001,76,666.18,7,3544.09,47085.79,COMPLETADA,Transferencia,VEND-02,Mendoza
VTA00008247,2023-10-12,CLI001,ALK-001,46,680.76,6,1878.91,29436.22,COMPLETADA,MercadoPago,VEND-10,CABA_Norte
VTA00008248,2023-10-12,CLI028,LIM-001,81,543.54,9,3962.42,40064.45,COMPLETADA,Transferencia,VEND-03,La_Plata
VTA00008249,2023-10-12,CLI002,ALK-004,18,419.51,0,0.0,7551.19,COMPLETADA,Efectivo,VEND-03,Córdoba
VTA00008250,2023-10-12,CLI031,BEB-002,22,1026.46,0,0.0,22582.02,COMPLETADA,Tarjeta Crédito,VEND-03,CABA_Centro
VTA00008251,2023-10-12,CLI022,ALK-004,77,409.99,13,4104.03,27465.41,COMPLETADA,Transferencia,VEND-05,La_Plata
VTA00008252,2023-10-12,CLI037,ALK-005,37,1768.72,15,9816.4,55626.29,COMPLETADA,MercadoPago,VEND-08,GBA_Sur
VTA00008253,2023-10-12,CLI024,ALK-005,43,1794.35,4,3086.28,74070.68,COMPLETADA,Tarjeta Crédito,VEND-09,La_Plata
VTA00008254,2023-10-13,CLI042,ALK-003,32,866.05,15,4157.03,23556.52,COMPLETADA,Tarjeta Crédito,VEND-02,La_Plata
VTA00008255,2023-10-13,CLI033,LIM-003,46,810.34,1,372.76,36902.99,COMPLETADA,Transferencia,VEND-03,Rosario
VTA00008256,2023-10-13,CLI043,LIM-001,78,516.09,2,805.1,39449.82,COMPLETADA,Efectivo,VEND-09,Rosario
VTA00008257,2023-10-13,CLI024,ALK-003,53,824.07,12,5241.11,38434.78,COMPLETADA,Transferencia,VEND-09,GBA_Oeste
VTA00008258,2023-10-13,CLI011,BEB-001,42,359.65,10,1510.54,13594.89,COMPLETADA,MercadoPago,VEND-07,Rosario
VTA00008259,2023-10-13,CLI002,LIM-002,70,578.88,13,5267.79,35253.65,COMPLETADA,Transferencia,VEND-03,Rosario
VTA00008260,2023-10-13,CLI048,ALK-005,61,1912.51,0,0.0,116662.96,COMPLETADA,Efectivo,VEND-02,Córdoba
VTA00008261,2023-10-13,CLI045,BEB-002,7,968.52,0,0.0,6779.65,COMPLETADA,Efectivo,VEND-06,Rosario
VTA00008262,2023-10-13,CLI031,BEB-004,15,1248.15,0,0.0,18722.32,COMPLETADA,MercadoPago,VEND-03,CABA_Centro
VTA00008263,2023-10-13,CLI031,ALK-005,80,1776.78,5,7107.13,135035.38,COMPLETADA,Efectivo,VEND-03,Córdoba
VTA00008264,2023-10-13,CLI032,BEB-003,45,526.88,7,1659.68,22050.1,COMPLETADA,Transferencia,VEND-08,CABA_Norte
VTA00008265,2023-10-13,CLI028,ALK-002,96,521.55,13,6508.99,43560.19,COMPLETADA,MercadoPago,VEND-03,CABA_Centro
VTA00008266,2023-10-13,CLI026,BEB-001,42,357.2,14,2100.37,12902.24,COMPLETADA,Transferencia,VEND-06,Mendoza
VTA00008267,2023-10-13,CLI042,LAC-003,20,214.23,0,0.0,4284.62,COMPLETADA,Tarjeta Crédito,VEND-02,Rosario
VTA00008268,2023-10-13,CLI037,ALK-005,42,1823.29,1,765.78,75812.36,COMPLETADA,Tarjeta Crédito,VEND-08,Córdoba
VTA00008269,2023-10-13,CLI018,BEB-002,43,1021.28,14,6148.09,37766.82,COMPLETADA,Transferencia,VEND-03,CABA_Centro
VTA00008270,2023-10-13,CLI037,ALK-001,78,645.6,2,1007.13,49349.3,COMPLETADA,Transferencia,VEND-08,Córdoba
VTA00008271,2023-10-13,CLI011,LIM-003,63,848.05,1,534.27,52892.96,COMPLETADA,Efectivo,VEND-07,CABA_Norte
VTA00008272,2023-10-13,CLI024,BEB-002,19,999.5,0,0.0,18990.43,COMPLETADA,Tarjeta Crédito,VEND-09,CABA_Norte
VTA00008273,2023-10-13,CLI022,ALK-002,78,494.89,2,772.03,37829.63,COMPLETADA,Transferencia,VEND-05,GBA_Sur
VTA00008274,2023-10-13,CLI039,LIM-003,39,881.3,8,2749.66,31621.08,COMPLETADA,Efectivo,VEND-05,Mendoza
VTA00008275,2023-10-13,CLI036,LIM-003,53,812.19,2,860.92,42185.23,COMPLETADA,Efectivo,VEND-09,CABA_Centro
VTA00008276,2023-10-13,CLI015,LIM-001,96,499.02,5,2395.3,45510.7,COMPLETADA,Efectivo,VEND-03,La_Plata
VTA00008277,2023-10-13,CLI022,BEB-004,8,1264.74,0,0.0,10117.9,COMPLETADA,Efectivo,VEND-05,CABA_Centro
VTA00008278,2023-10-13,CLI025,LIM-002,75,583.84,4,1751.51,42036.34,COMPLETADA,MercadoPago,VEND-02,Mendoza
VTA00008279,2023-10-13,CLI046,LIM-002,94,581.04,6,3277.04,51340.36,COMPLETADA,Tarjeta Crédito,VEND-02,La_Plata
VTA00008280,2023-10-13,CLI049,LAC-002,50,1259.7,2,1259.7,61725.14,COMPLETADA,Efectivo,VEND-01,CABA_Norte
VTA00008281,2023-10-13,CLI035,BEB-003,38,503.18,13,2485.69,16635.02,COMPLETADA,MercadoPago,VEND-10,CABA_Centro
VTA00008282,2023-10-13,CLI023,LIM-003,43,815.11,6,2102.97,32946.59,COMPLETADA,Tarjeta Crédito,VEND-10,La_Plata
VTA00008283,2023-10-13,CLI019,ALK-002,81,539.55,9,3933.29,39769.93,COMPLETADA,Transferencia,VEND-05,Mendoza
VTA00008284,2023-10-13,CLI001,LAC-002,14,1303.3,0,0.0,18246.14,COMPLETADA,Tarjeta Crédito,VEND-10,CABA_Norte
VTA00008285,2023-10-13,CLI022,ALK-005,95,1863.75,0,0.0,177056.23,COMPLETADA,Tarjeta Crédito,VEND-05,GBA_Sur
VTA00008286,2023-10-13,CLI046,BEB-002,13,1021.02,0,0.0,13273.21,COMPLETADA,MercadoPago,VEND-02,CABA_Norte
VTA00008287,2023-10-13,CLI031,LAC-001,20,436.84,0,0.0,8736.82,COMPLETADA,Tarjeta Crédito,VEND-03,La_Plata
VTA00008288,2023-10-13,CLI004,BEB-003,41,499.16,2,409.31,20056.28,COMPLETADA,Tarjeta Crédito,VEND-04,GBA_Sur
VTA00008289,2023-10-13,CLI043,ALK-001,50,638.53,12,3831.17,28095.26,COMPLETADA,Tarjeta Crédito,VEND-09,CABA_Norte
VTA00008290,2023-10-13,CLI010,BEB-002,48,966.07,1,463.71,45907.76,COMPLETADA,Efectivo,VEND-01,Mendoza
VTA00008291,2023-10-13,CLI049,LIM-002,31,610.3,10,1891.93,17027.4,COMPLETADA,Transferencia,VEND-01,La_Plata
VTA00008292,2023-10-13,CLI008,LIM-002,9,574.68,0,0.0,5172.11,COMPLETADA,Efectivo,VEND-08,Córdoba
VTA00008293,2023-10-13,CLI048,BEB-002,7,973.33,0,0.0,6813.3,COMPLETADA,Efectivo,VEND-02,La_Plata
VTA00008294,2023-10-13,CLI037,ALK-001,65,636.86,10,4139.58,37256.21,COMPLETADA,Transferencia,VEND-08,GBA_Sur
VTA00008295,2023-10-13,CLI050,LIM-002,20,592.66,0,0.0,11853.22,COMPLETADA,Transferencia,VEND-09,Mendoza
VTA00008296,2023-10-13,CLI027,LAC-002,8,1296.51,0,0.0,10372.07,COMPLETADA,Efectivo,VEND-02,GBA_Sur
VTA00008297,2023-10-13,CLI006,ALK-003,81,836.38,6,4064.83,63682.28,COMPLETADA,MercadoPago,VEND-10,GBA_Sur
VTA00008298,2023-10-13,CLI003,LAC-003,39,224.47,4,350.18,8404.25,COMPLETADA,Efectivo,VEND-04,La_Plata
VTA00008299,2023-10-13,CLI021,BEB-004,18,1199.33,0,0.0,21587.94,COMPLETADA,Transferencia,VEND-10,La_Plata
VTA00008300,2023-10-13,CLI026,ALK-005,13,1926.54,0,0.0,25045.04,COMPLETADA,MercadoPago,VEND-06,Córdoba
VTA00008301,2023-10-13,CLI023,LAC-002,48,1303.6,15,9385.95,53187.05,COMPLETADA,Transferencia,VEND-10,La_Plata
VTA00008302,2023-10-13,CLI016,BEB-002,12,968.51,0,0.0,11622.08,COMPLETADA,Tarjeta Crédito,VEND-03,CABA_Norte
VTA00008303,2023-10-13,CLI042,ALK-002,85,542.95,12,5538.09,40612.64,COMPLETADA,Tarjeta Crédito,VEND-02,La_Plata
VTA00008304,2023-10-13,CLI037,LAC-002,32,1213.52,7,2718.29,36114.45,COMPLETADA,Transferencia,VEND-08,Rosario
VTA00008305,2023-10-13,CLI029,LIM-001,40,513.53,4,821.65,19719.7,COMPLETADA,Efectivo,VEND-08,GBA_Sur
VTA00008306,2023-10-13,CLI048,LIM-001,62,545.98,12,4062.06,29788.43,COMPLETADA,MercadoPago,VEND-02,CABA_Norte
VTA00008307,2023-10-13,CLI015,LAC-001,31,429.88,3,399.79,12926.57,COMPLETADA,Transferencia,VEND-03,GBA_Oeste
VTA00008308,2023-10-13,CLI001,BEB-004,27,1235.29,0,0.0,33352.74,COMPLETADA,Efectivo,VEND-10,Rosario
VTA00008309,2023-10-16,CLI013,LIM-002,49,617.84,15,4541.11,25732.95,COMPLETADA,Transferencia,VEND-03,GBA_Sur
VTA00008310,2023-10-16,CLI018,BEB-002,50,983.62,2,983.62,48197.51,COMPLETADA,Transferencia,VEND-03,Rosario
VTA00008311,2023-10-16,CLI006,ALK-002,66,540.11,5,1782.38,33865.2,COMPLETADA,Efectivo,VEND-10,CABA_Centro
VTA00008312,2023-10-16,CLI017,ALK-004,27,399.52,0,0.0,10787.02,COMPLETADA,Transferencia,VEND-09,CABA_Norte
VTA00008313,2023-10-16,CLI040,LAC-003,47,223.92,12,1262.92,9261.38,COMPLETADA,Tarjeta Crédito,VEND-10,Mendoza
VTA00008314,2023-10-16,CLI029,BEB-003,37,532.41,0,0.0,19699.31,COMPLETADA,Transferencia,VEND-08,CABA_Norte
VTA00008315,2023-10-16,CLI048,LAC-001,40,427.98,2,342.38,16776.65,COMPLETADA,Transferencia,VEND-02,CABA_Norte
VTA00008316,2023-10-16,CLI004,LIM-001,73,542.82,0,0.0,39625.64,COMPLETADA,Tarjeta Crédito,VEND-04,Rosario
VTA00008317,2023-10-16,CLI021,LAC-002,42,1277.08,6,3218.25,50419.31,COMPLETADA,Efectivo,VEND-10,CABA_Norte
VTA00008318,2023-10-16,CLI046,BEB-003,45,514.43,3,694.48,22454.75,COMPLETADA,Transferencia,VEND-02,Rosario
VTA00008319,2023-10-16,CLI029,LIM-002,86,597.28,5,2568.31,48797.87,COMPLETADA,MercadoPago,VEND-08,Córdoba
VTA00008320,2023-10-16,CLI003,LIM-001,6,533.03,0,0.0,3198.17,COMPLETADA,MercadoPago,VEND-04,CABA_Centro
VTA00008321,2023-10-16,CLI036,LAC-003,40,215.6,6,517.44,8106.53,COMPLETADA,Tarjeta Crédito,VEND-09,Rosario
VTA00008322,2023-10-16,CLI045,LIM-003,63,867.14,14,7648.14,46981.44,COMPLETADA,Transferencia,VEND-06,GBA_Sur
VTA00008323,2023-10-16,CLI037,ALK-003,18,809.08,0,0.0,14563.45,COMPLETADA,Transferencia,VEND-08,GBA_Sur
VTA00008324,2023-10-16,CLI023,LIM-001,81,531.3,5,2151.77,40883.56,COMPLETADA,Efectivo,VEND-10,CABA_Norte
VTA00008325,2023-10-16,CLI031,BEB-002,50,955.95,4,1911.9,45885.54,COMPLETADA,MercadoPago,VEND-03,GBA_Oeste
VTA00008326,2023-10-16,CLI004,LIM-002,57,629.04,12,4302.65,31552.75,COMPLETADA,Tarjeta Crédito,VEND-04,La_Plata
VTA00008327,2023-10-16,CLI039,BEB-003,13,508.1,0,0.0,6605.31,COMPLETADA,Efectivo,VEND-05,La_Plata
VTA00008328,2023-10-16,CLI023,ALK-004,30,424.55,0,0.0,12736.53,COMPLETADA,Tarjeta Crédito,VEND-10,GBA_Oeste
VTA00008329,2023-10-16,CLI024,LIM-002,40,604.1,4,966.56,23197.52,COMPLETADA,Transferencia,VEND-09,CABA_Norte
VTA00008330,2023-10-16,CLI015,LAC-003,34,220.36,1,74.92,7417.21,COMPLETADA,Transferencia,VEND-03,Mendoza
VTA00008331,2023-10-16,CLI016,BEB-003,35,495.61,14,2428.5,14917.93,COMPLETADA,Tarjeta Crédito,VEND-03,Mendoza
VTA00008332,2023-10-16,CLI002,BEB-003,23,538.69,0,0.0,12389.98,COMPLETADA,Efectivo,VEND-03,La_Plata
VTA00008333,2023-10-16,CLI022,LAC-001,47,437.11,2,410.88,20133.09,COMPLETADA,MercadoPago,VEND-05,CABA_Centro
VTA00008334,2023-10-16,CLI013,ALK-001,47,654.66,11,3384.58,27384.37,COMPLETADA,MercadoPago,VEND-03,Córdoba
VTA00008335,2023-10-16,CLI045,BEB-002,38,951.57,8,2892.78,33267.0,COMPLETADA,MercadoPago,VEND-06,La_Plata
VTA00008336,2023-10-16,CLI048,ALK-001,31,672.99,12,2503.52,18359.18,COMPLETADA,Efectivo,VEND-02,La_Plata
VTA00008337,2023-10-16,CLI047,BEB-004,6,1281.29,0,0.0,7687.75,COMPLETADA,Transferencia,VEND-09,CABA_Norte
VTA00008338,2023-10-17,CLI018,ALK-001,34,659.55,15,3363.69,19060.94,COMPLETADA,Transferencia,VEND-03,GBA_Oeste
VTA00008339,2023-10-17,CLI012,ALK-004,75,408.62,9,2758.17,27888.19,COMPLETADA,Transferencia,VEND-05,GBA_Sur
VTA00008340,2023-10-17,CLI002,LAC-001,40,428.0,11,1883.2,15236.78,COMPLETADA,Tarjeta Crédito,VEND-03,GBA_Sur
VTA00008341,2023-10-17,CLI002,LAC-002,37,1276.76,14,6613.63,40626.6,COMPLETADA,Tarjeta Crédito,VEND-03,Córdoba
VTA00008342,2023-10-17,CLI046,ALK-003,11,841.48,0,0.0,9256.23,COMPLETADA,Tarjeta Crédito,VEND-02,CABA_Centro
VTA00008343,2023-10-17,CLI029,ALK-004,96,408.42,9,3528.72,35679.31,COMPLETADA,Efectivo,VEND-08,Córdoba
VTA00008344,2023-10-17,CLI024,LAC-003,49,229.72,14,1575.87,9680.35,COMPLETADA,Tarjeta Crédito,VEND-09,GBA_Oeste
VTA00008345,2023-10-17,CLI029,LAC-002,23,1188.63,0,0.0,27338.55,COMPLETADA,Efectivo,VEND-08,La_Plata
VTA00008346,2023-10-17,CLI033,LAC-003,20,216.92,0,0.0,4338.39,COMPLETADA,MercadoPago,VEND-03,GBA_Oeste
VTA00008347,2023-10-17,CLI050,BEB-004,9,1236.59,0,0.0,11129.31,COMPLETADA,Efectivo,VEND-09,Córdoba
VTA00008348,2023-10-17,CLI020,LIM-002,71,579.64,3,1234.63,39919.59,COMPLETADA,Transferencia,VEND-08,GBA_Oeste
VTA00008349,2023-10-17,CLI045,ALK-005,9,1940.91,0,0.0,17468.18,COMPLETADA,Efectivo,VEND-06,CABA_Norte
VTA00008350,2023-10-17,CLI042,LIM-002,87,622.83,8,4334.89,49851.26,COMPLETADA,Transferencia,VEND-02,CABA_Norte
VTA00008351,2023-10-17,CLI007,BEB-004,29,1259.85,0,0.0,36535.64,COMPLETADA,Tarjeta Crédito,VEND-03,Mendoza
VTA00008352,2023-10-17,CLI020,ALK-003,9,850.0,0,0.0,7650.01,COMPLETADA,Transferencia,VEND-08,La_Plata
VTA00008353,2023-10-17,CLI045,ALK-001,46,620.03,11,3137.34,25383.93,COMPLETADA,Tarjeta Crédito,VEND-06,GBA_Sur
VTA00008354,2023-10-17,CLI037,LIM-001,91,530.3,7,3378.01,44879.32,COMPLETADA,Transferencia,VEND-08,Mendoza
VTA00008355,2023-10-17,CLI040,LIM-002,26,613.09,0,0.0,15940.23,COMPLETADA,Tarjeta Crédito,VEND-10,CABA_Norte
VTA00008356,2023-10-17,CLI041,LIM-002,98,617.89,3,1816.59,58736.57,COMPLETADA,Efectivo,VEND-01,CABA_Centro
VTA00008357,2023-10-17,CLI039,LAC-001,27,429.34,0,0.0,11592.29,COMPLETADA,MercadoPago,VEND-05,CABA_Centro
VTA00008358,2023-10-17,CLI035,ALK-005,6,1766.69,0,0.0,10600.11,COMPLETADA,Tarjeta Crédito,VEND-10,Mendoza
VTA00008359,2023-10-17,CLI019,LAC-002,44,1274.74,7,3926.2,52162.39,COMPLETADA,Transferencia,VEND-05,Rosario
VTA00008360,2023-10-17,CLI047,BEB-002,3,987.51,0,0.0,2962.52,COMPLETADA,Efectivo,VEND-09,Rosario
VTA00008361,2023-10-17,CLI050,LAC-001,7,431.69,0,0.0,3021.86,COMPLETADA,MercadoPago,VEND-09,GBA_Sur
VTA00008362,2023-10-17,CLI041,LIM-001,73,510.72,1,372.83,36909.81,COMPLETADA,Transferencia,VEND-01,Córdoba
VTA00008363,2023-10-17,CLI003,LIM-003,54,824.5,5,2226.14,42296.68,COMPLETADA,Tarjeta Crédito,VEND-04,GBA_Oeste
VTA00008364,2023-10-17,CLI029,LAC-002,31,1244.08,2,771.33,37795.26,COMPLETADA,MercadoPago,VEND-08,CABA_Norte
VTA00008365,2023-10-17,CLI008,ALK-001,56,665.25,3,1117.63,36136.65,COMPLETADA,Efectivo,VEND-08,GBA_Oeste
VTA00008366,2023-10-17,CLI018,LAC-001,3,411.97,0,0.0,1235.91,COMPLETADA,Transferencia,VEND-03,Mendoza
VTA00008367,2023-10-17,CLI040,LAC-001,33,410.49,1,135.46,13410.76,COMPLETADA,Tarjeta Crédito,VEND-10,La_Plata
VTA00008368,2023-10-17,CLI041,LAC-001,29,419.13,0,0.0,12154.88,COMPLETADA,MercadoPago,VEND-01,CABA_Norte
VTA00008369,2023-10-17,CLI037,BEB-001,40,342.63,4,548.21,13157.06,COMPLETADA,Transferencia,VEND-08,CABA_Centro
VTA00008370,2023-10-17,CLI022,ALK-003,20,838.43,0,0.0,16768.69,COMPLETADA,Tarjeta Crédito,VEND-05,GBA_Sur
VTA00008371,2023-10-17,CLI040,LAC-001,48,407.93,14,2741.28,16839.28,COMPLETADA,Efectivo,VEND-10,La_Plata
VTA00008372,2023-10-17,CLI024,LAC-001,21,430.44,0,0.0,9039.17,COMPLETADA,MercadoPago,VEND-09,GBA_Sur
VTA00008373,2023-10-17,CLI008,BEB-003,49,496.0,11,2673.45,21630.62,COMPLETADA,MercadoPago,VEND-08,La_Plata
VTA00008374,2023-10-17,CLI017,BEB-004,16,1194.18,0,0.0,19106.83,COMPLETADA,Transferencia,VEND-09,GBA_Sur
VTA00008375,2023-10-17,CLI037,LIM-002,71,605.18,8,3437.43,39530.43,COMPLETADA,Tarjeta Crédito,VEND-08,Rosario
VTA00008376,2023-10-18,CLI023,ALK-001,42,630.51,10,2648.13,23833.2,COMPLETADA,Transferencia,VEND-10,CABA_Norte
VTA00008377,2023-10-18,CLI013,LIM-003,97,838.4,15,12198.69,69125.89,COMPLETADA,Tarjeta Crédito,VEND-03,CABA_Centro
VTA00008378,2023-10-18,CLI031,BEB-004,4,1264.09,0,0.0,5056.35,COMPLETADA,Efectivo,VEND-03,Rosario
VTA00008379,2023-10-18,CLI046,BEB-001,19,337.5,0,0.0,6412.56,COMPLETADA,Tarjeta Crédito,VEND-02,Córdoba
VTA00008380,2023-10-18,CLI028,LAC-003,33,210.69,3,208.58,6744.15,COMPLETADA,Transferencia,VEND-03,Rosario
VTA00008381,2023-10-18,CLI023,ALK-001,88,663.1,1,583.52,57768.84,COMPLETADA,MercadoPago,VEND-10,CABA_Centro
VTA00008382,2023-10-18,CLI042,BEB-001,4,346.92,0,0.0,1387.68,COMPLETADA,Efectivo,VEND-02,GBA_Oeste
VTA00008383,2023-10-18,CLI012,LAC-003,40,213.32,3,255.98,8276.74,COMPLETADA,Tarjeta Crédito,VEND-05,GBA_Oeste
VTA00008384,2023-10-18,CLI048,LAC-003,18,227.74,0,0.0,4099.3,COMPLETADA,Tarjeta Crédito,VEND-02,CABA_Centro
VTA00008385,2023-10-18,CLI017,ALK-003,33,865.94,9,2571.83,26004.1,COMPLETADA,Efectivo,VEND-09,CABA_Norte
VTA00008386,2023-10-18,CLI015,BEB-003,29,500.67,0,0.0,14519.57,COMPLETADA,Tarjeta Crédito,VEND-03,La_Plata
VTA00008387,2023-10-18,CLI001,BEB-003,21,522.55,0,0.0,10973.52,COMPLETADA,MercadoPago,VEND-10,Rosario
VTA00008388,2023-10-18,CLI017,LAC-002,5,1289.74,0,0.0,6448.68,COMPLETADA,Transferencia,VEND-09,CABA_Centro
VTA00008389,2023-10-18,CLI035,BEB-002,11,1006.62,0,0.0,11072.83,COMPLETADA,Tarjeta Crédito,VEND-10,GBA_Oeste
VTA00008390,2023-10-18,CLI050,LAC-001,10,402.13,0,0.0,4021.28,COMPLETADA,Transferencia,VEND-09,CABA_Centro
VTA00008391,2023-10-18,CLI043,ALK-002,65,503.14,3,981.12,31722.78,COMPLETADA,Efectivo,VEND-09,Mendoza
VTA00008392,2023-10-18,CLI046,LAC-003,12,228.26,0,0.0,2739.13,COMPLETADA,Tarjeta Crédito,VEND-02,CABA_Centro
VTA00008393,2023-10-18,CLI036,LIM-001,90,513.02,4,1846.89,44325.33,COMPLETADA,Efectivo,VEND-09,Rosario
VTA00008394,2023-10-18,CLI009,LAC-003,37,222.85,11,907.01,7338.53,COMPLETADA,Efectivo,VEND-07,Mendoza
VTA00008395,2023-10-18,CLI048,ALK-003,49,877.77,0,0.0,43010.66,COMPLETADA,MercadoPago,VEND-02,Rosario
VTA00008396,2023-10-18,CLI010,BEB-004,21,1222.54,0,0.0,25673.24,COMPLETADA,MercadoPago,VEND-01,GBA_Oeste
VTA00008397,2023-10-18,CLI025,LIM-001,98,521.57,6,3066.84,48047.23,COMPLETADA,Tarjeta Crédito,VEND-02,Córdoba
VTA00008398,2023-10-18,CLI035,BEB-001,38,334.78,7,890.53,11831.29,COMPLETADA,MercadoPago,VEND-10,Rosario
VTA00008399,2023-10-18,CLI011,ALK-005,35,1779.92,10,6229.73,56067.53,COMPLETADA,Tarjeta Crédito,VEND-07,GBA_Oeste
VTA00008400,2023-10-18,CLI015,ALK-005,30,1817.24,0,0.0,54517.21,COMPLETADA,Efectivo,VEND-03,La_Plata
VTA00008401,2023-10-18,CLI027,LIM-001,14,528.33,0,0.0,7396.57,COMPLETADA,Transferencia,VEND-02,La_Plata
VTA00008402,2023-10-18,CLI036,BEB-001,15,334.63,0,0.0,5019.4,COMPLETADA,Tarjeta Crédito,VEND-09,CABA_Centro
VTA00008403,2023-10-18,CLI048,ALK-003,93,816.65,13,9873.29,66075.12,COMPLETADA,Transferencia,VEND-02,Rosario
VTA00008404,2023-10-18,CLI038,LIM-003,72,881.46,14,8885.07,54579.73,COMPLETADA,Efectivo,VEND-01,Mendoza
VTA00008405,2023-10-18,CLI048,LIM-003,67,871.74,13,7592.87,50813.83,COMPLETADA,Efectivo,VEND-02,Mendoza
VTA00008406,2023-10-18,CLI034,ALK-002,84,543.77,0,0.0,45676.79,COMPLETADA,Transferencia,VEND-07,GBA_Sur
VTA00008407,2023-10-18,CLI041,BEB-003,35,529.43,8,1482.4,17047.62,COMPLETADA,Efectivo,VEND-01,CABA_Centro
VTA00008408,2023-10-18,CLI050,LIM-003,68,850.74,5,2892.53,54957.98,COMPLETADA,Tarjeta Crédito,VEND-09,La_Plata
VTA00008409,2023-10-18,CLI013,BEB-002,30,934.12,0,0.0,28023.57,COMPLETADA,Tarjeta Crédito,VEND-03,La_Plata
VTA00008410,2023-10-18,CLI008,LIM-003,53,847.17,4,1795.99,43103.85,COMPLETADA,Tarjeta Crédito,VEND-08,CABA_Centro
VTA00008411,2023-10-18,CLI006,LIM-002,30,584.76,0,0.0,17542.66,COMPLETADA,Transferencia,VEND-10,Mendoza
