VentaID,Fecha,Sucursal,Zona,Cliente,Categoria,Producto,Cantidad,PrecioUnitario,CostoUnitario,CostoTotal,Descuento,TotalVenta,Ganancia,MargenPorcentaje,Mes,Trimestre,Rentabilidad
VTA2022005657,2022-01-19,GBA_Oeste,GBA,Almacén El Progreso,LACTEOS,Leche Entera La Serenísima 1L,4,211.61,180,720,0.0,846.44,126.44000000000005,14.94,2022-01,T1-2022,Baja
VTA2022005658,2022-11-14,CABA_Norte,CABA,Supermercados Jumbo S.A.,ALMACEN,Mermelada La Campagnola 454g,50,418.06,300,15000,3998.28,16904.72,1904.7200000000012,11.27,2022-11,T4-2022,Baja
VTA2022005659,2022-12-13,Córdoba,Interior,Supermercados Walmart Argentina,ALMACEN,Yerba Mate Playadito 500g,61,563.16,500,30500,4455.52,29897.24,-602.7599999999984,-2.02,2022-12,T4-2022,Baja
VTA2022005660,2022-12-29,GBA_Oeste,GBA,Kiosco 24 Horas,ALMACEN,Galletitas Oreo 117g,54,160.43,140,7560,1197.66,7465.56,-94.4399999999996,-1.27,2022-12,T4-2022,Baja
VTA2022005661,2022-03-08,GBA_Sur,GBA,Distribuidora Quick S.A.,LIMPIEZA,Limpiador Cif Crema 500g,69,428.39,330,22770,4332.03,25226.88,2456.880000000001,9.74,2022-03,T1-2022,Baja
VTA2022005662,2022-06-23,GBA_Oeste,GBA,Supermercado Coto S.A.,ALMACEN,Fideos Moñito Matarazzo 500g,56,217.3,180,10080,1819.19,10349.61,269.6100000000006,2.61,2022-06,T2-2022,Baja
VTA2022005663,2022-04-29,GBA_Oeste,GBA,Mayorista Precio Bajo,BEBIDAS,Jugo Baggio 1L,22,286.13,250,5500,0.0,6294.86,794.8599999999997,12.63,2022-04,T2-2022,Baja
VTA2022005664,2022-04-04,La_Plata,Interior,Supermercados DIA % S.A.,LIMPIEZA,Suavizante Vivere 1L,49,427.35,300,14700,2720.82,18219.33,3519.3300000000017,19.32,2022-04,T2-2022,Media
VTA2022005665,2022-03-16,Rosario,Interior,Mayorista El Economico,ALMACEN,Sal Fina Celusal 500g,55,85.56,65,3575,754.12,3951.68,376.67999999999984,9.53,2022-03,T1-2022,Baja
VTA2022005666,2022-10-11,GBA_Sur,GBA,Supermercados Jumbo S.A.,LIMPIEZA,Desengrasante Grasa Relief 500ml,57,358.36,280,15960,1737.33,18689.19,2729.1899999999987,14.6,2022-10,T4-2022,Baja
VTA2022005667,2022-05-20,GBA_Oeste,GBA,Almacén San José,ALMACEN,Aceite Girasol Natura 1.5L,39,911.49,750,29250,0.0,35548.11,6298.110000000001,17.72,2022-05,T2-2022,Media
VTA2022005668,2022-08-11,Rosario,Interior,Maxikiosco Luz,BEBIDAS,Agua Saborizada Villavicencio 500ml,39,135.97,120,4680,0.0,5302.83,622.8299999999999,11.75,2022-08,T3-2022,Baja
VTA2022005669,2022-06-15,La_Plata,Interior,Mayorista Precio Bajo,BEBIDAS,Fernet Branca 750ml,6,2590.77,1800,10800,0.0,15544.62,4744.620000000001,30.52,2022-06,T2-2022,Alta
VTA2022005670,2022-07-05,CABA_Centro,CABA,Almacén El Progreso,LACTEOS,Queso Cremón La Paulina 400g,28,629.93,520,14560,0.0,17638.04,3078.040000000001,17.45,2022-07,T3-2022,Media
VTA2022005671,2022-12-30,Mendoza,Interior,Supermercados Vea S.A.,LACTEOS,Dulce Leche Verónica 400g,5,458.93,380,1900,0.0,2294.65,394.6500000000001,17.2,2022-12,T4-2022,Media
VTA2022005672,2022-12-22,GBA_Oeste,GBA,Almacén San José,LACTEOS,Leche Entera La Serenísima 1L,22,232.02,180,3960,0.0,5104.44,1144.4399999999996,22.42,2022-12,T4-2022,Media
VTA2022005673,2022-11-30,Mendoza,Interior,Kiosco Central,LIMPIEZA,Desengrasante Grasa Relief 500ml,19,348.56,280,5320,0.0,6622.64,1302.6400000000003,19.67,2022-11,T4-2022,Media
VTA2022005674,2022-09-23,Mendoza,Interior,Almacén El Cruce,LIMPIEZA,Jabón Polvo Ala 800g,61,500.61,350,21350,4205.47,26331.74,4981.740000000002,18.92,2022-09,T3-2022,Media
VTA2022005675,2022-01-24,GBA_Sur,GBA,Mayorista El Economico,LIMPIEZA,Limpiador Cif Crema 500g,36,436.92,330,11880,0.0,15729.12,3849.120000000001,24.47,2022-01,T1-2022,Media
VTA2022005676,2022-11-28,CABA_Norte,CABA,Distribuidora Rápida,ALMACEN,Fideos Moñito Matarazzo 500g,80,203.91,180,14400,2506.04,13806.76,-593.2399999999998,-4.3,2022-11,T4-2022,Baja
VTA2022005677,2022-11-11,Córdoba,Interior,Distribuidora El Norte,BEBIDAS,Cerveza Quilmes 1L,19,266.68,220,4180,0.0,5066.92,886.9200000000001,17.5,2022-11,T4-2022,Media
VTA2022005678,2022-06-24,GBA_Oeste,GBA,Carrefour Argentina S.A.,LIMPIEZA,Desengrasante Grasa Relief 500ml,43,402.25,280,12040,2687.25,14609.5,2569.5,17.59,2022-06,T2-2022,Media
VTA2022005679,2022-07-29,GBA_Sur,GBA,Kiosco Central,ALMACEN,Harina 0000 Favorita 1kg,37,333.22,250,9250,0.0,12329.14,3079.1399999999994,24.97,2022-07,T3-2022,Media
VTA2022005680,2022-03-10,GBA_Oeste,GBA,Kiosco 24 Horas,BEBIDAS,Cerveza Quilmes 1L,19,314.77,220,4180,0.0,5980.63,1800.63,30.11,2022-03,T1-2022,Alta
VTA2022005681,2022-03-25,Mendoza,Interior,Supermercados DIA % S.A.,LIMPIEZA,Suavizante Vivere 1L,67,351.17,300,20100,4577.01,18951.38,-1148.619999999999,-6.06,2022-03,T1-2022,Baja
VTA2022005682,2022-11-07,Córdoba,Interior,Supermercados Jumbo S.A.,ALMACEN,Yerba Mate Playadito 500g,59,614.34,500,29500,3143.13,33102.93,3602.9300000000003,10.88,2022-11,T4-2022,Baja
VTA2022005683,2022-05-26,GBA_Sur,GBA,Almacén Punto de Venta,BEBIDAS,Cerveza Quilmes 1L,11,317.73,220,2420,0.0,3495.03,1075.0300000000002,30.76,2022-05,T2-2022,Alta
VTA2022005684,2022-05-25,Rosario,Interior,Kiosco 24 Horas,LIMPIEZA,Limpiador Cif Crema 500g,48,449.4,330,15840,3032.48,18538.72,2698.720000000001,14.56,2022-05,T2-2022,Baja
VTA2022005685,2022-05-20,CABA_Centro,CABA,Kiosco Central,BEBIDAS,Fernet Branca 750ml,17,2041.5,1800,30600,0.0,34705.5,4105.5,11.83,2022-05,T2-2022,Baja
VTA2022005686,2022-02-03,Rosario,Interior,Mayorista Precio Bajo,LACTEOS,Yogur Firme La Serenísima 190g,25,131.91,95,2375,0.0,3297.75,922.75,27.98,2022-02,T1-2022,Alta
VTA2022005687,2022-04-13,GBA_Sur,GBA,Supermercado Coto S.A.,BEBIDAS,Agua Saborizada Villavicencio 500ml,32,147.24,120,3840,0.0,4711.68,871.6800000000003,18.5,2022-04,T2-2022,Media
VTA2022005688,2022-05-05,La_Plata,Interior,Kiosco Central,LACTEOS,Manteca San Ignacio 200g,29,353.25,250,7250,0.0,10244.25,2994.25,29.23,2022-05,T2-2022,Alta
VTA2022005689,2022-05-26,Rosario,Interior,Distribuidora El Norte,LIMPIEZA,Suavizante Vivere 1L,34,407.68,300,10200,0.0,13861.12,3661.120000000001,26.41,2022-05,T2-2022,Alta
VTA2022005690,2022-03-15,Córdoba,Interior,Almacén El Progreso,ALMACEN,Fideos Moñito Matarazzo 500g,39,249.26,180,7020,0.0,9721.14,2701.1399999999994,27.79,2022-03,T1-2022,Alta
VTA2022005691,2022-04-18,La_Plata,Interior,Almacén El Progreso,ALMACEN,Aceite Girasol Natura 1.5L,10,984.24,750,7500,0.0,9842.4,2342.3999999999996,23.8,2022-04,T2-2022,Media
VTA2022005692,2022-09-09,Córdoba,Interior,Distribuidora Quick S.A.,LIMPIEZA,Lavandina Ayudín 1L,40,287.61,220,8800,0.0,11504.4,2704.3999999999996,23.51,2022-09,T3-2022,Media
VTA2022005693,2022-07-06,Córdoba,Interior,Almacén Don Pedro,ALMACEN,Galletitas Oreo 117g,16,185.97,140,2240,0.0,2975.52,735.52,24.72,2022-07,T3-2022,Media
VTA2022005694,2022-07-11,Rosario,Interior,Almacén Don Pedro,LACTEOS,Queso Cremón La Paulina 400g,6,663.82,520,3120,0.0,3982.92,862.9200000000001,21.67,2022-07,T3-2022,Media
VTA2022005695,2022-04-28,CABA_Centro,CABA,Supermercados DIA % S.A.,ALMACEN,Dulce Leche San Ignacio 400g,35,515.17,400,14000,0.0,18030.95,4030.9500000000007,22.36,2022-04,T2-2022,Media
VTA2022005696,2022-09-01,Córdoba,Interior,Distribuidora Rápida,LIMPIEZA,Detergente Magistral 750ml,29,294.37,250,7250,0.0,8536.73,1286.7299999999996,15.07,2022-09,T3-2022,Media
VTA2022005697,2022-05-26,CABA_Norte,CABA,Supermercado Disco S.A.,LIMPIEZA,Desengrasante Grasa Relief 500ml,66,392.75,280,18480,4094.78,21826.72,3346.720000000001,15.33,2022-05,T2-2022,Media
VTA2022005698,2022-06-09,Córdoba,Interior,Supermercados La Anónima,LIMPIEZA,Jabón Polvo Ala 800g,35,449.67,350,12250,0.0,15738.45,3488.4500000000007,22.17,2022-06,T2-2022,Media
VTA2022005699,2022-04-12,GBA_Oeste,GBA,Carrefour Argentina S.A.,LACTEOS,Manteca San Ignacio 200g,4,308.43,250,1000,0.0,1233.72,233.72000000000003,18.94,2022-04,T2-2022,Media
VTA2022005700,2022-09-14,Rosario,Interior,Distribuidora El Norte,BEBIDAS,Fernet Branca 750ml,18,2274.45,1800,32400,0.0,40940.1,8540.099999999999,20.86,2022-09,T3-2022,Media
VTA2022005701,2022-06-21,Córdoba,Interior,Distribuidora Rápida,LACTEOS,Leche Entera La Serenísima 1L,16,210.94,180,2880,0.0,3375.04,495.03999999999996,14.67,2022-06,T2-2022,Baja
VTA2022005702,2022-03-31,GBA_Oeste,GBA,Supermercados Changomás,LACTEOS,Dulce Leche Verónica 400g,38,460.8,380,14440,0.0,17510.4,3070.4000000000015,17.53,2022-03,T1-2022,Media
VTA2022005703,2022-03-01,La_Plata,Interior,Supermercados Vea S.A.,ALMACEN,Harina 0000 Favorita 1kg,22,304.12,250,5500,0.0,6690.64,1190.6400000000003,17.8,2022-03,T1-2022,Media
VTA2022005704,2022-04-29,Mendoza,Interior,Supermercados Changomás,BEBIDAS,Coca-Cola 2.25L,17,533.53,400,6800,0.0,9070.01,2270.01,25.03,2022-04,T2-2022,Alta
VTA2022005705,2022-04-21,Mendoza,Interior,Supermercados DIA % S.A.,ALMACEN,Mermelada La Campagnola 454g,77,356.94,300,23100,4350.46,23133.92,33.919999999998254,0.15,2022-04,T2-2022,Baja
VTA2022005706,2022-05-20,La_Plata,Interior,Kiosco 24 Horas,BEBIDAS,Pepsi 2L,21,393.39,320,6720,0.0,8261.19,1541.1900000000005,18.66,2022-05,T2-2022,Media
VTA2022005707,2022-11-29,Rosario,Interior,Maxikiosco Luz,LIMPIEZA,Jabón Polvo Ala 800g,27,397.12,350,9450,0.0,10722.24,1272.2399999999998,11.87,2022-11,T4-2022,Baja
VTA2022005708,2022-02-14,Córdoba,Interior,Supermercados Jumbo S.A.,LACTEOS,Dulce Leche Verónica 400g,13,447.02,380,4940,0.0,5811.26,871.2600000000002,14.99,2022-02,T1-2022,Baja
VTA2022005709,2022-11-23,Mendoza,Interior,Supermercados Walmart Argentina,BEBIDAS,Vino Tinto Toro 1L,25,619.95,520,13000,0.0,15498.75,2498.75,16.12,2022-11,T4-2022,Media
VTA2022005710,2022-01-03,La_Plata,Interior,Supermercados Changomás,LIMPIEZA,Jabón Polvo Ala 800g,74,468.74,350,25900,5840.63,28846.13,2946.130000000001,10.21,2022-01,T1-2022,Baja
VTA2022005711,2022-07-04,CABA_Norte,CABA,Almacén San José,BEBIDAS,Cerveza Quilmes 1L,5,247.38,220,1100,0.0,1236.9,136.9000000000001,11.07,2022-07,T3-2022,Baja
VTA2022005712,2022-05-24,CABA_Norte,CABA,Maxikiosco Luz,LIMPIEZA,Jabón Polvo Ala 800g,69,503.74,350,24150,6029.98,28728.08,4578.080000000002,15.94,2022-05,T2-2022,Media
VTA2022005713,2022-02-24,Rosario,Interior,Almacén Don Pedro,LIMPIEZA,Jabón Polvo Ala 800g,10,426.4,350,3500,0.0,4264.0,764.0,17.92,2022-02,T1-2022,Media
VTA2022005714,2022-07-07,Rosario,Interior,Almacén San José,BEBIDAS,Agua Villa del Sur 2L,18,169.27,140,2520,0.0,3046.86,526.8600000000001,17.29,2022-07,T3-2022,Media
VTA2022005715,2022-03-14,Rosario,Interior,Supermercados La Anónima,BEBIDAS,Agua Villa del Sur 2L,30,194.68,140,4200,0.0,5840.4,1640.3999999999996,28.09,2022-03,T1-2022,Alta
VTA2022005716,2022-03-29,GBA_Sur,GBA,Mayorista Precio Bajo,LIMPIEZA,Lavandina Ayudín 1L,30,314.49,220,6600,0.0,9434.7,2834.7000000000007,30.05,2022-03,T1-2022,Alta
VTA2022005717,2022-05-31,Córdoba,Interior,Maxikiosco Luz,BEBIDAS,Jugo Baggio 1L,12,296.89,250,3000,0.0,3562.68,562.6799999999998,15.79,2022-05,T2-2022,Media
VTA2022005718,2022-05-10,CABA_Centro,CABA,Almacén Don Pedro,LACTEOS,Manteca San Ignacio 200g,29,345.91,250,7250,0.0,10031.39,2781.3899999999994,27.73,2022-05,T2-2022,Alta
VTA2022005719,2022-01-13,GBA_Sur,GBA,Almacén El Progreso,LACTEOS,Leche Entera La Serenísima 1L,32,202.65,180,5760,0.0,6484.8,724.8000000000002,11.18,2022-01,T1-2022,Baja
VTA2022005720,2022-12-26,CABA_Centro,CABA,Almacén El Progreso,ALMACEN,Galletitas Oreo 117g,23,184.79,140,3220,0.0,4250.17,1030.17,24.24,2022-12,T4-2022,Media
VTA2022005721,2022-06-20,La_Plata,Interior,Supermercados DIA % S.A.,BEBIDAS,Fernet Branca 750ml,20,2389.33,1800,36000,0.0,47786.6,11786.599999999999,24.67,2022-06,T2-2022,Media
VTA2022005722,2022-03-30,CABA_Centro,CABA,Almacén El Progreso,LIMPIEZA,Lavandina Ayudín 1L,28,273.92,220,6160,0.0,7669.76,1509.7600000000002,19.68,2022-03,T1-2022,Media
VTA2022005723,2022-01-19,Rosario,Interior,Almacén El Cruce,LIMPIEZA,Jabón Polvo Ala 800g,39,419.18,350,13650,0.0,16348.02,2698.0200000000004,16.5,2022-01,T1-2022,Media
VTA2022005724,2022-09-16,Rosario,Interior,Almacén Don Pedro,BEBIDAS,Pepsi 2L,6,450.8,320,1920,0.0,2704.8,784.8000000000002,29.02,2022-09,T3-2022,Alta
VTA2022005725,2022-06-28,Mendoza,Interior,Supermercados DIA % S.A.,LIMPIEZA,Suavizante Vivere 1L,16,370.53,300,4800,0.0,5928.48,1128.4799999999996,19.03,2022-06,T2-2022,Media
VTA2022005726,2022-09-29,GBA_Sur,GBA,Distribuidora Rápida,LACTEOS,Leche Entera La Serenísima 1L,37,249.39,180,6660,0.0,9227.43,2567.4300000000003,27.82,2022-09,T3-2022,Alta
VTA2022005727,2022-01-20,CABA_Centro,CABA,Supermercados La Anónima,LIMPIEZA,Detergente Magistral 750ml,62,322.47,250,15500,2293.72,17699.42,2199.4199999999983,12.43,2022-01,T1-2022,Baja
VTA2022005728,2022-11-03,GBA_Oeste,GBA,Supermercados Jumbo S.A.,ALMACEN,Dulce Leche San Ignacio 400g,75,481.58,400,30000,6438.01,29680.49,-319.5099999999984,-1.08,2022-11,T4-2022,Baja
VTA2022005729,2022-11-30,GBA_Oeste,GBA,Almacén Don Pedro,BEBIDAS,Pepsi 2L,34,422.97,320,10880,0.0,14380.98,3500.9799999999996,24.34,2022-11,T4-2022,Media
VTA2022005730,2022-05-16,Mendoza,Interior,Supermercado Disco S.A.,BEBIDAS,Cerveza Quilmes 1L,40,296.56,220,8800,0.0,11862.4,3062.3999999999996,25.82,2022-05,T2-2022,Alta
VTA2022005731,2022-10-11,GBA_Oeste,GBA,Distribuidora Rápida,LIMPIEZA,Lavandina Ayudín 1L,41,265.36,220,9020,1524.41,9355.35,335.35000000000036,3.58,2022-10,T4-2022,Baja
VTA2022005732,2022-07-01,GBA_Sur,GBA,Kiosco Central,ALMACEN,Sal Fina Celusal 500g,20,89.62,65,1300,0.0,1792.4,492.4000000000001,27.47,2022-07,T3-2022,Alta
VTA2022005733,2022-07-20,Córdoba,Interior,Supermercados La Anónima,ALMACEN,Arroz Largo Fino Gallo 1kg,47,488.13,350,16450,3564.88,19377.23,2927.2299999999996,15.11,2022-07,T3-2022,Media
VTA2022005734,2022-04-18,CABA_Centro,CABA,Almacén Punto de Venta,BEBIDAS,Cerveza Quilmes 1L,34,293.98,220,7480,0.0,9995.32,2515.3199999999997,25.16,2022-04,T2-2022,Alta
VTA2022005735,2022-07-25,GBA_Sur,GBA,Supermercado Coto S.A.,LACTEOS,Dulce Leche Verónica 400g,19,480.39,380,7220,0.0,9127.41,1907.4099999999999,20.9,2022-07,T3-2022,Media
VTA2022005736,2022-02-07,Rosario,Interior,Kiosco 24 Horas,ALMACEN,Azúcar Ledesma 1kg,56,276.15,220,12320,1791.99,13672.41,1352.4099999999999,9.89,2022-02,T1-2022,Baja
VTA2022005737,2022-09-07,Mendoza,Interior,Mayorista Precio Bajo,LACTEOS,Manteca San Ignacio 200g,29,283.91,250,7250,0.0,8233.39,983.3899999999994,11.94,2022-09,T3-2022,Baja
VTA2022005738,2022-12-13,GBA_Sur,GBA,Maxikiosco Luz,BEBIDAS,Agua Saborizada Villavicencio 500ml,17,151.52,120,2040,0.0,2575.84,535.8400000000001,20.8,2022-12,T4-2022,Media
VTA2022005739,2022-07-18,La_Plata,Interior,Kiosco Central,ALMACEN,Mermelada La Campagnola 454g,34,425.9,300,10200,0.0,14480.6,4280.6,29.56,2022-07,T3-2022,Alta
VTA2022005740,2022-10-10,Mendoza,Interior,Mayorista Precio Bajo,ALMACEN,Galletitas Oreo 117g,64,160.05,140,8960,1603.55,8639.65,-320.35000000000036,-3.71,2022-10,T4-2022,Baja
VTA2022005741,2022-11-08,GBA_Sur,GBA,Supermercado Coto S.A.,ALMACEN,Aceite Girasol Natura 1.5L,17,991.3,750,12750,0.0,16852.1,4102.0999999999985,24.34,2022-11,T4-2022,Media
VTA2022005742,2022-08-19,Mendoza,Interior,Supermercados Changomás,ALMACEN,Azúcar Ledesma 1kg,60,275.96,220,13200,2141.69,14415.91,1215.9099999999999,8.43,2022-08,T3-2022,Baja
VTA2022005743,2022-02-18,La_Plata,Interior,Supermercado Coto S.A.,ALMACEN,Fideos Moñito Matarazzo 500g,49,242.49,180,8820,1831.16,10050.85,1230.8500000000004,12.25,2022-02,T1-2022,Baja
VTA2022005744,2022-06-22,GBA_Oeste,GBA,Kiosco 24 Horas,BEBIDAS,Agua Saborizada Villavicencio 500ml,10,146.85,120,1200,0.0,1468.5,268.5,18.28,2022-06,T2-2022,Media
VTA2022005745,2022-04-12,GBA_Sur,GBA,Almacén El Progreso,LIMPIEZA,Detergente Magistral 750ml,67,355.55,250,16750,2656.45,21165.4,4415.4000000000015,20.86,2022-04,T2-2022,Media
VTA2022005746,2022-04-22,CABA_Norte,CABA,Almacén El Progreso,LACTEOS,Leche Entera La Serenísima 1L,31,227.25,180,5580,0.0,7044.75,1464.75,20.79,2022-04,T2-2022,Media
VTA2022005747,2022-02-24,La_Plata,Interior,Almacén Punto de Venta,LACTEOS,Dulce Leche Verónica 400g,29,426.2,380,11020,0.0,12359.8,1339.7999999999993,10.84,2022-02,T1-2022,Baja
VTA2022005748,2022-02-24,CABA_Norte,CABA,Maxikiosco Luz,BEBIDAS,Coca-Cola 2.25L,14,517.4,400,5600,0.0,7243.6,1643.6000000000004,22.69,2022-02,T1-2022,Media
VTA2022005749,2022-02-21,CABA_Norte,CABA,Carrefour Argentina S.A.,LACTEOS,Manteca San Ignacio 200g,17,283.41,250,4250,0.0,4817.97,567.9700000000003,11.79,2022-02,T1-2022,Baja
VTA2022005750,2022-10-21,Mendoza,Interior,Distribuidora El Norte,LACTEOS,Leche Entera La Serenísima 1L,20,226.22,180,3600,0.0,4524.4,924.3999999999996,20.43,2022-10,T4-2022,Media
VTA2022005751,2022-01-10,Rosario,Interior,Distribuidora Rápida,LIMPIEZA,Lavandina Ayudín 1L,29,279.91,220,6380,0.0,8117.39,1737.3900000000003,21.4,2022-01,T1-2022,Media
VTA2022005752,2022-08-15,CABA_Norte,CABA,Supermercados Walmart Argentina,LIMPIEZA,Desengrasante Grasa Relief 500ml,9,342.27,280,2520,0.0,3080.43,560.4299999999998,18.19,2022-08,T3-2022,Media
VTA2022005753,2022-12-08,GBA_Sur,GBA,Supermercados Changomás,LIMPIEZA,Limpiador Cif Crema 500g,17,456.81,330,5610,0.0,7765.77,2155.7700000000004,27.76,2022-12,T4-2022,Alta
VTA2022005754,2022-10-11,GBA_Sur,GBA,Supermercados DIA % S.A.,LACTEOS,Manteca San Ignacio 200g,10,292.33,250,2500,0.0,2923.3,423.3000000000002,14.48,2022-10,T4-2022,Baja
VTA2022005755,2022-03-01,CABA_Norte,CABA,Supermercados Vea S.A.,BEBIDAS,Agua Saborizada Villavicencio 500ml,8,167.29,120,960,0.0,1338.32,378.31999999999994,28.27,2022-03,T1-2022,Alta
VTA2022005756,2022-01-11,CABA_Centro,CABA,Distribuidora Rápida,ALMACEN,Azúcar Ledesma 1kg,26,259.2,220,5720,0.0,6739.2,1019.1999999999998,15.12,2022-01,T1-2022,Media
VTA2022005757,2022-01-07,CABA_Norte,CABA,Supermercado Coto S.A.,LIMPIEZA,Suavizante Vivere 1L,27,344.51,300,8100,0.0,9301.77,1201.7700000000004,12.92,2022-01,T1-2022,Baja
VTA2022005758,2022-04-28,Córdoba,Interior,Almacén Punto de Venta,BEBIDAS,Jugo Baggio 1L,5,350.33,250,1250,0.0,1751.65,501.6500000000001,28.64,2022-04,T2-2022,Alta
VTA2022005759,2022-09-12,Mendoza,Interior,Almacén Don Pedro,ALMACEN,Fideos Moñito Matarazzo 500g,56,218.71,180,10080,1956.05,10291.71,211.70999999999913,2.06,2022-09,T3-2022,Baja
VTA2022005760,2022-03-23,Córdoba,Interior,Almacén San José,LIMPIEZA,Desengrasante Grasa Relief 500ml,67,336.58,280,18760,2066.57,20484.29,1724.2900000000009,8.42,2022-03,T1-2022,Baja
VTA2022005761,2022-01-24,CABA_Centro,CABA,Almacén El Cruce,LIMPIEZA,Jabón Polvo Ala 800g,11,454.35,350,3850,0.0,4997.85,1147.8500000000004,22.97,2022-01,T1-2022,Media
VTA2022005762,2022-12-05,GBA_Sur,GBA,Carrefour Argentina S.A.,LIMPIEZA,Desengrasante Grasa Relief 500ml,42,371.45,280,11760,2036.58,13564.32,1804.3199999999997,13.3,2022-12,T4-2022,Baja
VTA2022005763,2022-01-06,La_Plata,Interior,Supermercado Coto S.A.,BEBIDAS,Agua Villa del Sur 2L,7,178.41,140,980,0.0,1248.87,268.8699999999999,21.53,2022-01,T1-2022,Media
VTA2022005764,2022-12-09,Mendoza,Interior,Distribuidora Rápida,LACTEOS,Dulce Leche Verónica 400g,12,477.4,380,4560,0.0,5728.8,1168.8000000000002,20.4,2022-12,T4-2022,Media
VTA2022005765,2022-04-25,Mendoza,Interior,Supermercados Walmart Argentina,LACTEOS,Dulce Leche Verónica 400g,26,456.46,380,9880,0.0,11867.96,1987.9599999999991,16.75,2022-04,T2-2022,Media
VTA2022005766,2022-04-19,GBA_Oeste,GBA,Carrefour Argentina S.A.,BEBIDAS,Agua Villa del Sur 2L,31,184.33,140,4340,0.0,5714.23,1374.2299999999996,24.05,2022-04,T2-2022,Media
VTA2022005767,2022-05-03,CABA_Norte,CABA,Maxikiosco Luz,LACTEOS,Dulce Leche Verónica 400g,17,492.84,380,6460,0.0,8378.28,1918.2800000000007,22.9,2022-05,T2-2022,Media
VTA2022005768,2022-09-22,GBA_Oeste,GBA,Kiosco Central,BEBIDAS,Pepsi 2L,13,459.24,320,4160,0.0,5970.12,1810.12,30.32,2022-09,T3-2022,Alta
VTA2022005769,2022-02-11,GBA_Oeste,GBA,Supermercados DIA % S.A.,LACTEOS,Dulce Leche Verónica 400g,25,484.4,380,9500,0.0,12110.0,2610.0,21.55,2022-02,T1-2022,Media
VTA2022005770,2022-06-28,CABA_Centro,CABA,Almacén San José,LIMPIEZA,Desengrasante Grasa Relief 500ml,26,381.59,280,7280,0.0,9921.34,2641.34,26.62,2022-06,T2-2022,Alta
VTA2022005771,2022-08-24,GBA_Sur,GBA,Kiosco Central,LIMPIEZA,Suavizante Vivere 1L,36,424.88,300,10800,0.0,15295.68,4495.68,29.39,2022-08,T3-2022,Alta
VTA2022005772,2022-06-24,Córdoba,Interior,Supermercados Vea S.A.,ALMACEN,Galletitas Oreo 117g,45,171.08,140,6300,648.3,7050.3,750.3000000000002,10.64,2022-06,T2-2022,Baja
VTA2022005773,2022-12-15,Rosario,Interior,Almacén San José,LIMPIEZA,Detergente Magistral 750ml,14,309.21,250,3500,0.0,4328.94,828.9399999999996,19.15,2022-12,T4-2022,Media
VTA2022005774,2022-12-19,CABA_Norte,CABA,Distribuidora Quick S.A.,ALMACEN,Harina 0000 Favorita 1kg,74,331.21,250,18500,2902.86,21606.68,3106.6800000000003,14.38,2022-12,T4-2022,Baja
VTA2022005775,2022-08-16,GBA_Oeste,GBA,Supermercado Coto S.A.,BEBIDAS,Pepsi 2L,36,412.7,320,11520,0.0,14857.2,3337.2000000000007,22.46,2022-08,T3-2022,Media
VTA2022005776,2022-05-06,La_Plata,Interior,Supermercados Vea S.A.,BEBIDAS,Agua Saborizada Villavicencio 500ml,38,144.19,120,4560,0.0,5479.22,919.2200000000003,16.78,2022-05,T2-2022,Media
VTA2022005777,2022-12-22,Córdoba,Interior,Almacén El Progreso,ALMACEN,Azúcar Ledesma 1kg,14,279.21,220,3080,0.0,3908.94,828.94,21.21,2022-12,T4-2022,Media
VTA2022005778,2022-01-24,Mendoza,Interior,Kiosco Central,ALMACEN,Arroz Largo Fino Gallo 1kg,22,462.33,350,7700,0.0,10171.26,2471.26,24.3,2022-01,T1-2022,Media
VTA2022005779,2022-08-29,GBA_Oeste,GBA,Supermercados Jumbo S.A.,ALMACEN,Arroz Largo Fino Gallo 1kg,30,482.71,350,10500,0.0,14481.3,3981.2999999999993,27.49,2022-08,T3-2022,Alta
VTA2022005780,2022-01-03,CABA_Centro,CABA,Almacén Don Pedro,LACTEOS,Queso Cremón La Paulina 400g,39,593.73,520,20280,0.0,23155.47,2875.470000000001,12.42,2022-01,T1-2022,Baja
VTA2022005781,2022-05-04,GBA_Oeste,GBA,Supermercados Jumbo S.A.,ALMACEN,Galletitas Oreo 117g,72,158.6,140,10080,968.84,10450.36,370.3600000000006,3.54,2022-05,T2-2022,Baja
VTA2022005782,2022-09-07,Mendoza,Interior,Mayorista El Economico,BEBIDAS,Jugo Baggio 1L,29,284.78,250,7250,0.0,8258.62,1008.6200000000008,12.21,2022-09,T3-2022,Baja
VTA2022005783,2022-01-13,La_Plata,Interior,Supermercados Changomás,LIMPIEZA,Lavandina Ayudín 1L,69,271.09,220,15180,2993.41,15711.8,531.7999999999993,3.38,2022-01,T1-2022,Baja
VTA2022005784,2022-02-21,CABA_Norte,CABA,Maxikiosco Luz,LACTEOS,Yogur Firme La Serenísima 190g,11,113.8,95,1045,0.0,1251.8,206.79999999999995,16.52,2022-02,T1-2022,Media
VTA2022005785,2022-12-14,CABA_Norte,CABA,Supermercados Changomás,BEBIDAS,Fernet Branca 750ml,32,2205.4,1800,57600,0.0,70572.8,12972.800000000003,18.38,2022-12,T4-2022,Media
