VentaID,Fecha,Sucursal,Zona,Cliente,Categoria,Producto,Cantidad,PrecioUnitario,CostoUnitario,Descuento,TotalVenta,Margen,Mes,Trimestre
VTA2023005459,2023-08-10,Córdoba,Interior,Mayorista El Economico,LACTEOS,Manteca San Ignacio 200g,23,445.61,320,0.0,10249.03,28.19,2023-08,T3-2023
VTA2023005460,2023-01-03,Rosario,Interior,Supermercados La Anónima,BEBIDAS,Vino Tinto Toro 1L,46,808.65,680,0.0,37197.9,15.91,2023-01,T1-2023
VTA2023005461,2023-02-28,Córdoba,Interior,Kiosco Central,LIMPIEZA,Detergente Magistral 750ml,99,394.8,320,2605.67,36479.53,18.95,2023-02,T1-2023
VTA2023005462,2023-09-14,Córdoba,Interior,Supermercados Jumbo S.A.,LACTEOS,Dulce Leche Verónica 400g,28,631.86,480,0.0,17692.08,24.03,2023-09,T3-2023
VTA2023005463,2023-10-11,CABA_Norte,CABA,Supermercados La Anónima,ALMACEN,Sal Fina Celusal 500g,33,107.38,85,0.0,3543.54,20.84,2023-10,T4-2023
VTA2023005464,2023-03-01,GBA_Oeste,GBA,Almacén San José,LACTEOS,Dulce Leche Verónica 400g,46,642.86,480,0.0,29571.56,25.33,2023-03,T1-2023
VTA2023005465,2023-07-17,La_Plata,Interior,Maxikiosco Luz,LIMPIEZA,Jabón Polvo Ala 800g,24,532.51,450,0.0,12780.24,15.49,2023-07,T3-2023
VTA2023005466,2023-03-03,CABA_Centro,CABA,Mayorista El Economico,ALMACEN,Sal Fina Celusal 500g,73,111.89,85,415.26,7752.71,24.03,2023-03,T1-2023
VTA2023005467,2023-03-22,Rosario,Interior,Carrefour Argentina S.A.,LACTEOS,Dulce Leche Verónica 400g,22,611.13,480,0.0,13444.86,21.46,2023-03,T1-2023
VTA2023005468,2023-05-29,CABA_Norte,CABA,Supermercados Walmart Argentina,BEBIDAS,Fernet Branca 750ml,42,3386.14,2450,0.0,142217.88,27.65,2023-05,T2-2023
VTA2023005469,2023-10-26,Córdoba,Interior,Supermercados Vea S.A.,LIMPIEZA,Limpiador Cif Crema 500g,29,524.7,420,0.0,15216.3,19.95,2023-10,T4-2023
VTA2023005470,2023-07-24,GBA_Oeste,GBA,Kiosco 24 Horas,LACTEOS,Leche Entera La Serenísima 1L,46,254.92,220,0.0,11726.32,13.7,2023-07,T3-2023
VTA2023005471,2023-04-06,Rosario,Interior,Maxikiosco Luz,ALMACEN,Sal Fina Celusal 500g,85,99.61,85,1162.12,7304.73,14.67,2023-04,T2-2023
VTA2023005472,2023-08-17,Rosario,Interior,Supermercados Jumbo S.A.,BEBIDAS,Agua Saborizada Villavicencio 500ml,21,205.41,150,0.0,4313.61,26.98,2023-08,T3-2023
VTA2023005473,2023-06-21,GBA_Oeste,GBA,Supermercados Jumbo S.A.,BEBIDAS,Agua Saborizada Villavicencio 500ml,22,202.6,150,0.0,4457.2,25.96,2023-06,T2-2023
VTA2023005474,2023-05-09,Rosario,Interior,Mayorista Precio Bajo,ALMACEN,Azúcar Ledesma 1kg,73,365.71,280,2464.41,24232.42,23.44,2023-05,T2-2023
VTA2023005475,2023-03-23,CABA_Norte,CABA,Supermercados Changomás,LIMPIEZA,Suavizante Vivere 1L,60,509.51,380,2376.04,28194.56,25.42,2023-03,T1-2023
VTA2023005476,2023-07-12,CABA_Norte,CABA,Kiosco 24 Horas,BEBIDAS,Jugo Baggio 1L,20,429.6,320,0.0,8592.0,25.51,2023-07,T3-2023
VTA2023005477,2023-03-14,GBA_Sur,GBA,Almacén Don Pedro,LACTEOS,Leche Entera La Serenísima 1L,37,293.78,220,0.0,10869.86,25.11,2023-03,T1-2023
VTA2023005478,2023-01-02,CABA_Norte,CABA,Almacén Don Pedro,ALMACEN,Arroz Largo Fino Gallo 1kg,66,583.07,450,2202.37,36280.25,22.82,2023-01,T1-2023
VTA2023005479,2023-10-13,La_Plata,Interior,Carrefour Argentina S.A.,LIMPIEZA,Detergente Magistral 750ml,48,403.79,320,0.0,19381.92,20.75,2023-10,T4-2023
VTA2023005480,2023-10-11,CABA_Norte,CABA,Supermercados Walmart Argentina,LACTEOS,Dulce Leche Verónica 400g,43,565.2,480,0.0,24303.6,15.07,2023-10,T4-2023
VTA2023005481,2023-05-08,CABA_Centro,CABA,Supermercado Coto S.A.,ALMACEN,Sal Fina Celusal 500g,85,108.69,85,1023.67,8214.98,21.8,2023-05,T2-2023
VTA2023005482,2023-09-18,CABA_Centro,CABA,Almacén El Cruce,ALMACEN,Aceite Girasol Natura 1.5L,37,1130.94,980,0.0,41844.78,13.35,2023-09,T3-2023
VTA2023005483,2023-05-25,CABA_Centro,CABA,Kiosco 24 Horas,ALMACEN,Dulce Leche San Ignacio 400g,24,707.05,520,0.0,16969.2,26.45,2023-05,T2-2023
VTA2023005484,2023-12-22,CABA_Centro,CABA,Kiosco 24 Horas,LACTEOS,Yogur Firme La Serenísima 190g,46,148.24,120,0.0,6819.04,19.05,2023-12,T4-2023
VTA2023005485,2023-08-10,CABA_Centro,CABA,Supermercados Vea S.A.,ALMACEN,Fideos Moñito Matarazzo 500g,22,307.98,220,0.0,6775.56,28.57,2023-08,T3-2023
VTA2023005486,2023-12-26,Córdoba,Interior,Kiosco Central,LIMPIEZA,Suavizante Vivere 1L,27,439.09,380,0.0,11855.43,13.46,2023-12,T4-2023
VTA2023005487,2023-11-22,CABA_Norte,CABA,Supermercados Vea S.A.,LIMPIEZA,Suavizante Vivere 1L,64,528.47,380,4314.95,29507.13,28.09,2023-11,T4-2023
VTA2023005488,2023-03-15,CABA_Norte,CABA,Supermercados Walmart Argentina,LIMPIEZA,Limpiador Cif Crema 500g,34,537.99,420,0.0,18291.66,21.93,2023-03,T1-2023
VTA2023005489,2023-03-23,CABA_Centro,CABA,Mayorista El Economico,LIMPIEZA,Limpiador Cif Crema 500g,81,536.47,420,5576.99,37877.08,21.71,2023-03,T1-2023
VTA2023005490,2023-05-15,Rosario,Interior,Distribuidora Rápida,ALMACEN,Arroz Largo Fino Gallo 1kg,84,561.24,450,3057.94,44086.22,19.82,2023-05,T2-2023
VTA2023005491,2023-04-25,CABA_Norte,CABA,Almacén Don Pedro,LACTEOS,Queso Cremón La Paulina 400g,48,852.93,680,0.0,40940.64,20.27,2023-04,T2-2023
VTA2023005492,2023-09-11,CABA_Norte,CABA,Distribuidora El Norte,LACTEOS,Queso Cremón La Paulina 400g,37,865.46,680,0.0,32022.02,21.43,2023-09,T3-2023
VTA2023005493,2023-11-20,CABA_Norte,CABA,Supermercados Changomás,ALMACEN,Aceite Girasol Natura 1.5L,89,1367.09,980,10285.62,111385.39,28.31,2023-11,T4-2023
VTA2023005494,2023-01-30,La_Plata,Interior,Supermercados La Anónima,LACTEOS,Queso Cremón La Paulina 400g,30,892.37,680,0.0,26771.1,23.8,2023-01,T1-2023
VTA2023005495,2023-05-19,Rosario,Interior,Carrefour Argentina S.A.,LACTEOS,Yogur Firme La Serenísima 190g,50,164.27,120,0.0,8213.5,26.95,2023-05,T2-2023
VTA2023005496,2023-10-16,Rosario,Interior,Supermercados Changomás,BEBIDAS,Pepsi 2L,6,571.94,420,0.0,3431.64,26.57,2023-10,T4-2023
VTA2023005497,2023-08-30,GBA_Sur,GBA,Almacén Don Pedro,LACTEOS,Manteca San Ignacio 200g,16,388.37,320,0.0,6213.92,17.6,2023-08,T3-2023
VTA2023005498,2023-07-31,CABA_Norte,CABA,Supermercados Changomás,LIMPIEZA,Jabón Polvo Ala 800g,51,572.63,450,3049.17,26154.96,21.42,2023-07,T3-2023
VTA2023005499,2023-03-02,CABA_Centro,CABA,Kiosco 24 Horas,BEBIDAS,Cerveza Quilmes 1L,7,343.86,280,0.0,2407.02,18.57,2023-03,T1-2023
VTA2023005500,2023-05-19,La_Plata,Interior,Supermercados Walmart Argentina,LACTEOS,Dulce Leche Verónica 400g,41,615.65,480,0.0,25241.65,22.03,2023-05,T2-2023
VTA2023005501,2023-09-19,CABA_Norte,CABA,Kiosco Central,BEBIDAS,Agua Villa del Sur 2L,29,226.5,180,0.0,6568.5,20.53,2023-09,T3-2023
VTA2023005502,2023-07-10,Córdoba,Interior,Distribuidora Rápida,BEBIDAS,Pepsi 2L,43,521.9,420,0.0,22441.7,19.52,2023-07,T3-2023
VTA2023005503,2023-08-01,GBA_Sur,GBA,Mayorista El Economico,LACTEOS,Yogur Firme La Serenísima 190g,31,142.17,120,0.0,4407.27,15.59,2023-08,T3-2023
VTA2023005504,2023-10-03,GBA_Oeste,GBA,Supermercados Jumbo S.A.,BEBIDAS,Agua Saborizada Villavicencio 500ml,21,185.27,150,0.0,3890.67,19.04,2023-10,T4-2023
VTA2023005505,2023-11-10,Rosario,Interior,Kiosco 24 Horas,LACTEOS,Dulce Leche Verónica 400g,7,650.54,480,0.0,4553.78,26.22,2023-11,T4-2023
VTA2023005506,2023-03-24,GBA_Sur,GBA,Mayorista Precio Bajo,ALMACEN,Azúcar Ledesma 1kg,73,382.26,280,1620.35,26284.63,26.75,2023-03,T1-2023
VTA2023005507,2023-08-04,GBA_Sur,GBA,Kiosco Central,LIMPIEZA,Jabón Polvo Ala 800g,12,615.1,450,0.0,7381.2,26.84,2023-08,T3-2023
VTA2023005508,2023-03-10,Córdoba,Interior,Kiosco Central,LIMPIEZA,Jabón Polvo Ala 800g,56,568.67,450,3716.2,28129.32,20.87,2023-03,T1-2023
VTA2023005509,2023-05-23,CABA_Norte,CABA,Almacén El Progreso,BEBIDAS,Coca-Cola 2.25L,18,601.98,520,0.0,10835.64,13.62,2023-05,T2-2023
VTA2023005510,2023-04-06,GBA_Oeste,GBA,Supermercados DIA % S.A.,LACTEOS,Manteca San Ignacio 200g,41,445.31,320,0.0,18257.71,28.14,2023-04,T2-2023
VTA2023005511,2023-11-23,CABA_Centro,CABA,Distribuidora El Norte,LACTEOS,Manteca San Ignacio 200g,21,444.78,320,0.0,9340.38,28.05,2023-11,T4-2023
VTA2023005512,2023-08-29,Mendoza,Interior,Supermercados Walmart Argentina,ALMACEN,Azúcar Ledesma 1kg,17,327.56,280,0.0,5568.52,14.52,2023-08,T3-2023
VTA2023005513,2023-06-01,CABA_Centro,CABA,Almacén El Cruce,BEBIDAS,Vino Tinto Toro 1L,34,823.97,680,0.0,28014.98,17.47,2023-06,T2-2023
VTA2023005514,2023-10-13,GBA_Sur,GBA,Almacén San José,ALMACEN,Azúcar Ledesma 1kg,67,366.97,280,2381.93,22205.06,23.7,2023-10,T4-2023
VTA2023005515,2023-09-01,Rosario,Interior,Supermercados La Anónima,BEBIDAS,Vino Tinto Toro 1L,25,806.22,680,0.0,20155.5,15.66,2023-09,T3-2023
VTA2023005516,2023-04-19,GBA_Oeste,GBA,Distribuidora Rápida,BEBIDAS,Pepsi 2L,28,510.69,420,0.0,14299.32,17.76,2023-04,T2-2023
VTA2023005517,2023-04-03,Mendoza,Interior,Mayorista El Economico,LIMPIEZA,Jabón Polvo Ala 800g,53,567.66,450,1648.42,28437.56,20.73,2023-04,T2-2023
VTA2023005518,2023-02-24,Rosario,Interior,Supermercados Vea S.A.,ALMACEN,Azúcar Ledesma 1kg,46,387.5,280,0.0,17825.0,27.74,2023-02,T1-2023
VTA2023005519,2023-09-27,La_Plata,Interior,Distribuidora El Norte,ALMACEN,Fideos Moñito Matarazzo 500g,34,292.1,220,0.0,9931.4,24.68,2023-09,T3-2023
VTA2023005520,2023-09-29,GBA_Oeste,GBA,Kiosco Central,LACTEOS,Dulce Leche Verónica 400g,37,610.7,480,0.0,22595.9,21.4,2023-09,T3-2023
VTA2023005521,2023-06-02,GBA_Sur,GBA,Supermercado Coto S.A.,LIMPIEZA,Suavizante Vivere 1L,98,468.47,380,5168.8,40741.26,18.88,2023-06,T2-2023
VTA2023005522,2023-12-06,La_Plata,Interior,Mayorista El Economico,LACTEOS,Leche Entera La Serenísima 1L,41,301.43,220,0.0,12358.63,27.01,2023-12,T4-2023
VTA2023005523,2023-12-26,GBA_Oeste,GBA,Kiosco Central,BEBIDAS,Fernet Branca 750ml,46,2965.33,2450,0.0,136405.18,17.38,2023-12,T4-2023
VTA2023005524,2023-11-24,CABA_Centro,CABA,Supermercados Walmart Argentina,LIMPIEZA,Jabón Polvo Ala 800g,63,563.32,450,4303.73,31185.43,20.12,2023-11,T4-2023
VTA2023005525,2023-12-27,Mendoza,Interior,Kiosco Central,LIMPIEZA,Suavizante Vivere 1L,66,507.88,380,3837.53,29682.55,25.18,2023-12,T4-2023
VTA2023005526,2023-09-26,CABA_Norte,CABA,Mayorista Precio Bajo,LACTEOS,Yogur Firme La Serenísima 190g,10,159.53,120,0.0,1595.3,24.78,2023-09,T3-2023
VTA2023005527,2023-04-26,Rosario,Interior,Distribuidora Rápida,LIMPIEZA,Desengrasante Grasa Relief 500ml,84,431.2,350,2300.27,33920.53,18.83,2023-04,T2-2023
VTA2023005528,2023-02-03,CABA_Norte,CABA,Almacén El Cruce,LIMPIEZA,Desengrasante Grasa Relief 500ml,39,440.84,350,0.0,17192.76,20.61,2023-02,T1-2023
VTA2023005529,2023-11-20,Rosario,Interior,Carrefour Argentina S.A.,ALMACEN,Mermelada La Campagnola 454g,37,463.67,380,0.0,17155.79,18.05,2023-11,T4-2023
VTA2023005530,2023-09-11,Mendoza,Interior,Kiosco Central,LACTEOS,Yogur Firme La Serenísima 190g,17,150.03,120,0.0,2550.51,20.02,2023-09,T3-2023
VTA2023005531,2023-10-26,Córdoba,Interior,Maxikiosco Luz,LIMPIEZA,Limpiador Cif Crema 500g,73,582.08,420,5009.64,37482.2,27.84,2023-10,T4-2023
VTA2023005532,2023-10-19,CABA_Norte,CABA,Distribuidora Quick S.A.,BEBIDAS,Pepsi 2L,40,485.13,420,0.0,19405.2,13.43,2023-10,T4-2023
VTA2023005533,2023-11-27,CABA_Norte,CABA,Supermercado Coto S.A.,ALMACEN,Azúcar Ledesma 1kg,32,373.96,280,0.0,11966.72,25.13,2023-11,T4-2023
VTA2023005534,2023-07-28,Córdoba,Interior,Distribuidora Rápida,ALMACEN,Yerba Mate Playadito 500g,20,777.11,650,0.0,15542.2,16.36,2023-07,T3-2023
VTA2023005535,2023-06-14,Mendoza,Interior,Kiosco 24 Horas,LIMPIEZA,Lavandina Ayudín 1L,84,339.74,280,3616.41,24921.75,17.58,2023-06,T2-2023
VTA2023005536,2023-10-17,Córdoba,Interior,Mayorista El Economico,ALMACEN,Harina 0000 Favorita 1kg,11,421.1,320,0.0,4632.1,24.01,2023-10,T4-2023
VTA2023005537,2023-05-16,Rosario,Interior,Mayorista Precio Bajo,LACTEOS,Yogur Firme La Serenísima 190g,47,146.19,120,0.0,6870.93,17.92,2023-05,T2-2023
VTA2023005538,2023-03-31,Mendoza,Interior,Almacén El Progreso,LACTEOS,Manteca San Ignacio 200g,47,395.97,320,0.0,18610.59,19.19,2023-03,T1-2023
VTA2023005539,2023-03-07,La_Plata,Interior,Mayorista Precio Bajo,BEBIDAS,Agua Villa del Sur 2L,27,249.74,180,0.0,6742.98,27.93,2023-03,T1-2023
VTA2023005540,2023-02-28,Mendoza,Interior,Supermercados DIA % S.A.,LACTEOS,Yogur Firme La Serenísima 190g,9,160.29,120,0.0,1442.61,25.14,2023-02,T1-2023
VTA2023005541,2023-04-03,GBA_Oeste,GBA,Almacén Don Pedro,BEBIDAS,Cerveza Quilmes 1L,32,344.93,280,0.0,11037.76,18.82,2023-04,T2-2023
VTA2023005542,2023-07-11,Mendoza,Interior,Distribuidora Quick S.A.,LACTEOS,Manteca San Ignacio 200g,13,385.01,320,0.0,5005.13,16.89,2023-07,T3-2023
VTA2023005543,2023-07-18,Rosario,Interior,Almacén El Cruce,LACTEOS,Queso Cremón La Paulina 400g,47,790.17,680,0.0,37137.99,13.94,2023-07,T3-2023
VTA2023005544,2023-01-05,La_Plata,Interior,Kiosco Central,LACTEOS,Dulce Leche Verónica 400g,5,563.06,480,0.0,2815.3,14.75,2023-01,T1-2023
VTA2023005545,2023-08-29,Mendoza,Interior,Supermercados Jumbo S.A.,BEBIDAS,Agua Villa del Sur 2L,31,250.0,180,0.0,7750.0,28.0,2023-08,T3-2023
VTA2023005546,2023-02-13,CABA_Centro,CABA,Distribuidora Quick S.A.,LIMPIEZA,Suavizante Vivere 1L,100,474.34,380,7017.14,40416.86,19.89,2023-02,T1-2023
VTA2023005547,2023-11-06,Mendoza,Interior,Almacén Don Pedro,LACTEOS,Yogur Firme La Serenísima 190g,10,161.81,120,0.0,1618.1,25.84,2023-11,T4-2023
VTA2023005548,2023-08-24,CABA_Norte,CABA,Supermercados Vea S.A.,LIMPIEZA,Detergente Magistral 750ml,64,397.46,320,2544.89,22892.55,19.49,2023-08,T3-2023
VTA2023005549,2023-01-26,GBA_Oeste,GBA,Supermercados Walmart Argentina,LIMPIEZA,Detergente Magistral 750ml,83,398.95,320,2886.5,30226.35,19.79,2023-01,T1-2023
VTA2023005550,2023-03-15,Rosario,Interior,Kiosco 24 Horas,LACTEOS,Manteca San Ignacio 200g,25,407.17,320,0.0,10179.25,21.41,2023-03,T1-2023
VTA2023005551,2023-01-06,Mendoza,Interior,Almacén El Cruce,ALMACEN,Harina 0000 Favorita 1kg,32,420.89,320,0.0,13468.48,23.97,2023-01,T1-2023
VTA2023005552,2023-09-25,GBA_Oeste,GBA,Distribuidora Rápida,LIMPIEZA,Suavizante Vivere 1L,44,516.91,380,0.0,22744.04,26.49,2023-09,T3-2023
VTA2023005553,2023-08-01,CABA_Norte,CABA,Supermercados Vea S.A.,LACTEOS,Leche Entera La Serenísima 1L,49,267.32,220,0.0,13098.68,17.7,2023-08,T3-2023
VTA2023005554,2023-11-24,GBA_Oeste,GBA,Almacén San José,BEBIDAS,Coca-Cola 2.25L,30,698.22,520,0.0,20946.6,25.52,2023-11,T4-2023
VTA2023005555,2023-08-14,Rosario,Interior,Almacén San José,LIMPIEZA,Jabón Polvo Ala 800g,14,542.58,450,0.0,7596.12,17.06,2023-08,T3-2023
VTA2023005556,2023-10-26,Rosario,Interior,Supermercados Jumbo S.A.,LIMPIEZA,Suavizante Vivere 1L,61,521.42,380,2282.8,29523.82,27.12,2023-10,T4-2023
VTA2023005557,2023-01-09,CABA_Centro,CABA,Almacén San José,BEBIDAS,Jugo Baggio 1L,12,379.61,320,0.0,4555.32,15.7,2023-01,T1-2023
VTA2023005558,2023-07-03,CABA_Norte,CABA,Almacén San José,LIMPIEZA,Lavandina Ayudín 1L,69,353.17,280,3338.83,21029.9,20.72,2023-07,T3-2023
VTA2023005559,2023-11-28,CABA_Centro,CABA,Almacén El Progreso,ALMACEN,Azúcar Ledesma 1kg,93,336.31,280,2702.15,28574.68,16.74,2023-11,T4-2023
VTA2023005560,2023-04-11,Mendoza,Interior,Supermercados La Anónima,LACTEOS,Queso Cremón La Paulina 400g,35,940.27,680,0.0,32909.45,27.68,2023-04,T2-2023
VTA2023005561,2023-11-01,Rosario,Interior,Kiosco Central,LACTEOS,Manteca San Ignacio 200g,49,404.86,320,0.0,19838.14,20.96,2023-11,T4-2023
VTA2023005562,2023-02-01,Rosario,Interior,Maxikiosco Luz,LIMPIEZA,Limpiador Cif Crema 500g,14,545.24,420,0.0,7633.36,22.97,2023-02,T1-2023
VTA2023005563,2023-08-31,CABA_Norte,CABA,Supermercados Vea S.A.,LACTEOS,Dulce Leche Verónica 400g,11,643.87,480,0.0,7082.57,25.45,2023-08,T3-2023
VTA2023005564,2023-06-16,La_Plata,Interior,Almacén El Cruce,BEBIDAS,Agua Saborizada Villavicencio 500ml,47,172.85,150,0.0,8123.95,13.22,2023-06,T2-2023
VTA2023005565,2023-03-07,GBA_Oeste,GBA,Supermercados Changomás,ALMACEN,Fideos Moñito Matarazzo 500g,60,306.93,220,1858.73,16557.07,28.32,2023-03,T1-2023
VTA2023005566,2023-04-10,Mendoza,Interior,Almacén Don Pedro,LACTEOS,Leche Entera La Serenísima 1L,20,261.61,220,0.0,5232.2,15.91,2023-04,T2-2023
VTA2023005567,2023-08-11,La_Plata,Interior,Supermercados Jumbo S.A.,LIMPIEZA,Suavizante Vivere 1L,98,482.79,380,3006.33,44307.09,21.29,2023-08,T3-2023
VTA2023005568,2023-11-08,CABA_Norte,CABA,Mayorista Precio Bajo,LIMPIEZA,Detergente Magistral 750ml,92,424.03,320,3411.14,35599.62,24.53,2023-11,T4-2023
VTA2023005569,2023-10-30,Rosario,Interior,Distribuidora El Norte,ALMACEN,Galletitas Oreo 117g,56,226.61,180,1060.89,11629.27,20.57,2023-10,T4-2023
VTA2023005570,2023-03-22,GBA_Sur,GBA,Supermercados La Anónima,LIMPIEZA,Jabón Polvo Ala 800g,98,616.83,450,6327.81,54121.53,27.05,2023-03,T1-2023
VTA2023005571,2023-10-12,Mendoza,Interior,Supermercado Coto S.A.,LACTEOS,Yogur Firme La Serenísima 190g,47,138.17,120,0.0,6493.99,13.15,2023-10,T4-2023
VTA2023005572,2023-03-17,GBA_Sur,GBA,Distribuidora Rápida,BEBIDAS,Cerveza Quilmes 1L,14,346.98,280,0.0,4857.72,19.3,2023-03,T1-2023
VTA2023005573,2023-10-06,Mendoza,Interior,Mayorista Precio Bajo,LACTEOS,Leche Entera La Serenísima 1L,17,273.6,220,0.0,4651.2,19.59,2023-10,T4-2023
VTA2023005574,2023-06-29,Córdoba,Interior,Almacén El Progreso,LACTEOS,Yogur Firme La Serenísima 190g,47,150.32,120,0.0,7065.04,20.17,2023-06,T2-2023
VTA2023005575,2023-06-08,Mendoza,Interior,Almacén Don Pedro,LACTEOS,Queso Cremón La Paulina 400g,25,896.9,680,0.0,22422.5,24.18,2023-06,T2-2023
VTA2023005576,2023-01-18,Mendoza,Interior,Supermercados Walmart Argentina,BEBIDAS,Coca-Cola 2.25L,12,696.56,520,0.0,8358.72,25.35,2023-01,T1-2023
VTA2023005577,2023-10-09,Rosario,Interior,Carrefour Argentina S.A.,ALMACEN,Dulce Leche San Ignacio 400g,61,660.42,520,4995.56,35290.06,21.26,2023-10,T4-2023
VTA2023005578,2023-06-29,CABA_Centro,CABA,Kiosco 24 Horas,ALMACEN,Harina 0000 Favorita 1kg,11,393.6,320,0.0,4329.6,18.7,2023-06,T2-2023
VTA2023005579,2023-10-12,Córdoba,Interior,Distribuidora Quick S.A.,LACTEOS,Queso Cremón La Paulina 400g,32,825.12,680,0.0,26403.84,17.59,2023-10,T4-2023
VTA2023005580,2023-02-10,GBA_Oeste,GBA,Mayorista El Economico,LACTEOS,Manteca San Ignacio 200g,29,383.51,320,0.0,11121.79,16.56,2023-02,T1-2023
VTA2023005581,2023-11-21,La_Plata,Interior,Almacén San José,LIMPIEZA,Detergente Magistral 750ml,39,442.88,320,0.0,17272.32,27.75,2023-11,T4-2023
VTA2023005582,2023-08-16,Mendoza,Interior,Almacén Don Pedro,LACTEOS,Yogur Firme La Serenísima 190g,35,143.96,120,0.0,5038.6,16.64,2023-08,T3-2023
VTA2023005583,2023-10-23,GBA_Sur,GBA,Supermercados Walmart Argentina,LACTEOS,Yogur Firme La Serenísima 190g,44,153.06,120,0.0,6734.64,21.6,2023-10,T4-2023
VTA2023005584,2023-02-08,Rosario,Interior,Supermercado Coto S.A.,BEBIDAS,Cerveza Quilmes 1L,18,355.94,280,0.0,6406.92,21.34,2023-02,T1-2023
VTA2023005585,2023-10-09,Mendoza,Interior,Supermercados La Anónima,LIMPIEZA,Jabón Polvo Ala 800g,31,523.16,450,0.0,16217.96,13.98,2023-10,T4-2023
VTA2023005586,2023-03-01,La_Plata,Interior,Supermercado Coto S.A.,LIMPIEZA,Desengrasante Grasa Relief 500ml,70,402.84,350,1778.12,26420.68,13.12,2023-03,T1-2023
VTA2023005587,2023-08-02,CABA_Centro,CABA,Distribuidora Rápida,LACTEOS,Dulce Leche Verónica 400g,43,603.25,480,0.0,25939.75,20.43,2023-08,T3-2023
VTA2023005588,2023-02-08,La_Plata,Interior,Maxikiosco Luz,LACTEOS,Manteca San Ignacio 200g,31,386.9,320,0.0,11993.9,17.29,2023-02,T1-2023
VTA2023005589,2023-07-13,CABA_Centro,CABA,Kiosco Central,LIMPIEZA,Limpiador Cif Crema 500g,81,495.06,420,2378.46,37721.4,15.16,2023-07,T3-2023
VTA2023005590,2023-06-02,Mendoza,Interior,Supermercados La Anónima,LACTEOS,Manteca San Ignacio 200g,44,397.19,320,0.0,17476.36,19.43,2023-06,T2-2023
VTA2023005591,2023-08-14,Rosario,Interior,Mayorista Precio Bajo,LACTEOS,Queso Cremón La Paulina 400g,43,868.01,680,0.0,37324.43,21.66,2023-08,T3-2023
VTA2023005592,2023-12-15,Rosario,Interior,Maxikiosco Luz,LACTEOS,Leche Entera La Serenísima 1L,45,266.46,220,0.0,11990.7,17.44,2023-12,T4-2023
VTA2023005593,2023-11-10,La_Plata,Interior,Almacén Don Pedro,LIMPIEZA,Desengrasante Grasa Relief 500ml,59,455.08,350,1515.72,25334.0,23.09,2023-11,T4-2023
VTA2023005594,2023-08-11,GBA_Oeste,GBA,Kiosco Central,LIMPIEZA,Detergente Magistral 750ml,42,395.12,320,0.0,16595.04,19.01,2023-08,T3-2023
VTA2023005595,2023-09-05,La_Plata,Interior,Supermercados La Anónima,LACTEOS,Yogur Firme La Serenísima 190g,19,140.38,120,0.0,2667.22,14.52,2023-09,T3-2023
VTA2023005596,2023-09-21,Mendoza,Interior,Mayorista El Economico,LIMPIEZA,Suavizante Vivere 1L,19,522.73,380,0.0,9931.87,27.3,2023-09,T3-2023
VTA2023005597,2023-11-14,CABA_Norte,CABA,Almacén El Cruce,LACTEOS,Queso Cremón La Paulina 400g,42,845.46,680,0.0,35509.32,19.57,2023-11,T4-2023
VTA2023005598,2023-10-03,GBA_Oeste,GBA,Supermercados Walmart Argentina,BEBIDAS,Agua Villa del Sur 2L,6,235.77,180,0.0,1414.62,23.65,2023-10,T4-2023
VTA2023005599,2023-01-31,Rosario,Interior,Kiosco Central,ALMACEN,Sal Fina Celusal 500g,24,103.84,85,0.0,2492.16,18.14,2023-01,T1-2023
VTA2023005600,2023-04-28,Córdoba,Interior,Kiosco 24 Horas,LIMPIEZA,Jabón Polvo Ala 800g,82,521.15,450,2423.71,40310.59,13.65,2023-04,T2-2023
VTA2023005601,2023-04-25,La_Plata,Interior,Almacén El Progreso,BEBIDAS,Vino Tinto Toro 1L,47,851.49,680,0.0,40020.03,20.14,2023-04,T2-2023
VTA2023005602,2023-08-29,CABA_Norte,CABA,Supermercados Walmart Argentina,BEBIDAS,Cerveza Quilmes 1L,8,339.29,280,0.0,2714.32,17.47,2023-08,T3-2023
VTA2023005603,2023-07-28,Rosario,Interior,Supermercados La Anónima,BEBIDAS,Fernet Branca 750ml,17,3354.84,2450,0.0,57032.28,26.97,2023-07,T3-2023
VTA2023005604,2023-11-10,Mendoza,Interior,Kiosco 24 Horas,ALMACEN,Mermelada La Campagnola 454g,30,474.62,380,0.0,14238.6,19.94,2023-11,T4-2023
VTA2023005605,2023-09-15,GBA_Sur,GBA,Supermercados DIA % S.A.,LACTEOS,Leche Entera La Serenísima 1L,40,281.89,220,0.0,11275.6,21.96,2023-09,T3-2023
VTA2023005606,2023-09-08,Rosario,Interior,Distribuidora Quick S.A.,BEBIDAS,Agua Saborizada Villavicencio 500ml,34,209.41,150,0.0,7119.94,28.37,2023-09,T3-2023
VTA2023005607,2023-01-25,Mendoza,Interior,Mayorista El Economico,BEBIDAS,Cerveza Quilmes 1L,29,382.73,280,0.0,11099.17,26.84,2023-01,T1-2023
VTA2023005608,2023-10-19,Mendoza,Interior,Kiosco Central,LACTEOS,Dulce Leche Verónica 400g,26,649.25,480,0.0,16880.5,26.07,2023-10,T4-2023
VTA2023005609,2023-01-06,CABA_Centro,CABA,Almacén El Progreso,LIMPIEZA,Jabón Polvo Ala 800g,66,591.95,450,4704.87,34363.83,23.98,2023-01,T1-2023
