MovimientoID,Fecha,Sucursal,SKU,Producto,Categoria,TipoMovimiento,Cantidad,CostoUnitario,ValorMovimiento,Referencia,Usuario,Mes,Semana
MOV2024003988,2024-02-09,GBA_Sur,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,VENTA,41,280,11480,VTA20247735,USER007,2024-02,2024-W05
MOV2024003989,2024-02-26,La_Plata,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,VENTA,91,580,52780,VTA20247854,USER017,2024-02,2024-W08
MOV2024003990,2024-03-03,Córdoba,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,87,150,13050,VTA20246061,USER005,2024-03,2024-W09
MOV2024003991,2024-03-07,CABA_Norte,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,VENTA,73,350,25550,VTA20244512,USER014,2024-03,2024-W09
MOV2024003992,2024-03-08,La_Plata,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,31,680,21080,VTA20244798,USER009,2024-03,2024-W09
MOV2024003993,2024-01-10,CABA_Centro,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,COMPRA,490,280,137200,OC20245837,USER001,2024-01,2024-W01
MOV2024003994,2024-01-29,CABA_Norte,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,COMPRA,425,420,178500,OC20243698,USER002,2024-01,2024-W04
MOV2024003995,2024-02-10,Mendoza,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,VENTA,88,420,36960,VTA20241017,USER011,2024-02,2024-W05
MOV2024003996,2024-02-14,GBA_Oeste,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,COMPRA,128,580,74240,OC20245964,USER008,2024-02,2024-W06
MOV2024003997,2024-02-28,GBA_Sur,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,54,150,8100,VTA20246178,USER007,2024-02,2024-W08
MOV2024003998,2024-03-06,CABA_Norte,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,86,150,12900,VTA20246448,USER010,2024-03,2024-W09
MOV2024003999,2024-03-02,CABA_Centro,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,10,850,8500,VTA20248415,USER018,2024-03,2024-W08
MOV2024004000,2024-02-01,GBA_Oeste,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,VENTA,21,420,8820,VTA20247360,USER018,2024-02,2024-W04
MOV2024004001,2024-01-30,GBA_Oeste,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,COMPRA,342,580,198360,OC20244701,USER015,2024-01,2024-W04
MOV2024004002,2024-01-18,GBA_Sur,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,9,680,6120,VTA20241786,USER017,2024-01,2024-W02
MOV2024004003,2024-02-28,Rosario,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,VENTA,90,280,25200,VTA20243053,USER003,2024-02,2024-W08
MOV2024004004,2024-02-28,Córdoba,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,10,150,1500,VTA20245749,USER012,2024-02,2024-W08
MOV2024004005,2024-01-24,La_Plata,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,COMPRA,254,280,71120,OC20245515,USER010,2024-01,2024-W03
MOV2024004006,2024-03-14,Rosario,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,VENTA,56,280,15680,VTA20244642,USER008,2024-03,2024-W10
MOV2024004007,2024-03-06,CABA_Norte,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,VENTA,20,280,5600,VTA20243809,USER003,2024-03,2024-W09
MOV2024004008,2024-03-08,CABA_Norte,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,25,680,17000,VTA20241475,USER019,2024-03,2024-W09
MOV2024004009,2024-02-18,Córdoba,BEB-004,Vino Tinto Toro 1L,BEBIDAS,COMPRA,207,850,175950,OC20243579,USER019,2024-02,2024-W07
MOV2024004010,2024-01-14,CABA_Centro,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,VENTA,10,280,2800,VTA20242016,USER001,2024-01,2024-W02
MOV2024004011,2024-01-04,CABA_Centro,BEB-004,Vino Tinto Toro 1L,BEBIDAS,VENTA,99,850,84150,VTA20244842,USER005,2024-01,2024-W00
MOV2024004012,2024-02-08,Mendoza,BEB-001,Agua Villa del Sur 2L,BEBIDAS,VENTA,73,220,16060,VTA20248060,USER013,2024-02,2024-W05
MOV2024004013,2024-02-24,La_Plata,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,VENTA,88,1250,110000,VTA20248994,USER006,2024-02,2024-W07
MOV2024004014,2024-01-14,GBA_Oeste,BEB-003,Cerveza Quilmes 1L,BEBIDAS,TRANSFERENCIA,199,350,69650,TRF20244327,USER011,2024-01,2024-W02
MOV2024004015,2024-02-23,CABA_Centro,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,32,680,21760,VTA20248598,USER013,2024-02,2024-W07
MOV2024004016,2024-03-01,GBA_Oeste,BEB-003,Cerveza Quilmes 1L,BEBIDAS,COMPRA,247,350,86450,OC20241745,USER009,2024-03,2024-W08
MOV2024004017,2024-03-08,Rosario,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,VENTA,44,580,25520,VTA20247208,USER018,2024-03,2024-W09
MOV2024004018,2024-03-09,Mendoza,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,VENTA,74,280,20720,VTA20247354,USER011,2024-03,2024-W09
MOV2024004019,2024-01-17,Rosario,BEB-002,Coca-Cola 2.25L,BEBIDAS,COMPRA,423,680,287640,OC20246583,USER011,2024-01,2024-W02
MOV2024004020,2024-01-22,GBA_Oeste,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,VENTA,36,280,10080,VTA20242527,USER014,2024-01,2024-W03
MOV2024004021,2024-03-12,Mendoza,BEB-002,Coca-Cola 2.25L,BEBIDAS,COMPRA,231,680,157080,OC20249465,USER008,2024-03,2024-W10
MOV2024004022,2024-02-18,Mendoza,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,81,850,68850,VTA20244491,USER009,2024-02,2024-W07
MOV2024004023,2024-02-20,GBA_Oeste,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,VENTA,37,280,10360,VTA20244586,USER010,2024-02,2024-W07
MOV2024004024,2024-01-01,CABA_Centro,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,VENTA,37,420,15540,VTA20248164,USER005,2024-01,2024-W00
MOV2024004025,2024-03-03,Córdoba,LIM-002,Detergente Magistral 750ml,LIMPIEZA,COMPRA,237,400,94800,OC20248176,USER013,2024-03,2024-W09
MOV2024004026,2024-02-01,Mendoza,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,COMPRA,363,1250,453750,OC20245380,USER003,2024-02,2024-W04
MOV2024004027,2024-03-05,Córdoba,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,37,150,5550,VTA20242877,USER019,2024-03,2024-W09
MOV2024004028,2024-02-04,CABA_Norte,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,VENTA,23,580,13340,VTA20244150,USER012,2024-02,2024-W05
MOV2024004029,2024-01-29,Córdoba,BEB-003,Cerveza Quilmes 1L,BEBIDAS,VENTA,40,350,14000,VTA20241020,USER007,2024-01,2024-W04
MOV2024004030,2024-02-13,GBA_Oeste,BEB-003,Cerveza Quilmes 1L,BEBIDAS,COMPRA,468,350,163800,OC20248876,USER006,2024-02,2024-W06
MOV2024004031,2024-01-11,La_Plata,BEB-003,Cerveza Quilmes 1L,BEBIDAS,VENTA,76,350,26600,VTA20243162,USER006,2024-01,2024-W01
MOV2024004032,2024-01-25,CABA_Norte,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,TRANSFERENCIA,-183,580,-106140,TRF20247510,USER008,2024-01,2024-W03
MOV2024004033,2024-02-27,Mendoza,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,VENTA,45,420,18900,VTA20245655,USER020,2024-02,2024-W08
MOV2024004034,2024-02-21,GBA_Oeste,BEB-001,Agua Villa del Sur 2L,BEBIDAS,TRANSFERENCIA,-145,220,-31900,TRF20247221,USER001,2024-02,2024-W07
MOV2024004035,2024-02-08,GBA_Sur,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,COMPRA,174,850,147900,OC20241271,USER014,2024-02,2024-W05
MOV2024004036,2024-03-14,GBA_Sur,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,TRANSFERENCIA,82,350,28700,TRF20247858,USER007,2024-03,2024-W10
MOV2024004037,2024-01-11,CABA_Norte,BEB-001,Agua Villa del Sur 2L,BEBIDAS,VENTA,97,220,21340,VTA20244070,USER017,2024-01,2024-W01
MOV2024004038,2024-01-10,Mendoza,BEB-002,Coca-Cola 2.25L,BEBIDAS,COMPRA,322,680,218960,OC20242082,USER001,2024-01,2024-W01
MOV2024004039,2024-01-17,Córdoba,ALK-002,Azúcar Ledesma 1kg,ALMACEN,AJUSTE,-15,350,-5250,AJU20247122,USER014,2024-01,2024-W02
MOV2024004040,2024-01-24,CABA_Centro,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,VENTA,20,280,5600,VTA20245576,USER007,2024-01,2024-W03
MOV2024004041,2024-01-05,GBA_Sur,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,VENTA,7,350,2450,VTA20245953,USER019,2024-01,2024-W00
MOV2024004042,2024-01-25,Mendoza,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,54,400,21600,VTA20242020,USER015,2024-01,2024-W03
MOV2024004043,2024-02-16,Rosario,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,25,400,10000,VTA20244734,USER010,2024-02,2024-W06
MOV2024004044,2024-01-27,GBA_Oeste,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,13,400,5200,VTA20242807,USER001,2024-01,2024-W03
MOV2024004045,2024-03-05,CABA_Centro,BEB-004,Vino Tinto Toro 1L,BEBIDAS,COMPRA,214,850,181900,OC20249233,USER002,2024-03,2024-W09
MOV2024004046,2024-02-15,Rosario,BEB-004,Vino Tinto Toro 1L,BEBIDAS,AJUSTE,9,850,7650,AJU20246013,USER014,2024-02,2024-W06
MOV2024004047,2024-03-11,Córdoba,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,19,580,11020,VTA20241979,USER011,2024-03,2024-W10
MOV2024004048,2024-02-14,Córdoba,BEB-002,Coca-Cola 2.25L,BEBIDAS,AJUSTE,13,680,8840,AJU20244523,USER019,2024-02,2024-W06
MOV2024004049,2024-02-09,CABA_Centro,BEB-004,Vino Tinto Toro 1L,BEBIDAS,VENTA,47,850,39950,VTA20245072,USER011,2024-02,2024-W05
MOV2024004050,2024-01-14,Córdoba,BEB-003,Cerveza Quilmes 1L,BEBIDAS,VENTA,38,350,13300,VTA20248076,USER012,2024-01,2024-W02
MOV2024004051,2024-02-02,GBA_Oeste,BEB-003,Cerveza Quilmes 1L,BEBIDAS,VENTA,66,350,23100,VTA20241363,USER003,2024-02,2024-W04
MOV2024004052,2024-02-28,Córdoba,LIM-002,Detergente Magistral 750ml,LIMPIEZA,COMPRA,444,400,177600,OC20242272,USER008,2024-02,2024-W08
MOV2024004053,2024-02-15,La_Plata,ALK-002,Azúcar Ledesma 1kg,ALMACEN,VENTA,8,350,2800,VTA20247023,USER004,2024-02,2024-W06
MOV2024004054,2024-01-02,CABA_Norte,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,45,400,18000,VTA20243607,USER002,2024-01,2024-W00
MOV2024004055,2024-02-08,La_Plata,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,77,150,11550,VTA20245529,USER019,2024-02,2024-W05
MOV2024004056,2024-02-25,GBA_Oeste,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,VENTA,16,1250,20000,VTA20241891,USER016,2024-02,2024-W08
MOV2024004057,2024-02-09,GBA_Oeste,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,VENTA,85,420,35700,VTA20243187,USER003,2024-02,2024-W05
MOV2024004058,2024-03-01,Rosario,BEB-004,Vino Tinto Toro 1L,BEBIDAS,VENTA,28,850,23800,VTA20247393,USER016,2024-03,2024-W08
MOV2024004059,2024-02-22,GBA_Oeste,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,COMPRA,234,280,65520,OC20247503,USER006,2024-02,2024-W07
MOV2024004060,2024-02-15,CABA_Norte,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,VENTA,36,420,15120,VTA20248488,USER003,2024-02,2024-W06
MOV2024004061,2024-01-04,La_Plata,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,VENTA,57,280,15960,VTA20243266,USER017,2024-01,2024-W00
MOV2024004062,2024-01-04,Rosario,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,VENTA,43,280,12040,VTA20245940,USER015,2024-01,2024-W00
MOV2024004063,2024-02-13,Rosario,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,VENTA,69,1250,86250,VTA20248514,USER005,2024-02,2024-W06
MOV2024004064,2024-02-18,CABA_Norte,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,83,400,33200,VTA20246581,USER010,2024-02,2024-W07
MOV2024004065,2024-01-05,Rosario,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,VENTA,6,580,3480,VTA20244541,USER007,2024-01,2024-W00
MOV2024004066,2024-02-29,CABA_Centro,BEB-003,Cerveza Quilmes 1L,BEBIDAS,TRANSFERENCIA,-87,350,-30450,TRF20248528,USER008,2024-02,2024-W08
MOV2024004067,2024-02-22,GBA_Sur,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,72,680,48960,VTA20249390,USER004,2024-02,2024-W07
MOV2024004068,2024-03-09,CABA_Norte,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,DEVOLUCION,6,580,3480,DEV20248491,USER013,2024-03,2024-W09
MOV2024004069,2024-01-31,La_Plata,LIM-002,Detergente Magistral 750ml,LIMPIEZA,TRANSFERENCIA,88,400,35200,TRF20245591,USER007,2024-01,2024-W04
MOV2024004070,2024-02-21,La_Plata,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,COMPRA,360,580,208800,OC20245011,USER006,2024-02,2024-W07
MOV2024004071,2024-02-25,CABA_Centro,BEB-003,Cerveza Quilmes 1L,BEBIDAS,VENTA,75,350,26250,VTA20242146,USER005,2024-02,2024-W08
MOV2024004072,2024-01-16,CABA_Norte,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,VENTA,50,280,14000,VTA20247842,USER007,2024-01,2024-W02
MOV2024004073,2024-03-02,La_Plata,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,VENTA,94,280,26320,VTA20243436,USER013,2024-03,2024-W08
MOV2024004074,2024-02-15,La_Plata,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,TRANSFERENCIA,87,580,50460,TRF20246155,USER018,2024-02,2024-W06
MOV2024004075,2024-01-13,CABA_Centro,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,46,680,31280,VTA20248229,USER013,2024-01,2024-W01
MOV2024004076,2024-02-15,CABA_Norte,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,31,400,12400,VTA20248077,USER020,2024-02,2024-W06
MOV2024004077,2024-02-21,CABA_Norte,BEB-003,Cerveza Quilmes 1L,BEBIDAS,VENTA,80,350,28000,VTA20241660,USER017,2024-02,2024-W07
MOV2024004078,2024-03-10,La_Plata,LIM-002,Detergente Magistral 750ml,LIMPIEZA,TRANSFERENCIA,48,400,19200,TRF20243687,USER016,2024-03,2024-W10
MOV2024004079,2024-01-01,CABA_Norte,BEB-004,Vino Tinto Toro 1L,BEBIDAS,AJUSTE,0,850,0,AJU20241581,USER019,2024-01,2024-W00
MOV2024004080,2024-01-10,Mendoza,ALK-002,Azúcar Ledesma 1kg,ALMACEN,AJUSTE,11,350,3850,AJU20243343,USER014,2024-01,2024-W01
MOV2024004081,2024-02-21,Rosario,BEB-003,Cerveza Quilmes 1L,BEBIDAS,VENTA,10,350,3500,VTA20246718,USER015,2024-02,2024-W07
MOV2024004082,2024-03-13,GBA_Sur,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,VENTA,59,420,24780,VTA20247815,USER017,2024-03,2024-W10
MOV2024004083,2024-02-05,GBA_Oeste,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,COMPRA,423,850,359550,OC20249159,USER015,2024-02,2024-W05
MOV2024004084,2024-02-12,La_Plata,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,6,680,4080,VTA20245377,USER018,2024-02,2024-W06
MOV2024004085,2024-01-16,La_Plata,BEB-002,Coca-Cola 2.25L,BEBIDAS,COMPRA,311,680,211480,OC20245533,USER020,2024-01,2024-W02
MOV2024004086,2024-01-29,CABA_Centro,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,COMPRA,337,580,195460,OC20244681,USER006,2024-01,2024-W04
MOV2024004087,2024-02-20,CABA_Centro,BEB-004,Vino Tinto Toro 1L,BEBIDAS,VENTA,59,850,50150,VTA20245327,USER005,2024-02,2024-W07
MOV2024004088,2024-01-02,La_Plata,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,VENTA,51,1250,63750,VTA20243454,USER005,2024-01,2024-W00
MOV2024004089,2024-01-07,GBA_Sur,BEB-002,Coca-Cola 2.25L,BEBIDAS,AJUSTE,-18,680,-12240,AJU20244415,USER007,2024-01,2024-W01
MOV2024004090,2024-03-11,Córdoba,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,74,580,42920,VTA20249205,USER009,2024-03,2024-W10
MOV2024004091,2024-02-14,CABA_Centro,ALK-002,Azúcar Ledesma 1kg,ALMACEN,TRANSFERENCIA,-91,350,-31850,TRF20247008,USER003,2024-02,2024-W06
MOV2024004092,2024-01-17,CABA_Centro,ALK-002,Azúcar Ledesma 1kg,ALMACEN,VENTA,6,350,2100,VTA20248770,USER012,2024-01,2024-W02
MOV2024004093,2024-01-10,CABA_Norte,BEB-003,Cerveza Quilmes 1L,BEBIDAS,VENTA,61,350,21350,VTA20247959,USER014,2024-01,2024-W01
MOV2024004094,2024-03-05,GBA_Oeste,BEB-001,Agua Villa del Sur 2L,BEBIDAS,DEVOLUCION,50,220,11000,DEV20242040,USER014,2024-03,2024-W09
MOV2024004095,2024-01-20,Mendoza,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,VENTA,50,280,14000,VTA20243069,USER002,2024-01,2024-W02
MOV2024004096,2024-01-05,CABA_Centro,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,99,150,14850,VTA20249919,USER002,2024-01,2024-W00
MOV2024004097,2024-02-22,La_Plata,ALK-002,Azúcar Ledesma 1kg,ALMACEN,VENTA,62,350,21700,VTA20249950,USER004,2024-02,2024-W07
MOV2024004098,2024-01-08,La_Plata,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,DEVOLUCION,39,280,10920,DEV20248433,USER014,2024-01,2024-W01
MOV2024004099,2024-01-12,Mendoza,BEB-004,Vino Tinto Toro 1L,BEBIDAS,VENTA,65,850,55250,VTA20249549,USER016,2024-01,2024-W01
MOV2024004100,2024-03-09,CABA_Norte,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,COMPRA,477,1250,596250,OC20243071,USER008,2024-03,2024-W09
MOV2024004101,2024-01-13,GBA_Oeste,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,44,400,17600,VTA20249259,USER012,2024-01,2024-W01
MOV2024004102,2024-01-03,GBA_Oeste,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,COMPRA,337,580,195460,OC20241899,USER019,2024-01,2024-W00
MOV2024004103,2024-01-05,CABA_Norte,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,VENTA,15,580,8700,VTA20244752,USER003,2024-01,2024-W00
MOV2024004104,2024-03-12,CABA_Centro,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,86,400,34400,VTA20244442,USER019,2024-03,2024-W10
MOV2024004105,2024-03-01,GBA_Sur,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,VENTA,65,1250,81250,VTA20248117,USER017,2024-03,2024-W08
MOV2024004106,2024-02-14,GBA_Oeste,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,COMPRA,168,350,58800,OC20241835,USER010,2024-02,2024-W06
MOV2024004107,2024-03-11,Mendoza,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,COMPRA,228,850,193800,OC20246678,USER016,2024-03,2024-W10
MOV2024004108,2024-01-20,GBA_Oeste,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,23,400,9200,VTA20247036,USER015,2024-01,2024-W02
MOV2024004109,2024-01-06,CABA_Norte,BEB-003,Cerveza Quilmes 1L,BEBIDAS,VENTA,68,350,23800,VTA20248612,USER005,2024-01,2024-W00
MOV2024004110,2024-02-27,La_Plata,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,21,850,17850,VTA20247515,USER018,2024-02,2024-W08
MOV2024004111,2024-02-12,GBA_Oeste,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,AJUSTE,19,580,11020,AJU20244359,USER016,2024-02,2024-W06
MOV2024004112,2024-03-02,CABA_Norte,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,29,680,19720,VTA20243349,USER014,2024-03,2024-W08
MOV2024004113,2024-01-07,CABA_Norte,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,COMPRA,391,420,164220,OC20245575,USER018,2024-01,2024-W01
MOV2024004114,2024-02-25,Mendoza,ALK-002,Azúcar Ledesma 1kg,ALMACEN,DEVOLUCION,16,350,5600,DEV20244712,USER013,2024-02,2024-W08
MOV2024004115,2024-01-30,CABA_Centro,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,COMPRA,179,420,75180,OC20249690,USER010,2024-01,2024-W04
MOV2024004116,2024-01-29,GBA_Oeste,ALK-002,Azúcar Ledesma 1kg,ALMACEN,VENTA,9,350,3150,VTA20246471,USER011,2024-01,2024-W04
MOV2024004117,2024-03-13,GBA_Oeste,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,VENTA,23,580,13340,VTA20245058,USER003,2024-03,2024-W10
MOV2024004118,2024-03-07,CABA_Norte,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,VENTA,95,280,26600,VTA20244520,USER017,2024-03,2024-W09
MOV2024004119,2024-02-24,CABA_Norte,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,53,850,45050,VTA20241556,USER009,2024-02,2024-W07
MOV2024004120,2024-01-12,GBA_Oeste,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,AJUSTE,15,420,6300,AJU20247571,USER009,2024-01,2024-W01
MOV2024004121,2024-02-12,La_Plata,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,VENTA,58,580,33640,VTA20248277,USER020,2024-02,2024-W06
MOV2024004122,2024-03-08,CABA_Norte,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,VENTA,90,420,37800,VTA20244751,USER014,2024-03,2024-W09
MOV2024004123,2024-03-03,CABA_Centro,BEB-003,Cerveza Quilmes 1L,BEBIDAS,VENTA,20,350,7000,VTA20241890,USER020,2024-03,2024-W09
MOV2024004124,2024-02-29,CABA_Centro,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,25,150,3750,VTA20247644,USER008,2024-02,2024-W08
MOV2024004125,2024-01-04,Mendoza,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,43,580,24940,VTA20247408,USER018,2024-01,2024-W00
MOV2024004126,2024-01-19,Mendoza,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,VENTA,10,420,4200,VTA20241603,USER004,2024-01,2024-W02
MOV2024004127,2024-02-02,La_Plata,BEB-001,Agua Villa del Sur 2L,BEBIDAS,VENTA,56,220,12320,VTA20245833,USER019,2024-02,2024-W04
MOV2024004128,2024-02-20,La_Plata,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,DEVOLUCION,17,420,7140,DEV20247460,USER017,2024-02,2024-W07
MOV2024004129,2024-02-04,CABA_Norte,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,COMPRA,466,280,130480,OC20242343,USER011,2024-02,2024-W05
MOV2024004130,2024-03-14,La_Plata,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,VENTA,51,350,17850,VTA20243328,USER001,2024-03,2024-W10
MOV2024004131,2024-02-25,GBA_Oeste,LIM-002,Detergente Magistral 750ml,LIMPIEZA,COMPRA,416,400,166400,OC20243960,USER006,2024-02,2024-W08
MOV2024004132,2024-01-20,Mendoza,BEB-001,Agua Villa del Sur 2L,BEBIDAS,VENTA,66,220,14520,VTA20246738,USER015,2024-01,2024-W02
MOV2024004133,2024-01-06,Rosario,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,VENTA,47,580,27260,VTA20248772,USER020,2024-01,2024-W00
MOV2024004134,2024-02-17,Rosario,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,5,150,750,VTA20249786,USER013,2024-02,2024-W06
MOV2024004135,2024-02-09,GBA_Oeste,BEB-002,Coca-Cola 2.25L,BEBIDAS,AJUSTE,14,680,9520,AJU20247825,USER007,2024-02,2024-W05
MOV2024004136,2024-02-04,CABA_Norte,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,22,680,14960,VTA20241431,USER018,2024-02,2024-W05
MOV2024004137,2024-02-21,Rosario,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,AJUSTE,14,350,4900,AJU20248781,USER018,2024-02,2024-W07
MOV2024004138,2024-01-12,CABA_Centro,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,81,150,12150,VTA20246759,USER017,2024-01,2024-W01
MOV2024004139,2024-03-04,GBA_Oeste,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,COMPRA,202,280,56560,OC20243293,USER013,2024-03,2024-W09
MOV2024004140,2024-02-26,CABA_Norte,ALK-002,Azúcar Ledesma 1kg,ALMACEN,VENTA,27,350,9450,VTA20247593,USER006,2024-02,2024-W08
MOV2024004141,2024-01-16,CABA_Centro,BEB-004,Vino Tinto Toro 1L,BEBIDAS,COMPRA,130,850,110500,OC20241764,USER001,2024-01,2024-W02
MOV2024004142,2024-02-05,Rosario,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,VENTA,21,1250,26250,VTA20243219,USER019,2024-02,2024-W05
MOV2024004143,2024-01-19,GBA_Sur,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,COMPRA,338,1250,422500,OC20242891,USER010,2024-01,2024-W02
MOV2024004144,2024-01-16,Córdoba,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,DEVOLUCION,34,850,28900,DEV20249545,USER019,2024-01,2024-W02
MOV2024004145,2024-01-18,GBA_Oeste,BEB-002,Coca-Cola 2.25L,BEBIDAS,AJUSTE,-8,680,-5440,AJU20245733,USER011,2024-01,2024-W02
MOV2024004146,2024-02-22,GBA_Sur,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,27,150,4050,VTA20247613,USER019,2024-02,2024-W07
MOV2024004147,2024-01-31,Mendoza,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,VENTA,85,350,29750,VTA20249722,USER012,2024-01,2024-W04
MOV2024004148,2024-01-07,Córdoba,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,VENTA,12,1250,15000,VTA20246465,USER014,2024-01,2024-W01
MOV2024004149,2024-03-08,CABA_Norte,ALK-002,Azúcar Ledesma 1kg,ALMACEN,COMPRA,88,350,30800,OC20243262,USER012,2024-03,2024-W09
