ReservaID,FechaReserva,FechaEntrada,FechaSalida,HabitacionID,TipoHabitacion,Categoria,Plan,TarifaNoche,Noches,TotalReserva,Descuento,Estado,Mercado,Origen,Nacionalidad,CanalReserva,TipoHuesped,Adultos,Ninos,EsTemporadaAlta,Mes,Trimestre
RES2023011680,2023-04-26,2023-07-13,2023-07-14,SUP049,Superior,Superior,Media Pensión,35525.0,1,35525.0,0.0,Check-out,Otros,Chile,Otros,Booking.com,Pareja,1,0,True,2023-07,T3-2023
RES2023011681,2023-06-08,2023-07-13,2023-07-16,SUP058,Superior,Superior,Media Pensión,35525.0,3,106575.0,0.0,Check-out,Estados Unidos,Miami,Estados Unidos,Directo Teléfono,Pareja,1,1,True,2023-07,T3-2023
RES2023011682,2023-05-08,2023-07-13,2023-07-15,STA024,Standard,Standard,Alojamiento + Desayuno,23125.0,2,46250.0,0.0,Check-out,Argentina,Mendoza,Argentina,Despegar.com,Pareja,1,0,True,2023-07,T3-2023
RES2023011683,2023-05-26,2023-07-13,2023-07-14,SUP040,Superior,Superior,Todo Incluido,40425.0,1,40425.0,0.0,No Show,Estados Unidos,Los Angeles,Estados Unidos,Expedia,Pareja,3,0,True,2023-07,T3-2023
RES2023011684,2023-05-08,2023-07-13,2023-07-16,SUP053,Superior,Superior,Alojamiento + Desayuno,30625.0,3,91875.0,0.0,Check-out,Argentina,Córdoba,Argentina,Sitio Web Directo,Individual,1,0,True,2023-07,T3-2023
RES2023011685,2023-05-31,2023-07-13,2023-07-19,STA007,Standard,Standard,Solo Alojamiento,18500.0,6,111000.0,0.0,Check-out,Brasil,São Paulo,Brasil,Sitio Web Directo,Pareja,1,0,True,2023-07,T3-2023
RES2023011686,2023-05-07,2023-07-13,2023-07-18,SUP036,Superior,Superior,Solo Alojamiento,24500.0,5,122500.0,0.0,Check-out,Argentina,Tucumán,Argentina,Booking.com,Pareja,2,1,True,2023-07,T3-2023
RES2023011687,2023-07-03,2023-07-13,2023-07-17,STA019,Standard,Standard,Todo Incluido,30525.0,4,122100.0,0.0,Check-out,Estados Unidos,New York,Estados Unidos,Despegar.com,Familia,2,0,True,2023-07,T3-2023
RES2023011688,2023-06-01,2023-07-13,2023-07-20,STA014,Standard,Standard,Solo Alojamiento,18500.0,7,129500.0,0.0,Check-out,Argentina,Buenos Aires,Argentina,Directo Teléfono,Pareja,1,0,True,2023-07,T3-2023
RES2023011689,2023-06-22,2023-07-13,2023-07-17,FAM077,Familiar,Familiar,Alojamiento + Desayuno,39375.0,4,157500.0,0.0,Check-out,Otros,Chile,Otros,Booking.com,Pareja,2,2,True,2023-07,T3-2023
RES2023011690,2023-05-19,2023-07-13,2023-07-17,SUP046,Superior,Superior,Alojamiento + Desayuno,30625.0,4,122500.0,0.0,Check-out,Europa,Reino Unido,Europa,Sitio Web Directo,Pareja,2,1,True,2023-07,T3-2023
RES2023011691,2023-06-13,2023-07-13,2023-07-16,SUP052,Superior,Superior,Solo Alojamiento,24500.0,3,73500.0,0.0,Check-out,Europa,Italia,Europa,Sitio Web Directo,Pareja,2,1,True,2023-07,T3-2023
RES2023011692,2023-05-04,2023-07-13,2023-07-16,STA002,Standard,Standard,Solo Alojamiento,18500.0,3,48018.21,7481.79,Check-in,Brasil,São Paulo,Brasil,Booking.com,Pareja,2,0,True,2023-07,T3-2023
RES2023011693,2023-06-09,2023-07-13,2023-07-16,STA023,Standard,Standard,Solo Alojamiento,18500.0,3,55500.0,0.0,Check-in,Estados Unidos,New York,Estados Unidos,Agencia de Viajes,Individual,1,0,True,2023-07,T3-2023
RES2023011694,2023-05-12,2023-07-13,2023-07-16,STA012,Standard,Standard,Solo Alojamiento,18500.0,3,55500.0,0.0,Cancelada,Otros,Uruguay,Otros,Booking.com,Familia,2,0,True,2023-07,T3-2023
RES2023011695,2023-06-05,2023-07-13,2023-07-15,SUP055,Superior,Superior,Media Pensión,35525.0,2,63311.15,7738.85,Check-out,Europa,España,Europa,Booking.com,Familia,2,1,True,2023-07,T3-2023
RES2023011696,2023-07-04,2023-07-13,2023-07-16,SUP047,Superior,Superior,Media Pensión,35525.0,3,106575.0,0.0,Check-in,Otros,México,Otros,Sitio Web Directo,Individual,3,0,True,2023-07,T3-2023
RES2023011697,2023-05-26,2023-07-13,2023-07-15,STA018,Standard,Standard,Todo Incluido,30525.0,2,61050.0,0.0,Check-out,Estados Unidos,New York,Estados Unidos,Expedia,Grupo,2,0,True,2023-07,T3-2023
RES2023011698,2023-04-27,2023-07-13,2023-07-17,SUI061,Suite,Lujo,Alojamiento + Desayuno,48125.0,4,192500.0,0.0,Check-out,Europa,Italia,Europa,Sitio Web Directo,Individual,4,2,True,2023-07,T3-2023
RES2023011699,2023-04-26,2023-07-13,2023-07-14,STA027,Standard,Standard,Solo Alojamiento,18500.0,1,15823.37,2676.63,Check-in,Brasil,Brasilia,Brasil,Directo Teléfono,Familia,2,0,True,2023-07,T3-2023
RES2023011700,2023-07-01,2023-07-13,2023-07-18,STA016,Standard,Standard,Todo Incluido,30525.0,5,152625.0,0.0,Check-out,Otros,Colombia,Otros,Booking.com,Familia,1,0,True,2023-07,T3-2023
RES2023011701,2023-05-20,2023-07-13,2023-07-17,STA011,Standard,Standard,Todo Incluido,30525.0,4,122100.0,0.0,Check-out,Europa,Italia,Europa,Agencia de Viajes,Pareja,1,0,True,2023-07,T3-2023
RES2023011702,2023-06-30,2023-07-13,2023-07-14,STA001,Standard,Standard,Alojamiento + Desayuno,23125.0,1,23125.0,0.0,Check-out,Argentina,Santa Fe,Argentina,Booking.com,Individual,1,0,True,2023-07,T3-2023
RES2023011703,2023-06-27,2023-07-13,2023-07-16,STA026,Standard,Standard,Media Pensión,26825.0,3,80475.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Agencia de Viajes,Pareja,1,0,True,2023-07,T3-2023
RES2023011704,2023-05-03,2023-07-13,2023-07-18,FAM073,Familiar,Familiar,Solo Alojamiento,31500.0,5,157500.0,0.0,Cancelada,Europa,España,Europa,Booking.com,Pareja,4,0,True,2023-07,T3-2023
RES2023011705,2023-07-12,2023-07-13,2023-07-19,SUP059,Superior,Superior,Todo Incluido,40425.0,6,242550.0,0.0,Check-out,Argentina,Mendoza,Argentina,Despegar.com,Pareja,3,1,True,2023-07,T3-2023
RES2023011706,2023-05-09,2023-07-13,2023-07-19,STA004,Standard,Standard,Alojamiento + Desayuno,23125.0,6,129551.16,9198.84,Check-in,Otros,Colombia,Otros,Booking.com,Pareja,1,0,True,2023-07,T3-2023
RES2023011707,2023-04-14,2023-07-13,2023-07-14,SUP041,Superior,Superior,Alojamiento + Desayuno,30625.0,1,27375.52,3249.48,Check-in,Brasil,Rio de Janeiro,Brasil,Despegar.com,Familia,1,1,True,2023-07,T3-2023
RES2023011708,2023-05-09,2023-07-13,2023-07-14,SUI066,Suite,Lujo,Solo Alojamiento,38500.0,1,38500.0,0.0,Check-out,Argentina,Santa Fe,Argentina,Booking.com,Pareja,2,0,True,2023-07,T3-2023
RES2023011709,2023-05-30,2023-07-13,2023-07-16,SUP051,Superior,Superior,Alojamiento + Desayuno,30625.0,3,84358.35,7516.65,Check-out,Argentina,Santa Fe,Argentina,Directo Teléfono,Pareja,3,1,True,2023-07,T3-2023
RES2023011710,2023-06-02,2023-07-13,2023-07-16,SUP039,Superior,Superior,Solo Alojamiento,24500.0,3,73500.0,0.0,Check-in,Otros,Uruguay,Otros,Despegar.com,Pareja,3,0,True,2023-07,T3-2023
RES2023011711,2023-06-17,2023-07-13,2023-07-15,SUP043,Superior,Superior,Media Pensión,35525.0,2,60621.09,10428.91,Check-out,Brasil,São Paulo,Brasil,Sitio Web Directo,Pareja,2,0,True,2023-07,T3-2023
RES2023011712,2023-06-11,2023-07-13,2023-07-16,STA022,Standard,Standard,Media Pensión,26825.0,3,80475.0,0.0,Check-out,Argentina,Buenos Aires,Argentina,Sitio Web Directo,Pareja,1,0,True,2023-07,T3-2023
RES2023011713,2023-06-01,2023-07-13,2023-07-16,SUP044,Superior,Superior,Alojamiento + Desayuno,30625.0,3,91875.0,0.0,Check-out,Estados Unidos,New York,Estados Unidos,Booking.com,Familia,1,0,True,2023-07,T3-2023
RES2023011714,2023-06-19,2023-07-13,2023-07-19,SUI072,Suite,Lujo,Media Pensión,55825.0,6,286791.53,48158.47,Check-in,Europa,España,Europa,Booking.com,Familia,1,0,True,2023-07,T3-2023
RES2023011715,2023-04-19,2023-07-13,2023-07-16,STA030,Standard,Standard,Media Pensión,26825.0,3,80475.0,0.0,Check-out,Estados Unidos,Los Angeles,Estados Unidos,Sitio Web Directo,Pareja,2,0,True,2023-07,T3-2023
RES2023011716,2023-05-12,2023-07-13,2023-07-15,SUI069,Suite,Lujo,Todo Incluido,63525.0,2,117211.77,9838.23,Check-out,Europa,Reino Unido,Europa,Sitio Web Directo,Familia,2,0,True,2023-07,T3-2023
RES2023011717,2023-05-20,2023-07-13,2023-07-15,STA009,Standard,Standard,Todo Incluido,30525.0,2,61050.0,0.0,Check-out,Europa,Reino Unido,Europa,Booking.com,Pareja,1,0,True,2023-07,T3-2023
RES2023011718,2023-07-11,2023-07-13,2023-07-17,SUP037,Superior,Superior,Todo Incluido,40425.0,4,161700.0,0.0,Cancelada,Estados Unidos,Miami,Estados Unidos,Booking.com,Pareja,1,1,True,2023-07,T3-2023
RES2023011719,2023-06-03,2023-07-14,2023-07-16,SUI066,Suite,Lujo,Alojamiento + Desayuno,48125.0,2,96250.0,0.0,Cancelada,Estados Unidos,New York,Estados Unidos,Despegar.com,Pareja,4,0,True,2023-07,T3-2023
RES2023011720,2023-07-08,2023-07-14,2023-07-16,STA003,Standard,Standard,Solo Alojamiento,18500.0,2,37000.0,0.0,Check-in,Argentina,Santa Fe,Argentina,Booking.com,Pareja,1,0,True,2023-07,T3-2023
RES2023011721,2023-06-16,2023-07-14,2023-07-16,STA017,Standard,Standard,Alojamiento + Desayuno,23125.0,2,46250.0,0.0,Check-out,Otros,Chile,Otros,Booking.com,Pareja,2,0,True,2023-07,T3-2023
RES2023011722,2023-06-18,2023-07-14,2023-07-16,STA015,Standard,Standard,Alojamiento + Desayuno,23125.0,2,46250.0,0.0,Check-out,Otros,Chile,Otros,Booking.com,Individual,2,0,True,2023-07,T3-2023
RES2023011723,2023-04-19,2023-07-14,2023-07-16,SUP057,Superior,Superior,Media Pensión,35525.0,2,66273.14,4776.86,Check-out,Brasil,São Paulo,Brasil,Despegar.com,Grupo,2,0,True,2023-07,T3-2023
RES2023011724,2023-07-04,2023-07-14,2023-07-19,FAM080,Familiar,Familiar,Todo Incluido,51975.0,5,259875.0,0.0,Check-in,Argentina,Buenos Aires,Argentina,Expedia,Familia,4,2,True,2023-07,T3-2023
RES2023011725,2023-05-03,2023-07-14,2023-07-18,SUP049,Superior,Superior,Todo Incluido,40425.0,4,161700.0,0.0,Check-out,Europa,Francia,Europa,Sitio Web Directo,Individual,2,0,True,2023-07,T3-2023
RES2023011726,2023-06-14,2023-07-14,2023-07-20,SUP042,Superior,Superior,Solo Alojamiento,24500.0,6,147000.0,0.0,Check-in,Brasil,Brasilia,Brasil,Directo Teléfono,Pareja,1,1,True,2023-07,T3-2023
RES2023011727,2023-05-16,2023-07-14,2023-07-18,SUI072,Suite,Lujo,Solo Alojamiento,38500.0,4,154000.0,0.0,Check-in,Otros,Chile,Otros,Agencia de Viajes,Grupo,1,1,True,2023-07,T3-2023
RES2023011728,2023-05-14,2023-07-14,2023-07-20,FAM073,Familiar,Familiar,Solo Alojamiento,31500.0,6,189000.0,0.0,Check-out,Brasil,São Paulo,Brasil,Sitio Web Directo,Pareja,5,1,True,2023-07,T3-2023
RES2023011729,2023-07-07,2023-07-14,2023-07-19,SUP045,Superior,Superior,Solo Alojamiento,24500.0,5,122500.0,0.0,Check-out,Brasil,São Paulo,Brasil,Agencia de Viajes,Pareja,1,0,True,2023-07,T3-2023
RES2023011730,2023-06-30,2023-07-14,2023-07-16,STA022,Standard,Standard,Alojamiento + Desayuno,23125.0,2,46250.0,0.0,Check-in,Brasil,São Paulo,Brasil,Agencia de Viajes,Individual,2,0,True,2023-07,T3-2023
RES2023011731,2023-05-23,2023-07-14,2023-07-18,STA034,Standard,Standard,Todo Incluido,30525.0,4,122100.0,0.0,Check-out,Argentina,Mendoza,Argentina,Agencia de Viajes,Pareja,2,0,True,2023-07,T3-2023
RES2023011732,2023-07-12,2023-07-14,2023-07-15,SUP052,Superior,Superior,Alojamiento + Desayuno,30625.0,1,30625.0,0.0,Check-out,Europa,España,Europa,Sitio Web Directo,Pareja,2,1,True,2023-07,T3-2023
RES2023011733,2023-05-08,2023-07-14,2023-07-18,STA007,Standard,Standard,Alojamiento + Desayuno,23125.0,4,92500.0,0.0,Check-out,Europa,Francia,Europa,Agencia de Viajes,Pareja,1,0,True,2023-07,T3-2023
RES2023011734,2023-05-20,2023-07-14,2023-07-16,STA002,Standard,Standard,Alojamiento + Desayuno,23125.0,2,46250.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Sitio Web Directo,Familia,2,0,True,2023-07,T3-2023
RES2023011735,2023-06-03,2023-07-14,2023-07-15,STA016,Standard,Standard,Solo Alojamiento,18500.0,1,18500.0,0.0,Check-out,Europa,Alemania,Europa,Agencia de Viajes,Individual,1,0,True,2023-07,T3-2023
RES2023011736,2023-06-11,2023-07-14,2023-07-16,SUI061,Suite,Lujo,Solo Alojamiento,38500.0,2,77000.0,0.0,Check-out,Argentina,Mendoza,Argentina,Sitio Web Directo,Familia,4,0,True,2023-07,T3-2023
RES2023011737,2023-06-10,2023-07-14,2023-07-17,SUP047,Superior,Superior,Alojamiento + Desayuno,30625.0,3,91875.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Despegar.com,Familia,2,0,True,2023-07,T3-2023
RES2023011738,2023-04-24,2023-07-14,2023-07-17,STA024,Standard,Standard,Solo Alojamiento,18500.0,3,55500.0,0.0,Check-in,Brasil,Rio de Janeiro,Brasil,Booking.com,Pareja,1,0,True,2023-07,T3-2023
RES2023011739,2023-05-25,2023-07-14,2023-07-15,STA031,Standard,Standard,Todo Incluido,30525.0,1,30525.0,0.0,Check-out,Europa,Italia,Europa,Booking.com,Pareja,2,0,True,2023-07,T3-2023
RES2023011740,2023-06-28,2023-07-14,2023-07-17,STA008,Standard,Standard,Media Pensión,26825.0,3,80475.0,0.0,Check-out,Argentina,Santa Fe,Argentina,Sitio Web Directo,Pareja,2,0,True,2023-07,T3-2023
RES2023011741,2023-06-23,2023-07-14,2023-07-20,STA027,Standard,Standard,Solo Alojamiento,18500.0,6,111000.0,0.0,Check-out,Brasil,Brasilia,Brasil,Booking.com,Individual,2,0,True,2023-07,T3-2023
RES2023011742,2023-05-10,2023-07-14,2023-07-19,SUI067,Suite,Lujo,Todo Incluido,63525.0,5,317625.0,0.0,Check-in,Argentina,Buenos Aires,Argentina,Expedia,Individual,2,0,True,2023-07,T3-2023
RES2023011743,2023-05-05,2023-07-14,2023-07-17,SUP044,Superior,Superior,Todo Incluido,40425.0,3,121275.0,0.0,Check-in,Argentina,Santa Fe,Argentina,Sitio Web Directo,Grupo,2,0,True,2023-07,T3-2023
RES2023011744,2023-05-20,2023-07-14,2023-07-19,SUP046,Superior,Superior,Media Pensión,35525.0,5,177625.0,0.0,Check-in,Argentina,Córdoba,Argentina,Booking.com,Pareja,3,1,True,2023-07,T3-2023
RES2023011745,2023-06-20,2023-07-14,2023-07-16,SUI068,Suite,Lujo,Alojamiento + Desayuno,48125.0,2,96250.0,0.0,Check-out,Argentina,Tucumán,Argentina,Booking.com,Individual,2,1,True,2023-07,T3-2023
RES2023011746,2023-06-05,2023-07-14,2023-07-17,SUI065,Suite,Lujo,Media Pensión,55825.0,3,167475.0,0.0,Check-out,Otros,Chile,Otros,Sitio Web Directo,Familia,4,1,True,2023-07,T3-2023
RES2023011747,2023-07-11,2023-07-14,2023-07-16,SUP054,Superior,Superior,Todo Incluido,40425.0,2,75136.82,5713.18,Check-out,Brasil,Brasilia,Brasil,Sitio Web Directo,Pareja,2,0,True,2023-07,T3-2023
RES2023011748,2023-05-15,2023-07-14,2023-07-17,STA006,Standard,Standard,Solo Alojamiento,18500.0,3,55500.0,0.0,Check-in,Otros,Chile,Otros,Despegar.com,Pareja,1,0,True,2023-07,T3-2023
RES2023011749,2023-07-12,2023-07-14,2023-07-17,STA018,Standard,Standard,Solo Alojamiento,18500.0,3,55500.0,0.0,Check-out,Estados Unidos,Los Angeles,Estados Unidos,Booking.com,Familia,1,0,True,2023-07,T3-2023
RES2023011750,2023-05-07,2023-07-14,2023-07-16,SUP038,Superior,Superior,Media Pensión,35525.0,2,71050.0,0.0,Check-out,Europa,Italia,Europa,Booking.com,Familia,2,1,True,2023-07,T3-2023
RES2023011751,2023-06-12,2023-07-14,2023-07-16,FAM078,Familiar,Familiar,Alojamiento + Desayuno,39375.0,2,78750.0,0.0,Check-out,Otros,Uruguay,Otros,Expedia,Pareja,5,2,True,2023-07,T3-2023
RES2023011752,2023-04-24,2023-07-14,2023-07-16,SUI070,Suite,Lujo,Todo Incluido,63525.0,2,127050.0,0.0,Check-out,Europa,Italia,Europa,Directo Teléfono,Grupo,4,2,True,2023-07,T3-2023
RES2023011753,2023-05-16,2023-07-14,2023-07-17,SUP041,Superior,Superior,Alojamiento + Desayuno,30625.0,3,91875.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Booking.com,Pareja,2,1,True,2023-07,T3-2023
RES2023011754,2023-06-10,2023-07-14,2023-07-21,FAM076,Familiar,Familiar,Alojamiento + Desayuno,39375.0,7,238444.74,37180.26,Check-out,Europa,España,Europa,Booking.com,Pareja,5,0,True,2023-07,T3-2023
RES2023011755,2023-06-20,2023-07-14,2023-07-16,FAM077,Familiar,Familiar,Media Pensión,45675.0,2,91350.0,0.0,Check-out,Europa,Alemania,Europa,Booking.com,Pareja,4,1,True,2023-07,T3-2023
RES2023011756,2023-06-01,2023-07-14,2023-07-17,STA001,Standard,Standard,Todo Incluido,30525.0,3,91575.0,0.0,Check-out,Europa,Alemania,Europa,Booking.com,Familia,2,0,True,2023-07,T3-2023
RES2023011757,2023-05-04,2023-07-14,2023-07-16,SUI071,Suite,Lujo,Media Pensión,55825.0,2,111650.0,0.0,Check-in,Estados Unidos,Miami,Estados Unidos,Booking.com,Pareja,4,0,True,2023-07,T3-2023
RES2023011758,2023-06-28,2023-07-14,2023-07-18,SUP037,Superior,Superior,Media Pensión,35525.0,4,142100.0,0.0,Cancelada,Europa,España,Europa,Expedia,Grupo,2,1,True,2023-07,T3-2023
RES2023011759,2023-04-25,2023-07-14,2023-07-16,STA009,Standard,Standard,Media Pensión,26825.0,2,45804.93,7845.07,Check-out,Brasil,São Paulo,Brasil,Booking.com,Pareja,1,0,True,2023-07,T3-2023
RES2023011760,2023-07-09,2023-07-14,2023-07-20,FAM079,Familiar,Familiar,Alojamiento + Desayuno,39375.0,6,236250.0,0.0,Check-out,Europa,España,Europa,Expedia,Individual,2,2,True,2023-07,T3-2023
RES2023011761,2023-07-04,2023-07-14,2023-07-16,STA030,Standard,Standard,Todo Incluido,30525.0,2,54901.1,6148.9,Check-out,Argentina,Córdoba,Argentina,Despegar.com,Grupo,2,0,True,2023-07,T3-2023
RES2023011762,2023-06-29,2023-07-14,2023-07-16,SUP055,Superior,Superior,Todo Incluido,40425.0,2,80850.0,0.0,Check-out,Estados Unidos,Miami,Estados Unidos,Sitio Web Directo,Individual,2,1,True,2023-07,T3-2023
RES2023011763,2023-06-14,2023-07-14,2023-07-15,STA010,Standard,Standard,Media Pensión,26825.0,1,26825.0,0.0,Check-in,Argentina,Tucumán,Argentina,Sitio Web Directo,Familia,1,0,True,2023-07,T3-2023
RES2023011764,2023-06-19,2023-07-14,2023-07-17,SUI064,Suite,Lujo,Solo Alojamiento,38500.0,3,115500.0,0.0,No Show,Estados Unidos,Los Angeles,Estados Unidos,Directo Teléfono,Pareja,2,1,True,2023-07,T3-2023
RES2023011765,2023-06-07,2023-07-14,2023-07-16,SUP043,Superior,Superior,Todo Incluido,40425.0,2,72729.84,8120.16,No Show,Estados Unidos,Miami,Estados Unidos,Sitio Web Directo,Pareja,2,0,True,2023-07,T3-2023
RES2023011766,2023-07-07,2023-07-14,2023-07-16,STA025,Standard,Standard,Todo Incluido,30525.0,2,56594.63,4455.37,Check-in,Estados Unidos,Los Angeles,Estados Unidos,Despegar.com,Individual,2,0,True,2023-07,T3-2023
RES2023011767,2023-05-29,2023-07-14,2023-07-16,STA012,Standard,Standard,Solo Alojamiento,18500.0,2,37000.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Booking.com,Individual,2,0,True,2023-07,T3-2023
RES2023011768,2023-06-14,2023-07-14,2023-07-16,SUI063,Suite,Lujo,Todo Incluido,63525.0,2,127050.0,0.0,Check-out,Otros,Colombia,Otros,Despegar.com,Familia,3,2,True,2023-07,T3-2023
RES2023011769,2023-07-09,2023-07-14,2023-07-18,SUP039,Superior,Superior,Solo Alojamiento,24500.0,4,98000.0,0.0,Check-out,Estados Unidos,Miami,Estados Unidos,Expedia,Familia,1,0,True,2023-07,T3-2023
RES2023011770,2023-06-07,2023-07-14,2023-07-15,SUP040,Superior,Superior,Todo Incluido,40425.0,1,40425.0,0.0,Check-out,Estados Unidos,Los Angeles,Estados Unidos,Sitio Web Directo,Familia,3,1,True,2023-07,T3-2023
RES2023011771,2023-05-08,2023-07-14,2023-07-16,STA026,Standard,Standard,Alojamiento + Desayuno,23125.0,2,46250.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Sitio Web Directo,Familia,1,0,True,2023-07,T3-2023
RES2023011772,2023-06-07,2023-07-14,2023-07-19,STA028,Standard,Standard,Media Pensión,26825.0,5,134125.0,0.0,Check-out,Brasil,São Paulo,Brasil,Booking.com,Familia,1,0,True,2023-07,T3-2023
RES2023011773,2023-04-19,2023-07-14,2023-07-16,STA033,Standard,Standard,Alojamiento + Desayuno,23125.0,2,46250.0,0.0,Check-out,Otros,Colombia,Otros,Sitio Web Directo,Familia,2,0,True,2023-07,T3-2023
RES2023011774,2023-05-27,2023-07-14,2023-07-17,STA021,Standard,Standard,Solo Alojamiento,18500.0,3,48453.78,7046.22,Check-out,Argentina,Córdoba,Argentina,Expedia,Individual,1,0,True,2023-07,T3-2023
RES2023011775,2023-05-19,2023-07-14,2023-07-17,SUP048,Superior,Superior,Alojamiento + Desayuno,30625.0,3,91875.0,0.0,Check-out,Otros,Colombia,Otros,Booking.com,Pareja,1,1,True,2023-07,T3-2023
RES2023011776,2023-06-01,2023-07-14,2023-07-17,SUP060,Superior,Superior,Todo Incluido,40425.0,3,121275.0,0.0,Check-out,Argentina,Córdoba,Argentina,Booking.com,Familia,1,1,True,2023-07,T3-2023
RES2023011777,2023-06-03,2023-07-14,2023-07-16,STA014,Standard,Standard,Todo Incluido,30525.0,2,61050.0,0.0,Check-out,Otros,México,Otros,Booking.com,Pareja,2,0,True,2023-07,T3-2023
RES2023011778,2023-04-24,2023-07-14,2023-07-18,STA032,Standard,Standard,Media Pensión,26825.0,4,100048.26,7251.74,Check-out,Europa,Francia,Europa,Booking.com,Grupo,2,0,True,2023-07,T3-2023
RES2023011779,2023-05-29,2023-07-14,2023-07-19,SUP056,Superior,Superior,Alojamiento + Desayuno,30625.0,5,153125.0,0.0,Check-out,Europa,España,Europa,Despegar.com,Familia,2,0,True,2023-07,T3-2023
RES2023011780,2023-04-27,2023-07-14,2023-07-17,STA013,Standard,Standard,Solo Alojamiento,18500.0,3,51721.68,3778.32,Check-in,Estados Unidos,New York,Estados Unidos,Agencia de Viajes,Pareja,2,0,True,2023-07,T3-2023
RES2023011781,2023-04-15,2023-07-14,2023-07-16,SUI062,Suite,Lujo,Solo Alojamiento,38500.0,2,77000.0,0.0,Check-out,Europa,Francia,Europa,Sitio Web Directo,Familia,3,0,True,2023-07,T3-2023
RES2023011782,2023-06-17,2023-07-14,2023-07-16,STA005,Standard,Standard,Solo Alojamiento,18500.0,2,37000.0,0.0,Check-out,Otros,Chile,Otros,Directo Teléfono,Pareja,1,0,True,2023-07,T3-2023
RES2023011783,2023-04-24,2023-07-14,2023-07-16,STA011,Standard,Standard,Todo Incluido,30525.0,2,61050.0,0.0,Check-out,Europa,Italia,Europa,Booking.com,Familia,1,0,True,2023-07,T3-2023
RES2023011784,2023-05-05,2023-07-14,2023-07-20,STA023,Standard,Standard,Media Pensión,26825.0,6,160950.0,0.0,Check-out,Argentina,Mendoza,Argentina,Sitio Web Directo,Grupo,2,0,True,2023-07,T3-2023
RES2023011785,2023-06-10,2023-07-14,2023-07-20,STA035,Standard,Standard,Todo Incluido,30525.0,6,183150.0,0.0,Check-out,Europa,Reino Unido,Europa,Sitio Web Directo,Familia,2,0,True,2023-07,T3-2023
RES2023011786,2023-05-29,2023-07-14,2023-07-18,SUP059,Superior,Superior,Solo Alojamiento,24500.0,4,98000.0,0.0,Check-out,Argentina,Mendoza,Argentina,Booking.com,Pareja,2,1,True,2023-07,T3-2023
RES2023011787,2023-05-13,2023-07-14,2023-07-15,SUP050,Superior,Superior,Alojamiento + Desayuno,30625.0,1,26939.17,3685.83,Check-out,Argentina,Mendoza,Argentina,Expedia,Individual,3,0,True,2023-07,T3-2023
RES2023011788,2023-04-20,2023-07-14,2023-07-18,SUP053,Superior,Superior,Media Pensión,35525.0,4,142100.0,0.0,No Show,Brasil,Brasilia,Brasil,Expedia,Pareja,3,1,True,2023-07,T3-2023
RES2023011789,2023-05-08,2023-07-14,2023-07-17,FAM075,Familiar,Familiar,Media Pensión,45675.0,3,137025.0,0.0,Check-out,Europa,Alemania,Europa,Sitio Web Directo,Pareja,1,3,True,2023-07,T3-2023
RES2023011790,2023-04-22,2023-07-14,2023-07-20,STA019,Standard,Standard,Media Pensión,26825.0,6,160950.0,0.0,Check-out,Otros,Colombia,Otros,Sitio Web Directo,Grupo,1,0,True,2023-07,T3-2023
RES2023011791,2023-06-12,2023-07-14,2023-07-16,SUI069,Suite,Lujo,Solo Alojamiento,38500.0,2,77000.0,0.0,Check-out,Brasil,São Paulo,Brasil,Directo Teléfono,Individual,2,2,True,2023-07,T3-2023
